area_id,area_name,b25006001,b25006001_moe,b25006002,b25006002_moe,b25006003,b25006003_moe,b25006004,b25006004_moe,b25006005,b25006005_moe,b25006006,b25006006_moe,b25006007,b25006007_moe,b25006008,b25006008_moe,b25006009,b25006009_moe,b25006010,b25006010_moe
36,Oakland,2743,141,116,69,2560,157,0,19,4,17,0,19,60,56,3,16,0,19,3,16
37,Fuller Park,1146,113,31,25,1068,110,0,16,11,19,0,16,36,39,0,16,0,16,0,16
38,Grand Boulevard,9878,323,312,102,9165,338,13,46,26,47,14,48,177,87,171,80,14,48,157,76
39,Kenwood,9116,306,1648,182,6723,357,64,62,511,147,0,31,25,41,145,81,34,46,111,72
40,Washington Park,4142,214,13,26,4080,213,0,27,9,28,0,27,5,26,35,34,0,27,35,34
41,Hyde Park,12539,327,5738,334,5139,344,45,53,1202,211,0,38,115,75,300,102,16,40,284,101
42,Woodlawn,10302,343,600,127,9229,354,22,42,150,73,0,36,92,72,209,91,13,42,196,88
43,South Shore,21700,578,307,108,20799,604,89,81,56,69,0,44,134,95,315,139,120,86,195,114
44,Chatham,14098,418,75,58,13793,429,28,43,11,42,0,37,0,37,191,108,0,37,191,108
45,Avalon Park,3871,220,70,67,3755,224,0,19,0,19,0,19,6,19,40,35,0,19,40,35
46,South Chicago,10770,408,1739,208,8294,408,0,37,32,52,0,37,575,137,130,107,89,102,41,49
47,Burnside,1056,98,20,31,1036,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11
48,Calumet Heights,5586,174,156,70,5261,175,4,26,14,31,0,27,151,82,0,27,0,27,0,27
49,Roseland,15524,379,164,88,15076,389,0,41,61,56,0,41,60,61,163,90,0,41,163,90
50,Pullman,2984,134,431,73,2496,145,0,19,7,20,0,19,42,48,8,20,8,20,0,19
51,South Deering,5332,164,1181,146,3574,166,7,25,10,27,11,26,487,143,62,52,10,27,52,49
52,East Side,6900,215,5361,288,267,111,61,59,25,36,0,29,1034,197,152,77,82,54,70,57
53,West Pullman,9375,323,252,91,8882,349,18,41,0,39,0,39,107,71,116,106,0,39,116,106
54,Riverdale,2322,166,49,37,2273,167,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,3694,195,3084,230,354,182,27,33,0,19,0,19,173,79,56,47,19,34,37,35
56,Garfield Ridge,11952,202,9519,294,715,125,4,41,169,82,0,42,1310,219,235,100,105,69,130,86
57,Archer Heights,3740,135,2615,202,57,57,29,31,57,49,0,27,948,171,34,29,10,25,24,29
58,Brighton Park,11572,326,7579,404,218,114,44,49,733,136,0,43,2942,355,56,54,32,49,24,47
59,McKinley Park,5185,166,2985,244,141,86,45,39,815,128,0,25,1170,190,29,30,4,24,25,29
60,Bridgeport,12140,316,6812,352,302,91,89,76,3454,276,46,60,1271,232,166,70,9,36,157,69
61,New City,11621,370,5645,348,3440,266,78,70,183,62,10,48,2131,271,134,79,17,46,117,76
62,West Elsdon,5027,151,3332,253,159,94,10,30,109,50,0,27,1397,252,20,29,9,26,11,30
63,Gage Park,9405,238,5425,346,712,140,31,49,148,66,0,41,3016,314,73,55,39,42,34,52
64,Clearing,8389,219,6949,278,42,43,27,40,41,50,0,31,1234,220,96,68,57,61,39,41
65,West Lawn,9111,215,4098,313,534,132,70,62,38,48,0,34,4070,351,301,142,195,135,106,71
66,Chicago Lawn,15416,427,1962,236,9422,434,22,48,126,86,0,49,3749,306,135,84,90,81,45,50
67,West Englewood,10364,339,134,76,9988,343,21,51,41,65,0,48,78,65,102,67,10,47,92,68
68,Englewood,9803,383,58,52,9564,386,44,51,3,35,0,36,53,55,81,56,8,37,73,55
69,Greater Grand Crossing,12605,368,68,54,12329,375,84,75,8,39,0,38,37,45,79,61,8,39,71,61
70,Ashburn,12780,230,4032,278,6817,301,33,52,21,41,0,41,1815,248,62,52,38,44,24,45
71,Auburn Gresham,17173,440,68,61,16932,441,53,82,10,47,0,46,38,63,72,66,41,61,31,52
72,Beverly,7705,196,4862,186,2710,211,5,28,16,32,0,29,29,32,83,48,36,39,47,38
73,Washington Heights,9308,303,66,56,9189,310,0,33,0,33,0,33,31,40,22,38,0,33,22,38
74,Mount Greenwood,6589,208,6093,211,438,120,18,37,17,34,0,25,10,27,13,28,13,28,0,25
75,Morgan Park,8009,269,2683,174,5086,295,51,42,57,69,0,31,7,33,125,57,9,33,116,55
76,O'Hare,6108,207,5087,294,154,99,16,46,485,173,0,38,216,121,150,127,11,40,139,126
77,Edgewater,29110,543,19620,653,4754,498,96,81,2952,368,0,48,878,229,810,238,110,72,700,231
