area_id,area_name,b25033001,b25033001_moe,b25033002,b25033002_moe,b25033003,b25033003_moe,b25033004,b25033004_moe,b25033005,b25033005_moe,b25033006,b25033006_moe,b25033007,b25033007_moe,b25033008,b25033008_moe,b25033009,b25033009_moe,b25033010,b25033010_moe,b25033011,b25033011_moe,b25033012,b25033012_moe,b25033013,b25033013_moe
14,Albany Park,52775,2045,18830,1451,10075,1208,6033,1009,2688,441,34,68,0,45,33945,2091,1040,413,17975,2076,14930,1526,0,45,0,45
15,Portage Park,63442,1849,38656,1906,29296,1645,8075,1281,1250,289,35,61,0,47,24786,1806,2843,776,16618,1696,5198,786,127,207,0,47
16,Irving Park,55961,1945,28431,1882,16274,1281,8541,1371,3616,601,0,47,0,47,27530,2026,2331,797,15678,1777,9521,1255,0,47,0,47
17,Dunning,41958,1248,32976,1275,28594,1249,1969,514,2413,457,0,40,0,40,8982,1079,3298,743,3433,758,2160,517,91,113,0,40
18,Montclare,12272,836,7765,840,5996,789,1001,397,741,322,27,48,0,23,4507,803,1150,433,2126,654,1231,402,0,23,0,23
19,Belmont Cragin,77585,2549,40566,2481,28642,2045,10878,1559,903,437,143,142,0,52,37019,2467,6125,1340,25280,2215,5378,967,236,246,0,52
20,Hermosa,25046,1269,11801,1257,7092,1114,4606,853,29,32,74,85,0,29,13245,1279,1626,655,9824,1163,1795,608,0,29,0,29
21,Avondale,41489,1883,18320,1674,6888,1072,10327,1431,1105,304,0,38,0,38,23169,1764,2398,820,15968,1616,4648,875,0,38,155,252
22,Logan Square,73309,1996,29264,1671,12622,1157,12112,1324,4521,502,9,58,0,57,44045,1983,3605,817,26699,1825,13714,1155,22,65,5,57
23,Humboldt Park,54106,2209,20398,1827,10875,1489,9098,1389,425,266,0,51,0,51,33708,2195,3306,917,23971,2044,6406,1051,25,65,0,51
24,West Town,83508,2001,33988,1631,11950,1079,13966,1206,7991,785,81,95,0,62,49520,1941,4462,837,29069,1737,15920,1188,38,76,31,70
25,Austin,96799,2726,42727,2289,27134,1899,14533,1538,1000,391,60,99,0,61,54072,2582,6199,1130,32542,2262,15076,1533,148,216,107,185
26,West Garfield Park,19169,1316,4688,760,1885,516,2786,578,17,37,0,35,0,35,14481,1356,1152,451,10520,1300,2795,638,0,35,14,39
27,East Garfield Park,20661,1333,5352,816,2852,709,2370,472,128,99,2,38,0,38,15309,1275,1921,565,8870,1127,4518,814,0,38,0,38
28,Near West Side,50255,1496,19563,1104,5708,758,2552,508,11140,803,163,233,0,52,30692,1453,4425,867,8019,951,18211,1074,30,70,7,52
29,North Lawndale,35296,1829,8046,979,4175,729,3723,726,80,87,68,101,0,43,27250,1813,2236,647,17985,1619,6946,944,83,101,0,43
30,South Lawndale,62094,2265,23052,1876,11761,1389,11057,1438,234,150,0,48,0,48,39042,2246,2889,799,30790,2153,5363,1006,0,48,0,48
31,Lower West Side,36454,1702,11023,1357,4537,947,5766,1017,720,347,0,42,0,42,25431,1595,1469,480,16650,1497,7312,1044,0,42,0,42
32,Loop,23531,1213,10462,976,676,306,248,387,9538,938,0,30,0,30,13069,1190,65,53,490,250,12257,1151,210,244,47,80
33,Near South Side,20049,1140,10221,918,3581,665,116,102,6524,810,0,24,0,24,9828,1013,481,249,340,400,8998,960,9,25,0,24
34,Armour Square,13703,850,5608,810,2604,551,1296,478,1699,565,9,27,0,27,8095,797,1075,420,3528,668,3492,501,0,27,0,27
35,Douglas,16501,742,3867,446,2492,397,322,156,1053,204,0,35,0,35,12634,710,553,255,985,321,11034,625,0,35,62,106
36,Oakland,6249,467,1619,428,1008,352,270,230,341,134,0,19,0,19,4630,503,32,41,768,305,3830,480,0,19,0,19
37,Fuller Park,2910,546,1304,451,717,305,324,164,0,16,263,396,0,16,1606,378,232,161,874,364,500,147,0,16,0,16
38,Grand Boulevard,22872,1165,6637,768,3620,660,1919,458,1017,254,81,82,0,43,16235,1099,1648,578,6458,866,8129,890,0,43,0,43
39,Kenwood,17852,902,6130,631,2865,462,794,335,2455,414,16,39,0,31,11722,844,610,201,1279,348,9833,818,0,31,0,31
40,Washington Park,11056,830,2232,514,1139,431,535,189,558,210,0,27,0,27,8824,779,664,290,2831,611,5278,592,51,111,0,27
41,Hyde Park,23793,986,9907,766,3745,447,401,192,5761,678,0,38,0,38,13886,963,762,436,1548,434,11576,803,0,38,0,38
42,Woodlawn,23389,1249,5605,787,2020,442,2138,547,1408,480,39,71,0,36,17784,1199,1592,496,9026,1032,7166,723,0,36,0,36
43,South Shore,46693,2016,12673,1142,8259,972,2839,604,1533,399,42,58,0,44,34020,1905,2882,931,11363,1403,19775,1398,0,44,0,44
44,Chatham,33220,1625,12909,973,11050,912,1424,440,399,230,36,69,0,37,20311,1630,3830,798,9120,1299,7339,995,22,51,0,37
45,Avalon Park,9612,760,6939,717,6561,698,378,171,0,19,0,19,0,19,2673,624,1229,476,945,332,499,209,0,19,0,19
46,South Chicago,29334,1591,12535,1220,9506,1067,2817,653,212,88,0,37,0,37,16799,1474,3181,751,9990,1337,3575,665,0,37,53,90
47,Burnside,3508,686,2234,593,2063,590,129,131,42,64,0,11,0,11,1274,512,889,507,195,152,164,58,26,45,0,11
48,Calumet Heights,14377,814,10944,781,10464,769,347,145,16,37,101,157,16,35,3433,805,1842,733,1441,435,150,73,0,27,0,27
49,Roseland,44588,1645,25166,1437,22735,1386,2293,552,31,47,107,125,0,41,19422,1608,11348,1431,4940,855,3134,672,0,41,0,41
50,Pullman,7262,584,3299,358,3050,348,191,147,58,92,0,19,0,19,3963,589,2594,546,994,271,375,145,0,19,0,19
51,South Deering,16405,1031,9205,908,8736,938,447,282,22,34,0,25,0,25,7200,1098,4245,880,2258,716,689,341,0,25,8,26
52,East Side,23507,1386,16016,1406,13907,1248,2091,617,18,34,0,29,0,29,7491,1164,2472,873,4631,868,388,338,0,29,0,29
53,West Pullman,30711,1645,17700,1251,16536,1238,1128,344,13,40,23,50,0,39,13011,1629,7475,1356,4138,957,1398,614,0,39,0,39
54,Riverdale,6770,722,642,195,611,187,0,16,31,63,0,16,0,16,6128,709,4294,690,707,396,1127,333,0,16,0,16
55,Hegewisch,10148,927,7255,881,6047,817,881,485,102,89,225,169,0,19,2893,906,884,607,1512,623,121,96,376,447,0,19
56,Garfield Ridge,33839,1074,28816,1130,27290,1139,1137,468,316,157,73,92,0,42,5023,896,2191,662,1786,489,1046,441,0,42,0,42
57,Archer Heights,13424,778,8879,942,6855,906,1965,497,48,33,11,32,0,27,4545,800,771,350,3172,659,496,356,106,168,0,27
58,Brighton Park,44050,1806,20915,1734,11517,1271,9328,1332,70,79,0,43,0,43,23135,1793,3274,970,18441,1631,1368,537,52,71,0,43
59,McKinley Park,16396,924,9585,948,5915,832,3317,636,353,213,0,25,0,25,6811,846,795,379,5047,794,939,349,30,50,0,25
60,Bridgeport,32396,1332,17059,1200,10626,978,5454,833,963,387,16,52,0,37,15337,1203,1862,506,10478,1157,2880,495,117,151,0,37
61,New City,41888,1894,18266,1434,9772,1093,8227,1079,244,138,23,65,0,47,23622,1883,2614,655,18315,1786,2634,622,40,58,19,55
62,West Elsdon,18969,1099,14058,1075,12276,964,1422,558,333,244,27,47,0,27,4911,922,1635,705,2236,633,1040,468,0,27,0,27
63,Gage Park,39444,1744,23527,1735,18273,1545,5031,962,0,41,223,353,0,41,15917,1702,3030,877,10906,1546,1841,602,140,222,0,41
64,Clearing,22706,981,17615,896,15602,852,1082,456,897,223,34,61,0,31,5091,868,1443,587,1956,612,1692,460,0,31,0,31
65,West Lawn,32935,1269,26658,1359,24454,1342,1226,505,968,329,10,34,0,34,6277,1123,2690,847,2173,685,1414,486,0,34,0,34
66,Chicago Lawn,54585,2223,27211,1946,23143,1812,3674,852,227,204,167,260,0,49,27374,2164,9224,1708,12388,1516,5762,1015,0,49,0,49
67,West Englewood,35043,1617,15722,1219,13292,1095,2321,552,42,52,0,48,67,112,19321,1500,9139,1166,8809,1179,1300,336,73,123,0,48
68,Englewood,28684,1517,8653,1022,5626,844,3000,668,16,37,11,39,0,36,20031,1457,4010,816,11364,1305,4657,657,0,36,0,36
69,Greater Grand Crossing,32405,1519,11831,1058,8970,966,2687,525,174,152,0,38,0,38,20574,1428,4849,968,9623,1070,6061,755,0,38,41,75
70,Ashburn,42292,1588,36733,1702,35467,1644,848,653,386,261,32,57,0,41,5559,1111,2807,817,1459,596,1293,528,0,41,0,41
71,Auburn Gresham,49561,1881,24574,1541,21418,1496,3080,661,76,79,0,46,0,46,24987,1704,6778,1203,12602,1356,5583,837,24,49,0,46
72,Beverly,21203,812,18153,801,17405,800,550,309,198,89,0,29,0,29,3050,565,895,317,989,448,1166,280,0,29,0,29
73,Washington Heights,25804,1155,17578,1093,16794,1093,717,305,61,60,6,33,0,33,8226,1068,4117,821,2616,744,1493,463,0,33,0,33
74,Mount Greenwood,17907,771,16678,758,16424,757,75,79,179,91,0,25,0,25,1229,374,388,240,210,154,631,250,0,25,0,25
75,Morgan Park,22280,1067,17287,1030,16185,1003,541,356,418,220,143,173,0,31,4993,907,3036,823,882,356,1075,324,0,31,0,31
76,O'Hare,13674,1091,6681,927,1428,254,538,278,4715,922,0,38,0,38,6993,1141,110,103,1177,908,5706,937,0,38,0,38
77,Edgewater,52728,1661,21596,1399,5163,758,4248,834,12145,906,0,48,40,66,31132,1658,1233,519,6668,1059,23231,1374,0,48,0,48
