area_id,area_name,b19056001,b19056001_moe,b19056002,b19056002_moe,b19056003,b19056003_moe
1,Rogers Park,23981,550,1108,220,22873,570
2,West Ridge,24402,485,1347,255,23055,543
3,Uptown,29441,501,1718,290,27723,545
4,Lincoln Square,17622,376,398,164,17224,388
5,North Center,14724,323,245,101,14479,332
6,Lake View,52568,659,746,184,51822,672
7,Lincoln Park,32194,546,600,155,31594,564
8,Near North Side,50758,883,1191,255,49567,898
9,Edison Park,4608,141,91,64,4517,152
10,Norwood Park,14646,262,437,142,14209,291
11,Jefferson Park,9943,274,349,120,9594,287
12,Forest Glen,6793,159,63,44,6730,164
13,North Park,6436,188,263,103,6173,213
14,Albany Park,16804,326,779,206,16025,358
15,Portage Park,22505,401,806,201,21699,438
16,Irving Park,20177,401,808,197,19369,426
17,Dunning,15141,266,512,130,14629,284
18,Montclare,4425,173,282,114,4143,208
19,Belmont Cragin,21570,412,1559,284,20011,460
20,Hermosa,7070,219,699,193,6371,274
21,Avondale,13801,329,388,136,13413,349
22,Logan Square,29492,477,1046,194,28446,503
23,Humboldt Park,16778,419,2664,346,14114,490
24,West Town,37287,534,1120,208,36167,562
25,Austin,32428,573,3651,396,28777,637
26,West Garfield Park,5714,265,1089,175,4625,271
27,East Garfield Park,6896,277,1152,191,5744,303
28,Near West Side,25665,497,1446,225,24219,512
29,North Lawndale,10852,381,1731,236,9121,396
30,South Lawndale,16454,435,745,172,15709,457
31,Lower West Side,12255,332,307,101,11948,340
32,Loop,14557,598,138,142,14419,596
33,Near South Side,11517,470,373,173,11144,522
34,Armour Square,5359,184,569,153,4790,214
35,Douglas,9023,275,628,138,8395,288
36,Oakland,2743,141,347,116,2396,155
37,Fuller Park,1146,113,248,74,898,121
38,Grand Boulevard,9878,323,1095,193,8783,341
39,Kenwood,9116,306,743,194,8373,346
40,Washington Park,4142,214,691,145,3451,251
41,Hyde Park,12539,327,273,104,12266,342
42,Woodlawn,10302,343,1258,206,9044,363
43,South Shore,21700,578,2240,320,19460,626
44,Chatham,14098,418,1172,233,12926,452
45,Avalon Park,3871,220,202,96,3669,233
46,South Chicago,10770,408,1050,196,9720,427
47,Burnside,1056,98,75,47,981,105
48,Calumet Heights,5586,174,362,109,5224,200
49,Roseland,15524,379,1680,240,13844,427
50,Pullman,2984,134,244,78,2740,154
51,South Deering,5332,164,383,118,4949,194
52,East Side,6900,215,291,100,6609,229
53,West Pullman,9375,323,804,171,8571,344
54,Riverdale,2322,166,280,108,2042,198
55,Hegewisch,3694,195,88,60,3606,196
56,Garfield Ridge,11952,202,344,97,11608,217
57,Archer Heights,3740,135,180,65,3560,149
58,Brighton Park,11572,326,305,113,11267,338
59,McKinley Park,5185,166,339,119,4846,180
60,Bridgeport,12140,316,445,121,11695,327
61,New City,11621,370,851,167,10770,385
62,West Elsdon,5027,151,196,80,4831,171
63,Gage Park,9405,238,393,107,9012,253
64,Clearing,8389,219,129,68,8260,224
65,West Lawn,9111,215,309,113,8802,240
66,Chicago Lawn,15416,427,1582,263,13834,461
67,West Englewood,10364,339,1329,199,9035,362
68,Englewood,9803,383,1533,217,8270,396
69,Greater Grand Crossing,12605,368,1176,203,11429,396
70,Ashburn,12780,230,587,184,12193,289
71,Auburn Gresham,17173,440,1832,269,15341,460
72,Beverly,7705,196,101,51,7604,203
73,Washington Heights,9308,303,793,175,8515,327
74,Mount Greenwood,6589,208,124,69,6465,213
75,Morgan Park,8009,269,377,137,7632,277
76,O'Hare,6108,207,124,83,5984,221
77,Edgewater,29110,543,1473,276,27637,587
