area_id,area_name,b10050001,b10050001_moe,b10050002,b10050002_moe,b10050003,b10050003_moe,b10050004,b10050004_moe,b10050005,b10050005_moe,b10050006,b10050006_moe,b10050007,b10050007_moe,b10050008,b10050008_moe,b10050009,b10050009_moe,b10050010,b10050010_moe
19,Belmont Cragin,40267,1273,3820,528,973,249,0,52,104,98,222,114,307,158,340,151,2847,435,36447,1223
20,Hermosa,13044,716,1038,275,262,149,30,41,61,101,69,67,0,29,102,90,776,219,12006,675
21,Avondale,21868,1049,988,297,360,181,15,43,9,39,80,99,70,77,186,138,628,242,20880,1016
22,Logan Square,39982,1144,1733,362,832,278,87,103,64,80,107,90,176,145,398,203,901,256,38249,1123
23,Humboldt Park,27042,1124,2563,371,1173,260,37,69,39,65,261,137,249,127,587,198,1390,298,24479,1085
24,West Town,46480,1331,1109,227,477,152,91,88,27,70,116,87,126,92,117,95,632,171,45371,1310
25,Austin,54386,1528,4992,581,2481,395,159,98,48,72,499,153,492,203,1283,296,2511,410,49394,1494
26,West Garfield Park,9041,631,1085,229,452,127,73,61,28,41,79,61,55,56,217,93,633,184,7956,585
27,East Garfield Park,10032,643,911,215,468,154,30,50,43,46,89,61,78,64,228,114,443,153,9121,623
28,Near West Side,29223,1003,709,199,263,113,59,78,11,51,5,50,19,54,169,89,446,163,28514,984
29,North Lawndale,16751,834,1699,264,785,176,63,61,68,78,70,55,115,62,469,149,914,203,15052,790
30,South Lawndale,32615,1157,1862,350,865,264,127,98,41,60,180,116,111,91,406,207,997,246,30753,1131
31,Lower West Side,17967,926,1086,282,322,131,31,52,0,42,93,83,106,105,92,74,764,236,16881,861
32,Loop,14929,883,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,14929,883
33,Near South Side,13324,848,107,76,68,69,0,24,0,24,8,24,41,65,19,25,39,36,13217,843
34,Armour Square,8971,524,466,198,63,41,0,27,11,30,0,27,28,31,24,36,403,196,8505,514
35,Douglas,10594,515,228,96,60,56,0,35,0,35,0,35,29,45,31,48,168,83,10366,514
36,Oakland,3279,298,138,72,73,51,0,19,21,36,23,33,10,22,19,25,65,57,3141,277
37,Fuller Park,1626,204,98,56,30,33,0,16,19,32,11,18,0,16,0,16,68,45,1528,201
38,Grand Boulevard,13121,612,700,184,242,94,37,55,0,43,46,56,54,54,105,64,458,155,12421,584
39,Kenwood,10764,623,152,74,107,69,0,31,28,53,9,33,16,37,54,48,45,37,10612,620
40,Washington Park,5428,375,483,141,275,104,7,27,60,60,37,41,70,59,101,53,208,98,4945,363
41,Hyde Park,14434,648,157,100,28,46,0,38,0,38,0,38,0,38,28,46,129,97,14277,639
42,Woodlawn,13607,681,702,198,401,164,22,42,8,37,47,68,36,49,288,145,301,112,12905,669
43,South Shore,28043,1062,1626,309,599,176,10,46,23,56,128,81,243,129,195,97,1027,256,26417,1020
44,Chatham,20169,939,1204,294,698,221,0,37,71,66,138,99,95,69,394,172,506,180,18965,887
45,Avalon Park,6463,439,303,149,95,82,0,19,14,25,0,19,0,19,81,79,208,131,6160,450
46,South Chicago,16173,861,1210,271,489,216,23,52,148,165,71,69,24,47,223,101,721,197,14963,862
47,Burnside,1798,205,242,148,164,135,0,11,16,31,0,11,31,35,117,113,78,58,1556,174
48,Calumet Heights,9643,452,536,173,315,154,16,27,0,27,146,122,19,30,134,90,221,84,9107,449
49,Roseland,26927,891,1958,293,817,180,73,59,44,51,163,93,94,68,443,133,1141,233,24969,872
50,Pullman,4595,339,348,122,167,86,0,19,0,19,75,61,18,26,74,57,181,89,4247,348
51,South Deering,9373,485,565,189,169,91,60,67,10,27,33,39,8,26,58,48,396,176,8808,491
52,East Side,12276,613,739,215,237,102,24,40,37,43,28,41,71,69,77,55,502,187,11537,571
53,West Pullman,16755,786,1412,270,569,170,0,39,38,51,126,97,149,110,256,102,843,228,15343,745
54,Riverdale,2672,282,273,119,110,77,37,59,0,16,51,41,11,23,11,23,163,99,2399,265
55,Hegewisch,6044,579,154,109,49,48,0,19,0,19,11,22,38,43,0,19,105,96,5890,567
56,Garfield Ridge,21233,638,998,251,322,142,77,76,65,87,8,42,95,80,77,76,676,217,20235,606
57,Archer Heights,6703,457,525,205,125,83,0,27,50,58,26,32,0,27,49,57,400,175,6178,453
58,Brighton Park,20581,928,1648,315,318,149,86,72,81,87,114,105,17,45,20,53,1330,288,18933,908
59,McKinley Park,8886,555,620,186,148,88,33,53,0,25,9,27,34,54,72,59,472,167,8266,519
60,Bridgeport,18210,732,702,189,136,78,8,40,29,42,18,50,50,58,31,43,566,168,17508,709
61,New City,19465,958,1279,258,490,150,74,74,34,54,108,77,111,82,163,93,789,197,18186,946
62,West Elsdon,10100,552,913,274,103,84,26,36,0,27,15,30,51,72,11,29,810,275,9187,472
63,Gage Park,18053,897,1862,372,391,168,64,75,53,73,100,76,108,97,66,63,1471,332,16191,830
64,Clearing,13083,557,252,115,98,72,11,34,0,31,42,60,7,32,38,46,154,87,12831,560
65,West Lawn,16986,668,1220,309,175,100,17,40,12,35,8,32,26,53,112,88,1045,298,15766,670
66,Chicago Lawn,26390,1065,3408,470,1312,299,97,86,112,98,294,173,311,155,498,168,2096,383,22982,1018
67,West Englewood,18499,800,1958,289,1028,220,93,68,108,96,254,139,114,68,459,127,930,191,16541,772
68,Englewood,14608,787,1637,289,839,207,60,61,83,70,163,109,143,75,390,130,798,191,12971,738
69,Greater Grand Crossing,18518,813,1519,277,783,207,43,47,55,62,183,104,86,71,416,156,736,183,16999,783
70,Ashburn,24256,823,1724,346,578,209,28,50,27,54,265,179,91,68,167,98,1146,281,22532,828
71,Auburn Gresham,27963,1023,2345,373,1049,243,108,97,57,71,275,153,186,103,423,147,1296,279,25618,1016
72,Beverly,13120,488,514,209,231,144,35,63,6,29,36,63,40,44,114,107,283,149,12606,438
73,Washington Heights,16544,651,1255,227,492,150,41,55,27,42,62,43,25,42,337,135,763,173,15289,661
74,Mount Greenwood,11018,415,168,111,69,73,0,25,0,25,8,25,61,72,0,25,99,85,10850,412
75,Morgan Park,14158,620,647,207,190,112,0,31,49,69,21,37,24,40,96,89,457,171,13511,604
76,O'Hare,8537,563,330,249,77,104,0,38,0,38,0,38,0,38,77,104,253,188,8207,531
77,Edgewater,34959,1151,420,197,130,126,0,48,0,48,12,52,0,48,118,125,290,153,34539,1125
