area_id,area_name,b19127001,b19127001_moe
1,Rogers Park,706422400,54776478
2,West Ridge,1247597300,172387391
3,Uptown,846324100,70443285
4,Lincoln Square,845021700,71015667
5,North Center,1253518500,98524807
6,Lake View,2601481300,151451000
7,Lincoln Park,2623836300,216394187
8,Near North Side,3450127600,265055188
9,Edison Park,336002500,31640407
10,Norwood Park,934324200,53322034
11,Jefferson Park,554338600,44442606
12,Forest Glen,690648100,58424395
13,North Park,382992500,37307748
14,Albany Park,770362300,51205740
15,Portage Park,1127303200,56709705
16,Irving Park,1068631500,60509758
17,Dunning,861749600,42825669
18,Montclare,199045800,29512811
19,Belmont Cragin,922728100,45285776
20,Hermosa,285890700,22332303
21,Avondale,539687900,37314142
22,Logan Square,1261106300,76678911
23,Humboldt Park,495724400,40179302
24,West Town,1820261300,103577977
25,Austin,1132810400,54584883
26,West Garfield Park,141473900,14269840
27,East Garfield Park,177333400,21843394
28,Near West Side,1160500000,103915781
29,North Lawndale,289447800,27849235
30,South Lawndale,522090300,30587621
31,Lower West Side,363513400,29393328
32,Loop,944266200,198186064
33,Near South Side,610884000,126354580
34,Armour Square,156509900,22757404
35,Douglas,202709100,24787749
36,Oakland,85479200,15640295
37,Fuller Park,20561300,4367794
38,Grand Boulevard,298511100,35545769
39,Kenwood,397632200,61440731
40,Washington Park,93244800,13202098
41,Hyde Park,633711300,112266307
42,Woodlawn,254519900,31843350
43,South Shore,499494700,39978248
44,Chatham,394525500,32292887
45,Avalon Park,154831200,21544480
46,South Chicago,336788800,32267823
47,Burnside,34675800,8647660
48,Calumet Heights,295749600,36109367
49,Roseland,554570900,34800451
50,Pullman,95118400,12415836
51,South Deering,177164000,17287197
52,East Side,312108500,25549302
53,West Pullman,366168400,30140518
54,Riverdale,44947600,8495710
55,Hegewisch,167244500,25438460
56,Garfield Ridge,706073400,34873857
57,Archer Heights,174008800,15948228
58,Brighton Park,443107000,30783547
59,McKinley Park,199325000,17254883
60,Bridgeport,509395500,38414332
61,New City,395694100,23005432
62,West Elsdon,236361700,17093403
63,Gage Park,381473900,24513267
64,Clearing,416354700,30067485
65,West Lawn,438580600,28649402
66,Chicago Lawn,555232100,35300895
67,West Englewood,288442800,20040156
68,Englewood,227563300,28961999
69,Greater Grand Crossing,341554100,32205631
70,Ashburn,781443100,44648996
71,Auburn Gresham,540587200,34183707
72,Beverly,658131000,42576494
73,Washington Heights,363753000,26316956
74,Mount Greenwood,493385200,33529579
75,Morgan Park,453548500,34617822
76,O'Hare,211283400,25457514
77,Edgewater,794468800,66416268
