Detailed Occupation by Median Earnings for the Full-time, Year-round Civilian Population
----------------------------------------------------------------------------------------
Universe: Full-time, Year-round Civilian Employed Population 16 Years and Over With Earnings

B24121070  Computer occupations, all other
B24121001 Total:
B24121002  Chief executives
B24121003  General and operations managers
B24121004  Legislators
B24121005  Advertising and promotions managers
B24121006  Marketing and sales managers
B24121007  Public relations and fundraising managers
B24121008  Administrative services managers
B24121009  Computer and information systems managers
B24121010  Financial managers
B24121011  Compensation and benefits managers
B24121012  Human resources managers
B24121013  Training and development managers
B24121014  Industrial production managers
B24121015  Purchasing managers
B24121016  Transportation, storage, and distribution managers
B24121017  Farmers, ranchers, and other agricultural managers
B24121018  Construction managers
B24121019  Education administrators
B24121020  Architectural and engineering managers
B24121021  Food service managers
B24121022  Funeral service managers
B24121023  Gaming managers
B24121024  Lodging managers
B24121025  Medical and health services managers
B24121026  Natural sciences managers
B24121027  Postmasters and mail superintendents
B24121028  Property, real estate, and community association managers
B24121029  Social and community service managers
B24121030  Emergency management directors
B24121031  Managers, all other
B24121032  Agents and business managers of artists, performers, and athletes
B24121033  Buyers and purchasing agents, farm products
B24121034  Wholesale and retail buyers, except farm products
B24121035  Purchasing agents, except wholesale, retail, and farm products
B24121036  Claims adjusters, appraisers, examiners, and investigators
B24121037  Compliance officers
B24121038  Cost estimators
B24121039  Human resources workers
B24121040  Compensation, benefits, and job analysis specialists
B24121041  Training and development specialists
B24121042  Logisticians
B24121043  Management analysts
B24121044  Meeting, convention, and event planners
B24121045  Fundraisers
B24121046  Market research analysts and marketing specialists
B24121047  Business operations specialists, all other
B24121048  Accountants and auditors
B24121049  Appraisers and assessors of real estate
B24121050  Budget analysts
B24121051  Credit analysts
B24121052  Financial analysts
B24121053  Personal financial advisors
B24121054  Insurance underwriters
B24121055  Financial examiners
B24121056  Credit counselors and loan officers
B24121057  Tax examiners and collectors, and revenue agents
B24121058  Tax preparers
B24121059  Financial specialists, all other
B24121060  Computer and information research scientists
B24121061  Computer systems analysts
B24121062  Information security analysts
B24121063  Computer programmers
B24121064  Software developers, applications and systems software
B24121065  Web developers
B24121066  Computer support specialists
B24121067  Database administrators
B24121068  Network and computer systems administrators
B24121069  Computer network architects
B24121071  Actuaries
B24121072  Mathematicians
B24121073  Operations research analysts
B24121074  Statisticians
B24121075  Miscellaneous mathematical science occupations
B24121076  Architects, except naval
B24121077  Surveyors, cartographers, and photogrammetrists
B24121078  Aerospace engineers
B24121079  Agricultural engineers
B24121080  Biomedical engineers
B24121081  Chemical engineers
B24121082  Civil engineers
B24121083  Computer hardware engineers
B24121084  Electrical and electronics engineers
B24121085  Environmental engineers
B24121086  Industrial engineers, including health and safety
B24121087  Marine engineers and naval architects
B24121088  Materials engineers
B24121089  Mechanical engineers
B24121090  Mining and geological engineers, including mining safety engineers
B24121091  Nuclear engineers
B24121092  Petroleum engineers
B24121093  Engineers, all other
B24121094  Drafters
B24121095  Engineering technicians, except drafters
B24121096  Surveying and mapping technicians
B24121097  Agricultural and food scientists
B24121098  Biological scientists
B24121099  Conservation scientists and foresters
B24121100  Medical scientists
B24121101  Life scientists, all other
B24121102  Astronomers and physicists
B24121103  Atmospheric and space scientists
B24121104  Chemists and materials scientists
B24121105  Environmental scientists and geoscientists
B24121106  Physical scientists, all other
B24121107  Economists
B24121108  Survey researchers
B24121109  Psychologists
