area_id,area_name,b25053001,b25053001_moe,b25053002,b25053002_moe,b25053003,b25053003_moe,b25053004,b25053004_moe,b25053005,b25053005_moe,b25053006,b25053006_moe,b25053007,b25053007_moe
1,Rogers Park,23981,550,6995,461,6852,459,143,120,16986,651,16581,651,405,166
2,West Ridge,24402,485,12314,533,12267,536,47,71,12088,626,11750,627,338,169
3,Uptown,29441,501,9490,491,9409,490,81,86,19951,640,19163,659,788,217
4,Lincoln Square,17622,376,7020,447,6923,445,97,88,10602,509,10474,506,128,95
5,North Center,14724,323,7758,369,7667,371,91,79,6966,392,6956,392,10,45
6,Lake View,52568,659,19687,707,19685,707,2,66,32881,782,32512,784,369,128
7,Lincoln Park,32194,546,14662,578,14662,578,0,51,17532,621,17375,616,157,118
8,Near North Side,50758,883,22765,857,22625,854,140,108,27993,973,27433,972,560,205
9,Edison Park,4608,141,3676,182,3641,183,35,56,932,170,932,170,0,25
10,Norwood Park,14646,262,11624,364,11594,368,30,60,3022,325,2920,330,102,81
11,Jefferson Park,9943,274,6535,336,6527,336,8,31,3408,328,3363,329,45,57
12,Forest Glen,6793,159,5964,202,5918,206,46,66,829,185,829,185,0,29
13,North Park,6436,188,3405,243,3405,243,0,27,3031,263,3031,263,0,27
14,Albany Park,16804,326,6138,382,6029,385,109,96,10666,433,10523,434,143,105
15,Portage Park,22505,401,12675,479,12661,480,14,50,9830,524,9727,527,103,76
16,Irving Park,20177,401,9760,457,9687,462,73,67,10417,507,10293,511,124,84
17,Dunning,15141,266,11475,366,11423,365,52,62,3666,344,3569,338,97,89
18,Montclare,4425,173,2630,230,2594,231,36,46,1795,219,1753,215,42,50
19,Belmont Cragin,21570,412,10475,514,10466,514,9,53,11095,541,11050,541,45,65
20,Hermosa,7070,219,3110,282,3091,281,19,38,3960,302,3935,300,25,40
21,Avondale,13801,329,5774,391,5767,391,7,39,8027,430,7818,438,209,121
22,Logan Square,29492,477,11139,516,11089,515,50,72,18353,602,18164,605,189,105
23,Humboldt Park,16778,419,5910,422,5844,420,66,67,10868,499,10750,508,118,81
24,West Town,37287,534,14909,572,14834,573,75,75,22378,612,22189,615,189,94
25,Austin,32428,573,12818,537,12757,537,61,68,19610,673,19406,677,204,121
26,West Garfield Park,5714,265,1486,192,1486,192,0,35,4228,294,4184,290,44,55
27,East Garfield Park,6896,277,1857,223,1852,223,5,37,5039,306,4984,303,55,48
28,Near West Side,25665,497,10251,474,10112,480,139,109,15414,552,15210,555,204,102
29,North Lawndale,10852,381,2612,263,2551,264,61,43,8240,399,8180,395,60,66
30,South Lawndale,16454,435,5915,415,5825,413,90,79,10539,500,10153,501,386,150
31,Lower West Side,12255,332,3286,312,3258,310,28,52,8969,386,8769,385,200,93
32,Loop,14557,598,6257,474,6257,474,0,30,8300,652,8234,651,66,78
33,Near South Side,11517,470,5711,452,5711,452,0,24,5806,473,5795,474,11,27
34,Armour Square,5359,184,1884,236,1853,237,31,39,3475,227,3471,227,4,26
35,Douglas,9023,275,1875,186,1875,186,0,35,7148,281,7079,286,69,62
36,Oakland,2743,141,612,125,595,122,17,31,2131,173,2083,171,48,40
37,Fuller Park,1146,113,378,83,378,83,0,16,768,111,768,111,0,16
38,Grand Boulevard,9878,323,2767,261,2718,261,49,69,7111,330,7036,333,75,61
39,Kenwood,9116,306,2855,256,2855,256,0,31,6261,340,6195,341,66,57
40,Washington Park,4142,214,833,147,824,146,9,29,3309,216,3235,216,74,60
41,Hyde Park,12539,327,4669,300,4633,299,36,48,7870,371,7796,374,74,51
42,Woodlawn,10302,343,2527,270,2513,272,14,42,7775,366,7621,366,154,87
43,South Shore,21700,578,5185,387,5126,387,59,78,16515,598,16222,607,293,120
44,Chatham,14098,418,5195,340,5186,340,9,37,8903,460,8797,464,106,67
45,Avalon Park,3871,220,2612,216,2612,216,0,19,1259,207,1249,205,10,19
46,South Chicago,10770,408,4472,354,4418,353,54,58,6298,413,6248,412,50,41
47,Burnside,1056,98,580,80,580,80,0,11,476,118,476,118,0,11
48,Calumet Heights,5586,174,4377,212,4371,212,6,27,1209,204,1209,204,0,27
49,Roseland,15524,379,8896,368,8830,364,66,68,6628,428,6462,426,166,96
50,Pullman,2984,134,1377,124,1377,124,0,19,1607,162,1607,162,0,19
51,South Deering,5332,164,3128,228,3128,228,0,25,2204,245,2171,245,33,36
52,East Side,6900,215,4705,276,4687,276,18,39,2195,247,2156,245,39,45
53,West Pullman,9375,323,5866,306,5844,305,22,35,3509,343,3448,339,61,67
54,Riverdale,2322,166,299,85,299,85,0,16,2023,176,2023,176,0,16
55,Hegewisch,3694,195,2733,224,2718,227,15,25,961,226,961,226,0,19
56,Garfield Ridge,11952,202,9966,285,9966,285,0,42,1986,268,1986,268,0,42
57,Archer Heights,3740,135,2407,203,2407,203,0,27,1333,193,1321,192,12,31
58,Brighton Park,11572,326,5307,380,5292,381,15,46,6265,397,6214,398,51,58
59,McKinley Park,5185,166,2917,223,2883,224,34,46,2268,227,2241,226,27,31
60,Bridgeport,12140,316,5732,330,5685,329,47,44,6408,374,6315,370,93,62
61,New City,11621,370,5071,337,5036,338,35,50,6550,395,6440,395,110,73
62,West Elsdon,5027,151,3690,206,3661,206,29,39,1337,207,1312,209,25,46
63,Gage Park,9405,238,5302,315,5282,315,20,42,4103,316,4046,314,57,60
64,Clearing,8389,219,6346,275,6338,276,8,33,2043,251,2043,251,0,31
65,West Lawn,9111,215,7068,295,7059,295,9,34,2043,287,2017,283,26,53
66,Chicago Lawn,15416,427,6869,405,6824,405,45,54,8547,494,8371,491,176,96
67,West Englewood,10364,339,4884,312,4844,311,40,64,5480,346,5392,349,88,80
68,Englewood,9803,383,2904,271,2878,268,26,54,6899,383,6762,385,137,85
69,Greater Grand Crossing,12605,368,4458,302,4427,302,31,48,8147,412,8076,413,71,57
70,Ashburn,12780,230,11000,330,10917,335,83,85,1780,314,1752,315,28,59
71,Auburn Gresham,17173,440,8009,393,7977,394,32,61,9164,472,8993,473,171,96
72,Beverly,7705,196,6296,195,6278,196,18,32,1409,178,1409,178,0,29
73,Washington Heights,9308,303,6254,319,6220,318,34,47,3054,345,3003,342,51,60
74,Mount Greenwood,6589,208,5973,203,5973,203,0,25,616,147,616,147,0,25
75,Morgan Park,8009,269,6051,293,6051,293,0,31,1958,277,1898,273,60,42
76,O'Hare,6108,207,2827,306,2809,305,18,45,3281,331,3281,331,0,38
77,Edgewater,29110,543,11363,570,11290,570,73,88,17747,672,17374,675,373,169
