area_id,area_name,b99258001,b99258001_moe,b99258002,b99258002_moe,b99258003,b99258003_moe
1,Rogers Park,27912,-1,645,-1,27267,-1
2,West Ridge,27639,-1,678,-1,26961,-1
3,Uptown,32444,-1,1026,-1,31418,-1
4,Lincoln Square,19499,-1,686,-1,18813,-1
5,North Center,16442,-1,705,-1,15737,-1
6,Lake View,57951,-1,2104,-1,55847,-1
7,Lincoln Park,35919,-1,1249,-1,34670,-1
8,Near North Side,61054,-1,2625,-1,58429,-1
9,Edison Park,4935,-1,105,-1,4830,-1
10,Norwood Park,15620,-1,515,-1,15105,-1
11,Jefferson Park,10952,-1,324,-1,10628,-1
12,Forest Glen,7134,-1,189,-1,6945,-1
13,North Park,6970,-1,342,-1,6628,-1
14,Albany Park,18213,-1,619,-1,17594,-1
15,Portage Park,24837,-1,804,-1,24033,-1
16,Irving Park,22525,-1,1111,-1,21414,-1
17,Dunning,16145,-1,468,-1,15677,-1
18,Montclare,4848,-1,122,-1,4726,-1
19,Belmont Cragin,24148,-1,781,-1,23367,-1
20,Hermosa,7922,-1,218,-1,7704,-1
21,Avondale,15282,-1,536,-1,14746,-1
22,Logan Square,32764,-1,641,-1,32123,-1
23,Humboldt Park,20482,-1,1599,-1,18883,-1
24,West Town,41319,-1,1964,-1,39355,-1
25,Austin,38606,-1,3140,-1,35466,-1
26,West Garfield Park,8018,-1,1258,-1,6760,-1
27,East Garfield Park,8974,-1,1249,-1,7725,-1
28,Near West Side,29058,-1,1409,-1,27649,-1
29,North Lawndale,15066,-1,2424,-1,12642,-1
30,South Lawndale,20747,-1,1193,-1,19554,-1
31,Lower West Side,14323,-1,553,-1,13770,-1
32,Loop,17582,-1,616,-1,16966,-1
33,Near South Side,13642,-1,348,-1,13294,-1
34,Armour Square,5739,-1,190,-1,5549,-1
35,Douglas,10766,-1,325,-1,10441,-1
36,Oakland,3077,-1,74,-1,3003,-1
37,Fuller Park,1562,-1,202,-1,1360,-1
38,Grand Boulevard,12233,-1,1029,-1,11204,-1
39,Kenwood,10635,-1,379,-1,10256,-1
40,Washington Park,5627,-1,590,-1,5037,-1
41,Hyde Park,14824,-1,791,-1,14033,-1
42,Woodlawn,13994,-1,1762,-1,12232,-1
43,South Shore,28629,-1,2382,-1,26247,-1
44,Chatham,17044,-1,1078,-1,15966,-1
45,Avalon Park,4406,-1,217,-1,4189,-1
46,South Chicago,14460,-1,1597,-1,12863,-1
47,Burnside,1264,-1,64,-1,1200,-1
48,Calumet Heights,6151,-1,231,-1,5920,-1
49,Roseland,18311,-1,1278,-1,17033,-1
50,Pullman,3518,-1,168,-1,3350,-1
51,South Deering,5912,-1,232,-1,5680,-1
52,East Side,7876,-1,400,-1,7476,-1
53,West Pullman,11697,-1,1217,-1,10480,-1
54,Riverdale,3344,-1,487,-1,2857,-1
55,Hegewisch,4045,-1,114,-1,3931,-1
56,Garfield Ridge,12732,-1,282,-1,12450,-1
57,Archer Heights,4212,-1,76,-1,4136,-1
58,Brighton Park,13810,-1,666,-1,13144,-1
59,McKinley Park,5709,-1,190,-1,5519,-1
60,Bridgeport,14074,-1,569,-1,13505,-1
61,New City,15885,-1,2049,-1,13836,-1
62,West Elsdon,5340,-1,171,-1,5169,-1
63,Gage Park,10432,-1,460,-1,9972,-1
64,Clearing,9174,-1,349,-1,8825,-1
65,West Lawn,9729,-1,174,-1,9555,-1
66,Chicago Lawn,19044,-1,798,-1,18246,-1
67,West Englewood,13716,-1,1916,-1,11800,-1
68,Englewood,14753,-1,2410,-1,12343,-1
69,Greater Grand Crossing,16291,-1,1437,-1,14854,-1
70,Ashburn,13448,-1,369,-1,13079,-1
71,Auburn Gresham,20718,-1,1653,-1,19065,-1
72,Beverly,8316,-1,201,-1,8115,-1
73,Washington Heights,10609,-1,607,-1,10002,-1
74,Mount Greenwood,7119,-1,204,-1,6915,-1
75,Morgan Park,9104,-1,653,-1,8451,-1
76,O'Hare,6635,-1,127,-1,6508,-1
77,Edgewater,32312,-1,906,-1,31406,-1
