area_id,area_name,b19083001,b19083001_moe
1,Rogers Park,6,0
2,West Ridge,6,0
3,Uptown,6,0
4,Lincoln Square,5,0
5,North Center,7,0
6,Lake View,16,0
7,Lincoln Park,11,0
8,Near North Side,11,0
9,Edison Park,1,0
10,Norwood Park,3,0
11,Jefferson Park,2,0
12,Forest Glen,2,0
13,North Park,2,0
14,Albany Park,5,0
15,Portage Park,6,0
16,Irving Park,7,0
17,Dunning,4,0
18,Montclare,1,0
19,Belmont Cragin,7,0
20,Hermosa,2,0
21,Avondale,4,0
22,Logan Square,12,0
23,Humboldt Park,7,0
24,West Town,14,0
25,Austin,11,0
26,West Garfield Park,5,0
27,East Garfield Park,6,0
28,Near West Side,10,0
29,North Lawndale,8,0
30,South Lawndale,7,0
31,Lower West Side,5,0
32,Loop,3,0
33,Near South Side,2,0
34,Armour Square,2,0
35,Douglas,5,0
36,Oakland,1,0
37,Fuller Park,1,0
38,Grand Boulevard,7,0
39,Kenwood,4,0
40,Washington Park,3,0
41,Hyde Park,6,0
42,Woodlawn,5,0
43,South Shore,7,0
44,Chatham,5,0
45,Avalon Park,1,0
46,South Chicago,5,0
47,Burnside,1,0
48,Calumet Heights,2,0
49,Roseland,6,0
50,Pullman,1,0
51,South Deering,2,0
52,East Side,2,0
53,West Pullman,4,0
54,Riverdale,1,0
55,Hegewisch,1,0
56,Garfield Ridge,4,0
57,Archer Heights,2,0
58,Brighton Park,4,0
59,McKinley Park,2,0
60,Bridgeport,4,0
61,New City,7,0
62,West Elsdon,1,0
63,Gage Park,3,0
64,Clearing,3,0
65,West Lawn,2,0
66,Chicago Lawn,5,0
67,West Englewood,8,0
68,Englewood,6,0
69,Greater Grand Crossing,6,0
70,Ashburn,3,0
71,Auburn Gresham,7,0
72,Beverly,3,0
73,Washington Heights,3,0
74,Mount Greenwood,1,0
75,Morgan Park,2,0
76,O'Hare,1,0
77,Edgewater,8,0
