area_id,area_name,b08009001,b08009001_moe,b08009002,b08009002_moe,b08009003,b08009003_moe,b08009004,b08009004_moe,b08009005,b08009005_moe,b08009006,b08009006_moe,b08009007,b08009007_moe,b08009008,b08009008_moe,b08009009,b08009009_moe,b08009010,b08009010_moe,b08009011,b08009011_moe,b08009012,b08009012_moe,b08009013,b08009013_moe,b08009014,b08009014_moe,b08009015,b08009015_moe
1,Rogers Park,29987,1240,0,48,0,48,0,48,29987,1240,16107,906,0,48,0,48,0,48,16107,906,13880,871,0,48,0,48,0,48,13880,871
2,West Ridge,31544,1410,0,51,0,51,0,51,31544,1410,17424,994,0,51,0,51,0,51,17424,994,14120,867,0,51,0,51,0,51,14120,867
3,Uptown,31694,1148,0,48,0,48,0,48,31694,1148,16990,902,0,48,0,48,0,48,16990,902,14704,743,0,48,0,48,0,48,14704,743
4,Lincoln Square,23019,819,0,40,0,40,0,40,23019,819,11958,567,0,40,0,40,0,40,11958,567,11061,572,0,40,0,40,0,40,11061,572
5,North Center,20718,729,0,43,0,43,0,43,20718,729,10870,597,0,43,0,43,0,43,10870,597,9848,513,0,43,0,43,0,43,9848,513
6,Lake View,68129,1434,0,66,0,66,0,66,68129,1434,34704,1154,0,66,0,66,0,66,34704,1154,33425,1220,0,66,0,66,0,66,33425,1220
7,Lincoln Park,40875,1123,0,51,0,51,0,51,40875,1123,20701,914,0,51,0,51,0,51,20701,914,20174,890,0,51,0,51,0,51,20174,890
8,Near North Side,50700,1470,0,54,0,54,0,54,50700,1470,24946,1098,0,54,0,54,0,54,24946,1098,25754,1139,0,54,0,54,0,54,25754,1139
9,Edison Park,5862,391,0,25,0,25,0,25,5862,391,3084,269,0,25,0,25,0,25,3084,269,2778,281,0,25,0,25,0,25,2778,281
10,Norwood Park,17562,809,0,39,0,39,0,39,17562,809,9363,545,0,39,0,39,0,39,9363,545,8199,554,0,39,0,39,0,39,8199,554
11,Jefferson Park,12572,676,0,29,0,29,0,29,12572,676,6895,492,0,29,0,29,0,29,6895,492,5677,457,0,29,0,29,0,29,5677,457
12,Forest Glen,9048,443,0,29,0,29,0,29,9048,443,4919,312,0,29,0,29,0,29,4919,312,4129,301,0,29,0,29,0,29,4129,301
13,North Park,8237,605,0,27,0,27,0,27,8237,605,4529,388,0,27,0,27,0,27,4529,388,3708,386,0,27,0,27,0,27,3708,386
14,Albany Park,26801,1288,0,45,0,45,0,45,26801,1288,15577,933,0,45,0,45,0,45,15577,933,11224,776,0,45,0,45,0,45,11224,776
15,Portage Park,31046,1174,0,47,0,47,0,47,31046,1174,15944,755,0,47,0,47,0,47,15944,755,15102,784,0,47,0,47,0,47,15102,784
16,Irving Park,28693,1190,0,47,0,47,0,47,28693,1190,15745,929,0,47,0,47,0,47,15745,929,12948,727,0,47,0,47,0,47,12948,727
17,Dunning,21257,904,0,40,0,40,0,40,21257,904,11118,600,0,40,0,40,0,40,11118,600,10139,588,0,40,0,40,0,40,10139,588
18,Montclare,5205,455,0,23,0,23,0,23,5205,455,2682,298,0,23,0,23,0,23,2682,298,2523,319,0,23,0,23,0,23,2523,319
19,Belmont Cragin,31952,1400,0,52,0,52,0,52,31952,1400,18162,987,0,52,0,52,0,52,18162,987,13790,809,0,52,0,52,0,52,13790,809
20,Hermosa,10998,736,0,29,0,29,0,29,10998,736,6372,566,0,29,0,29,0,29,6372,566,4626,452,0,29,0,29,0,29,4626,452
21,Avondale,21102,1049,0,38,0,38,0,38,21102,1049,12445,890,0,38,0,38,0,38,12445,890,8657,648,0,38,0,38,0,38,8657,648
22,Logan Square,40835,1263,0,57,0,57,0,57,40835,1263,22962,949,0,57,0,57,0,57,22962,949,17873,807,0,57,0,57,0,57,17873,807
23,Humboldt Park,17799,1001,0,51,0,51,0,51,17799,1001,8988,737,0,51,0,51,0,51,8988,737,8811,630,0,51,0,51,0,51,8811,630
24,West Town,52110,1306,0,62,0,62,0,62,52110,1306,28019,1005,0,62,0,62,0,62,28019,1005,24091,890,0,62,0,62,0,62,24091,890
25,Austin,32636,1222,0,61,0,61,0,61,32636,1222,13421,803,0,61,0,61,0,61,13421,803,19215,848,0,61,0,61,0,61,19215,848
