area_id,area_name,b25042001,b25042001_moe,b25042002,b25042002_moe,b25042003,b25042003_moe,b25042004,b25042004_moe,b25042005,b25042005_moe,b25042006,b25042006_moe,b25042007,b25042007_moe,b25042008,b25042008_moe,b25042009,b25042009_moe,b25042010,b25042010_moe,b25042011,b25042011_moe,b25042012,b25042012_moe,b25042013,b25042013_moe,b25042014,b25042014_moe,b25042015,b25042015_moe
1,Rogers Park,23981,550,6995,461,51,50,890,194,3370,352,1778,269,558,152,348,122,16986,651,3088,419,7252,544,4889,489,1318,261,244,130,195,99
2,West Ridge,24402,485,12314,533,68,72,1060,195,3656,422,5619,434,1248,232,663,172,12088,626,576,204,3385,427,4998,508,2802,410,286,158,41,57
3,Uptown,29441,501,9490,491,126,90,2470,303,4170,383,2153,278,368,118,203,96,19951,640,5398,524,8070,580,4376,448,1974,330,48,56,85,69
4,Lincoln Square,17622,376,7020,447,20,49,521,149,3030,344,2242,262,850,153,357,107,10602,509,1232,288,4610,421,3530,379,1121,214,78,75,31,51
5,North Center,14724,323,7758,369,18,46,345,105,2738,287,2501,253,1432,205,724,157,6966,392,328,123,2236,290,2951,312,1138,203,266,115,47,48
6,Lake View,52568,659,19687,707,519,189,4133,449,7974,489,4595,380,1640,228,826,165,32881,782,5766,549,14202,723,8569,552,3649,366,602,177,93,79
7,Lincoln Park,32194,546,14662,578,220,113,2557,314,4869,379,4185,342,1728,239,1103,247,17532,621,3411,423,6958,511,4661,429,1838,272,494,166,170,92
8,Near North Side,50758,883,22765,857,1073,251,7253,609,8863,610,4596,481,725,212,255,130,27993,973,6244,700,15013,894,5327,544,1091,251,278,142,40,59
9,Edison Park,4608,141,3676,182,45,54,107,70,920,145,1509,190,848,155,247,97,932,170,8,27,349,106,376,137,158,93,20,36,21,37
10,Norwood Park,14646,262,11624,364,78,95,252,111,3414,332,5519,371,1950,253,411,129,3022,325,217,123,781,180,1117,247,833,232,25,46,49,66
11,Jefferson Park,9943,274,6535,336,14,36,333,135,2246,296,2376,280,1172,205,394,116,3408,328,221,117,819,202,1642,277,638,178,47,42,41,37
12,Forest Glen,6793,159,5964,202,0,29,15,35,1267,184,3302,248,1101,178,279,101,829,185,116,88,254,117,318,115,103,60,0,29,38,51
13,North Park,6436,188,3405,243,36,44,100,49,1011,192,1380,216,558,145,320,92,3031,263,257,119,1401,204,791,170,468,134,106,87,8,29
