area_id,area_name,b25035001,b25035001_moe
1,Rogers Park,5837,11
2,West Ridge,15623,14
3,Uptown,5870,26
4,Lincoln Square,5850,5
5,North Center,1992,6
6,Lake View,43102,73
7,Lincoln Park,33421,52
8,Near North Side,39612,19
9,Edison Park,5854,7
10,Norwood Park,15670,8
11,Jefferson Park,7811,14
12,Forest Glen,5860,3
13,North Park,5901,7
14,Albany Park,1943,6
15,Portage Park,7788,13
16,Irving Park,1954,6
17,Dunning,17623,9
18,Montclare,3902,6
19,Belmont Cragin,11699,30
22,Logan Square,3903,47
24,West Town,15809,60
25,Austin,5834,8
26,West Garfield Park,1941,4
27,East Garfield Park,1955,36
28,Near West Side,37565,91
29,North Lawndale,3887,26
30,South Lawndale,1942,13
32,Loop,9877,26
33,Near South Side,5972,23
34,Armour Square,7850,42
35,Douglas,19656,50
36,Oakland,5961,36
37,Fuller Park,1960,5
38,Grand Boulevard,19672,34
39,Kenwood,11754,24
40,Washington Park,7811,19
41,Hyde Park,3892,8
42,Woodlawn,15629,19
43,South Shore,17514,18
44,Chatham,15602,14
45,Avalon Park,3890,7
46,South Chicago,3891,8
47,Burnside,1949,8
48,Calumet Heights,9763,7
49,Roseland,21437,14
50,Pullman,3901,6
51,South Deering,3909,4
52,East Side,5856,7
53,West Pullman,11734,9
54,Riverdale,3898,7
55,Hegewisch,3915,5
56,Garfield Ridge,19569,11
57,Archer Heights,9753,16
60,Bridgeport,1972,26
61,New City,1945,14
62,West Elsdon,7831,6
63,Gage Park,1946,12
64,Clearing,13712,8
65,West Lawn,11734,7
66,Chicago Lawn,21424,16
67,West Englewood,1940,6
68,Englewood,11678,16
69,Greater Grand Crossing,9727,13
70,Ashburn,15664,6
71,Auburn Gresham,9753,20
72,Beverly,3903,3
73,Washington Heights,15595,9
74,Mount Greenwood,7817,4
75,Morgan Park,9766,13
76,O'Hare,7882,21
77,Edgewater,19582,28
