area_id,area_name,b99201001,b99201001_moe,b99201002,b99201002_moe,b99201003,b99201003_moe,b99201004,b99201004_moe,b99201005,b99201005_moe,b99201006,b99201006_moe,b99201007,b99201007_moe,b99201008,b99201008_moe
1,Rogers Park,47141,3,38567,3,953,3,0,3,0,3,0,3,0,3,7621,3
2,West Ridge,56255,4,45855,4,1555,4,0,4,0,4,0,4,31,4,8814,4
3,Uptown,48942,3,42289,3,1038,3,0,3,0,3,0,3,0,3,5615,3
4,Lincoln Square,32805,3,27958,3,554,3,0,3,0,3,0,3,44,3,4249,3
5,North Center,27490,4,24491,4,272,4,0,4,0,4,0,4,31,4,2696,4
6,Lake View,87172,6,75018,6,719,6,0,6,0,6,0,6,28,6,11407,6
7,Lincoln Park,56260,4,47430,4,957,4,0,4,0,4,0,4,12,4,7861,4
8,Near North Side,74967,4,63462,4,1298,4,0,4,0,4,0,4,0,4,10207,4
9,Edison Park,9143,2,7117,2,127,2,0,2,0,2,0,2,0,2,1899,2
10,Norwood Park,30529,3,24626,3,893,3,0,3,0,3,0,3,0,3,5010,3
11,Jefferson Park,21485,2,16347,2,496,2,0,2,0,2,0,2,8,2,4634,2
12,Forest Glen,14512,2,11709,2,366,2,0,2,0,2,0,2,25,2,2412,2
13,North Park,15132,2,11822,2,493,2,0,2,0,2,0,2,9,2,2808,2
14,Albany Park,41969,3,30838,3,790,3,0,3,0,3,0,3,0,3,10341,3
15,Portage Park,50617,4,37379,4,966,4,0,4,0,4,0,4,20,4,12252,4
16,Irving Park,44477,4,35504,4,986,4,0,4,0,4,0,4,8,4,7979,4
17,Dunning,35366,3,27303,3,838,3,0,3,0,3,0,3,0,3,7225,3
18,Montclare,9753,1,7135,1,290,1,0,1,0,1,0,1,0,1,2328,1
19,Belmont Cragin,57340,4,43813,4,1171,4,0,4,0,4,0,4,5,4,12351,4
20,Hermosa,18641,2,14493,2,287,2,0,2,0,2,0,2,0,2,3861,2
21,Avondale,32859,3,26666,3,325,3,0,3,0,3,0,3,0,3,5868,3
22,Logan Square,60603,5,51606,5,740,5,0,5,0,5,0,5,0,5,8257,5
