area_id,area_name,b99171001,b99171001_moe,b99171002,b99171002_moe,b99171003,b99171003_moe,b99171004,b99171004_moe,b99171005,b99171005_moe,b99171006,b99171006_moe,b99171007,b99171007_moe,b99171008,b99171008_moe,b99171009,b99171009_moe,b99171010,b99171010_moe,b99171011,b99171011_moe,b99171012,b99171012_moe,b99171013,b99171013_moe,b99171014,b99171014_moe,b99171015,b99171015_moe
1,Rogers Park,20832,-1,4800,-1,305,-1,0,-1,0,-1,25,-1,13,-1,1379,-1,10933,-1,244,-1,110,-1,38,-1,14,-1,120,-1,2851,-1
2,West Ridge,12038,-1,2332,-1,145,-1,0,-1,0,-1,0,-1,24,-1,660,-1,6390,-1,92,-1,26,-1,68,-1,39,-1,175,-1,2087,-1
3,Uptown,26986,-1,6061,-1,547,-1,23,-1,38,-1,14,-1,61,-1,1294,-1,15983,-1,186,-1,98,-1,107,-1,49,-1,185,-1,2340,-1
4,Lincoln Square,12654,-1,1515,-1,106,-1,37,-1,0,-1,0,-1,10,-1,433,-1,8989,-1,69,-1,81,-1,58,-1,55,-1,45,-1,1256,-1
5,North Center,11430,-1,1241,-1,32,-1,0,-1,0,-1,3,-1,0,-1,380,-1,8468,-1,103,-1,15,-1,7,-1,14,-1,29,-1,1138,-1
6,Lake View,55697,-1,7226,-1,365,-1,31,-1,14,-1,4,-1,83,-1,1723,-1,38820,-1,423,-1,347,-1,83,-1,155,-1,200,-1,6223,-1
7,Lincoln Park,32031,-1,4914,-1,334,-1,0,-1,0,-1,25,-1,5,-1,1045,-1,20551,-1,241,-1,225,-1,23,-1,135,-1,178,-1,4355,-1
8,Near North Side,42067,-1,4941,-1,475,-1,0,-1,0,-1,119,-1,21,-1,1263,-1,28508,-1,493,-1,366,-1,58,-1,174,-1,275,-1,5374,-1
9,Edison Park,2247,-1,112,-1,10,-1,0,-1,0,-1,0,-1,0,-1,49,-1,1433,-1,41,-1,12,-1,3,-1,22,-1,73,-1,492,-1
10,Norwood Park,6045,-1,560,-1,66,-1,0,-1,0,-1,0,-1,12,-1,185,-1,3847,-1,149,-1,6,-1,16,-1,71,-1,93,-1,1040,-1
