area_id,area_name,b99163001,b99163001_moe,b99163002,b99163002_moe,b99163003,b99163003_moe,b99163004,b99163004_moe,b99163005,b99163005_moe
1,Rogers Park,53292,-1,33330,-1,19962,-1,449,-1,19513,-1
2,West Ridge,67808,-1,27149,-1,40659,-1,1241,-1,39418,-1
3,Uptown,52308,-1,35483,-1,16825,-1,517,-1,16308,-1
4,Lincoln Square,35777,-1,22123,-1,13654,-1,288,-1,13366,-1
5,North Center,30322,-1,24819,-1,5503,-1,223,-1,5280,-1
6,Lake View,91635,-1,75003,-1,16632,-1,501,-1,16131,-1
7,Lincoln Park,61386,-1,51862,-1,9524,-1,422,-1,9102,-1
8,Near North Side,78099,-1,62018,-1,16081,-1,441,-1,15640,-1
9,Edison Park,10776,-1,8933,-1,1843,-1,84,-1,1759,-1
10,Norwood Park,35117,-1,24092,-1,11025,-1,315,-1,10710,-1
11,Jefferson Park,25022,-1,14448,-1,10574,-1,265,-1,10309,-1
12,Forest Glen,17349,-1,11808,-1,5541,-1,101,-1,5440,-1
13,North Park,17610,-1,8173,-1,9437,-1,354,-1,9083,-1
14,Albany Park,49366,-1,15201,-1,34165,-1,879,-1,33286,-1
15,Portage Park,59798,-1,25190,-1,34608,-1,1055,-1,33553,-1
16,Irving Park,51927,-1,24483,-1,27444,-1,709,-1,26735,-1
17,Dunning,39975,-1,18337,-1,21638,-1,463,-1,21175,-1
18,Montclare,11473,-1,3962,-1,7511,-1,175,-1,7336,-1
19,Belmont Cragin,71416,-1,13861,-1,57555,-1,1740,-1,55815,-1
20,Hermosa,23058,-1,3371,-1,19687,-1,716,-1,18971,-1
21,Avondale,38171,-1,12829,-1,25342,-1,344,-1,24998,-1
22,Logan Square,68556,-1,39393,-1,29163,-1,646,-1,28517,-1
23,Humboldt Park,49489,-1,27253,-1,22236,-1,793,-1,21443,-1
24,West Town,78857,-1,52595,-1,26262,-1,634,-1,25628,-1
25,Austin,91600,-1,83018,-1,8582,-1,377,-1,8205,-1
26,West Garfield Park,17630,-1,17380,-1,250,-1,0,-1,250,-1
27,East Garfield Park,19390,-1,18623,-1,767,-1,88,-1,679,-1
28,Near West Side,51247,-1,39787,-1,11460,-1,594,-1,10866,-1
29,North Lawndale,33011,-1,31293,-1,1718,-1,83,-1,1635,-1
30,South Lawndale,64246,-1,12838,-1,51408,-1,2145,-1,49263,-1
31,Lower West Side,33635,-1,8004,-1,25631,-1,303,-1,25328,-1
32,Loop,25310,-1,19108,-1,6202,-1,224,-1,5978,-1
33,Near South Side,18927,-1,13558,-1,5369,-1,124,-1,5245,-1
34,Armour Square,13167,-1,3979,-1,9188,-1,349,-1,8839,-1
35,Douglas,18116,-1,14392,-1,3724,-1,92,-1,3632,-1
36,Oakland,5752,-1,5306,-1,446,-1,7,-1,439,-1
37,Fuller Park,2717,-1,2549,-1,168,-1,0,-1,168,-1
38,Grand Boulevard,21209,-1,20265,-1,944,-1,0,-1,944,-1
39,Kenwood,17013,-1,14436,-1,2577,-1,72,-1,2505,-1
40,Washington Park,10154,-1,9860,-1,294,-1,23,-1,271,-1
41,Hyde Park,25305,-1,19847,-1,5458,-1,164,-1,5294,-1
42,Woodlawn,22879,-1,20982,-1,1897,-1,209,-1,1688,-1
43,South Shore,44350,-1,42064,-1,2286,-1,88,-1,2198,-1
44,Chatham,30975,-1,30271,-1,704,-1,121,-1,583,-1
45,Avalon Park,9262,-1,8907,-1,355,-1,9,-1,346,-1
46,South Chicago,27348,-1,20206,-1,7142,-1,256,-1,6886,-1
47,Burnside,3314,-1,3250,-1,64,-1,0,-1,64,-1
48,Calumet Heights,13758,-1,12454,-1,1304,-1,59,-1,1245,-1
49,Roseland,42815,-1,41889,-1,926,-1,41,-1,885,-1
50,Pullman,6641,-1,6191,-1,450,-1,41,-1,409,-1
51,South Deering,15574,-1,11100,-1,4474,-1,138,-1,4336,-1
52,East Side,21508,-1,6608,-1,14900,-1,417,-1,14483,-1
53,West Pullman,28726,-1,27311,-1,1415,-1,43,-1,1372,-1
54,Riverdale,6236,-1,6035,-1,201,-1,0,-1,201,-1
55,Hegewisch,9473,-1,6291,-1,3182,-1,317,-1,2865,-1
56,Garfield Ridge,31922,-1,18307,-1,13615,-1,425,-1,13190,-1
57,Archer Heights,11958,-1,2815,-1,9143,-1,254,-1,8889,-1
58,Brighton Park,39912,-1,6370,-1,33542,-1,1180,-1,32362,-1
59,McKinley Park,15157,-1,4609,-1,10548,-1,302,-1,10246,-1
60,Bridgeport,30800,-1,14042,-1,16758,-1,593,-1,16165,-1
61,New City,37869,-1,18412,-1,19457,-1,466,-1,18991,-1
62,West Elsdon,17491,-1,3720,-1,13771,-1,525,-1,13246,-1
63,Gage Park,36045,-1,4886,-1,31159,-1,675,-1,30484,-1
64,Clearing,21062,-1,12272,-1,8790,-1,295,-1,8495,-1
65,West Lawn,30301,-1,8199,-1,22102,-1,923,-1,21179,-1
66,Chicago Lawn,49130,-1,29284,-1,19846,-1,372,-1,19474,-1
67,West Englewood,32712,-1,31717,-1,995,-1,69,-1,926,-1
68,Englewood,26388,-1,25953,-1,435,-1,27,-1,408,-1
69,Greater Grand Crossing,30392,-1,29679,-1,713,-1,39,-1,674,-1
70,Ashburn,40020,-1,28493,-1,11527,-1,341,-1,11186,-1
71,Auburn Gresham,46201,-1,45224,-1,977,-1,70,-1,907,-1
72,Beverly,19816,-1,18666,-1,1150,-1,50,-1,1100,-1
73,Washington Heights,24742,-1,24072,-1,670,-1,75,-1,595,-1
74,Mount Greenwood,17274,-1,16510,-1,764,-1,25,-1,739,-1
75,Morgan Park,21530,-1,20618,-1,912,-1,34,-1,878,-1
76,O'Hare,12369,-1,3975,-1,8394,-1,105,-1,8289,-1
77,Edgewater,52702,-1,33524,-1,19178,-1,521,-1,18657,-1
