area_id,area_name,b99082001,b99082001_moe,b99082002,b99082002_moe,b99082003,b99082003_moe,b99082004,b99082004_moe,b99082005,b99082005_moe
1,Rogers Park,29987,3,13966,3,1121,3,12845,3,16021,3
2,West Ridge,31544,4,22300,4,1566,4,20734,4,9244,4
3,Uptown,31694,3,12672,3,825,3,11847,3,19022,3
4,Lincoln Square,23019,3,12768,3,787,3,11981,3,10251,3
5,North Center,20718,4,12065,4,633,4,11432,4,8653,4
6,Lake View,68129,6,25679,6,1167,6,24512,6,42450,6
7,Lincoln Park,40875,4,16522,4,988,4,15534,4,24353,4
8,Near North Side,50700,4,15417,4,1107,4,14310,4,35283,4
9,Edison Park,5862,2,4621,2,204,2,4417,2,1241,2
10,Norwood Park,17562,3,14914,3,864,3,14050,3,2648,3
11,Jefferson Park,12572,2,10127,2,682,2,9445,2,2445,2
12,Forest Glen,9048,2,7079,2,389,2,6690,2,1969,2
13,North Park,8237,2,6025,2,484,2,5541,2,2212,2
14,Albany Park,26801,3,15413,3,1131,3,14282,3,11388,3
15,Portage Park,31046,4,23655,4,1916,4,21739,4,7391,4
16,Irving Park,28693,4,19191,4,1441,4,17750,4,9502,4
17,Dunning,21257,3,18451,3,1085,3,17366,3,2806,3
18,Montclare,5205,1,4276,1,233,1,4043,1,929,1
19,Belmont Cragin,31952,4,25548,4,1627,4,23921,4,6404,4
20,Hermosa,10998,2,8132,2,467,2,7665,2,2866,2
21,Avondale,21102,3,13942,3,959,3,12983,3,7160,3
22,Logan Square,40835,5,22637,5,1562,5,21075,5,18198,5
23,Humboldt Park,17799,4,11220,4,951,4,10269,4,6579,4
24,West Town,52110,6,25819,6,1875,6,23944,6,26291,6
25,Austin,32636,5,21532,5,2547,5,18985,5,11104,5
26,West Garfield Park,4809,3,2579,3,133,3,2446,3,2230,3
27,East Garfield Park,5729,3,3277,3,243,3,3034,3,2452,3
28,Near West Side,29921,4,13579,4,1168,4,12411,4,16342,4
29,North Lawndale,9084,4,4877,4,471,4,4406,4,4207,4
30,South Lawndale,23905,4,17398,4,1376,4,16022,4,6507,4
31,Lower West Side,16850,3,9621,3,596,3,9025,3,7229,3
32,Loop,16434,2,4692,2,222,2,4470,2,11742,2
33,Near South Side,12833,2,6502,2,248,2,6254,2,6331,2
34,Armour Square,5697,2,3008,2,189,2,2819,2,2689,2
35,Douglas,7582,3,4056,3,304,3,3752,3,3526,3
36,Oakland,2070,2,1060,2,98,2,962,2,1010,2
37,Fuller Park,710,1,325,1,29,1,296,1,385,1
38,Grand Boulevard,8295,4,4993,4,583,4,4410,4,3302,4
39,Kenwood,7315,3,3456,3,228,3,3228,3,3859,3
40,Washington Park,3178,2,1673,2,87,2,1586,2,1505,2
41,Hyde Park,13175,3,4162,3,345,3,3817,3,9013,3
42,Woodlawn,8513,3,4496,3,447,3,4049,3,4017,3
43,South Shore,18064,4,9978,4,812,4,9166,4,8086,4
44,Chatham,10964,3,6356,3,512,3,5844,3,4608,3
45,Avalon Park,3703,1,2629,1,218,1,2411,1,1074,1
46,South Chicago,9278,3,5774,3,520,3,5254,3,3504,3
47,Burnside,1153,1,735,1,128,1,607,1,418,1
48,Calumet Heights,4896,2,3433,2,288,2,3145,2,1463,2
49,Roseland,13953,4,9467,4,1032,4,8435,4,4486,4
50,Pullman,2718,2,1779,2,184,2,1595,2,939,2
51,South Deering,5393,2,4039,2,364,2,3675,2,1354,2
52,East Side,8693,2,7224,2,378,2,6846,2,1469,2
53,West Pullman,9717,3,6518,3,741,3,5777,3,3199,3
54,Riverdale,1406,1,699,1,124,1,575,1,707,1
55,Hegewisch,3812,1,3093,1,194,1,2899,1,719,1
56,Garfield Ridge,15117,3,12455,3,717,3,11738,3,2662,3
57,Archer Heights,5332,2,4019,2,314,2,3705,2,1313,2
58,Brighton Park,17222,3,12923,3,790,3,12133,3,4299,3
59,McKinley Park,7087,2,4687,2,366,2,4321,2,2400,2
60,Bridgeport,15606,3,10230,3,782,3,9448,3,5376,3
61,New City,13925,4,9428,4,693,4,8735,4,4497,4
62,West Elsdon,7559,2,5937,2,448,2,5489,2,1622,2
63,Gage Park,14657,3,11240,3,629,3,10611,3,3417,3
64,Clearing,10934,3,8707,3,436,3,8271,3,2227,3
65,West Lawn,13430,2,11101,2,624,2,10477,2,2329,2
66,Chicago Lawn,18295,3,13434,3,911,3,12523,3,4861,3
67,West Englewood,8716,4,4875,4,417,4,4458,4,3841,4
68,Englewood,7128,3,4201,3,625,3,3576,3,2927,3
69,Greater Grand Crossing,10680,3,6168,3,667,3,5501,3,4512,3
70,Ashburn,18196,3,15327,3,1058,3,14269,3,2869,3
71,Auburn Gresham,15031,4,9080,4,957,4,8123,4,5951,4
72,Beverly,9776,3,7383,3,503,3,6880,3,2393,3
73,Washington Heights,8918,3,6081,3,858,3,5223,3,2837,3
74,Mount Greenwood,8981,2,7986,2,407,2,7579,2,995,2
75,Morgan Park,9214,3,6949,3,553,3,6396,3,2265,3
76,O'Hare,7179,3,5887,3,294,3,5593,3,1292,3
77,Edgewater,30687,4,13349,4,728,4,12621,4,17338,4
