area_id,area_name,b27022001,b27022001_moe,b27022002,b27022002_moe,b27022003,b27022003_moe,b27022004,b27022004_moe,b27022005,b27022005_moe,b27022006,b27022006_moe,b27022007,b27022007_moe,b27022008,b27022008_moe,b27022009,b27022009_moe,b27022010,b27022010_moe,b27022011,b27022011_moe,b27022012,b27022012_moe,b27022013,b27022013_moe,b27022014,b27022014_moe,b27022015,b27022015_moe
1,Rogers Park,8562,997,4116,622,1839,449,1484,403,355,169,2277,458,857,258,1420,365,4446,719,2492,628,2122,609,370,152,1954,339,991,235,963,254
2,West Ridge,6865,893,3906,696,1911,492,1034,367,877,307,1995,511,1034,432,961,270,2959,435,1111,246,584,174,527,184,1848,367,927,257,921,273
3,Uptown,5571,670,2813,462,938,259,801,243,137,101,1875,407,1096,286,779,279,2758,433,1124,232,813,207,311,117,1634,362,1249,331,385,150
4,Lincoln Square,2768,424,1285,277,428,160,210,95,218,137,857,215,642,183,215,114,1483,287,618,188,535,180,83,61,865,218,560,151,305,164
5,North Center,2847,516,1391,429,500,215,324,137,176,178,891,345,689,325,202,115,1456,308,526,178,449,155,77,97,930,249,748,223,182,119
6,Lake View,19197,1216,8248,912,3122,613,2454,521,668,279,5126,647,4441,606,685,216,10949,883,4106,549,3533,504,573,210,6843,674,6218,627,625,203
7,Lincoln Park,13540,1085,5971,758,2639,453,2434,444,205,105,3332,595,2991,570,341,159,7569,807,3405,508,3133,488,272,127,4164,643,3898,623,266,127
8,Near North Side,10819,997,4545,769,1855,484,1624,462,231,134,2690,538,2370,530,320,150,6274,733,2760,483,2495,444,265,149,3514,531,3274,522,240,114
9,Edison Park,762,204,198,97,97,76,26,34,71,73,101,72,84,69,17,27,564,183,278,114,260,109,18,34,286,127,276,126,10,27
10,Norwood Park,2565,388,1418,271,724,224,645,219,79,59,694,184,480,150,214,131,1147,275,512,155,432,147,80,68,635,241,371,161,264,149
11,Jefferson Park,2348,369,1267,262,488,157,326,122,162,107,779,237,363,156,416,173,1081,243,492,188,364,155,128,107,589,159,346,123,243,117
