area_id,area_name,b25087001,b25087001_moe,b25087002,b25087002_moe,b25087003,b25087003_moe,b25087004,b25087004_moe,b25087005,b25087005_moe,b25087006,b25087006_moe,b25087007,b25087007_moe,b25087008,b25087008_moe,b25087009,b25087009_moe,b25087010,b25087010_moe,b25087011,b25087011_moe,b25087012,b25087012_moe,b25087013,b25087013_moe,b25087014,b25087014_moe,b25087015,b25087015_moe,b25087016,b25087016_moe,b25087017,b25087017_moe,b25087018,b25087018_moe,b25087019,b25087019_moe,b25087020,b25087020_moe,b25087021,b25087021_moe,b25087022,b25087022_moe,b25087023,b25087023_moe,b25087024,b25087024_moe,b25087025,b25087025_moe,b25087026,b25087026_moe,b25087027,b25087027_moe,b25087028,b25087028_moe,b25087029,b25087029_moe
13,North Park,3405,243,2461,243,0,27,0,27,0,27,4,26,21,41,50,56,0,27,66,45,25,38,118,68,247,105,509,138,498,128,319,122,604,146,944,163,0,27,0,27,0,27,0,27,14,28,0,27,53,42,114,55,134,69,169,82,460,113
14,Albany Park,6138,382,4889,383,0,45,29,58,10,45,9,44,56,69,24,45,68,53,54,64,57,48,225,89,477,149,1132,199,1180,216,780,196,788,182,1249,203,0,45,7,45,15,48,15,49,17,46,57,59,52,54,152,71,201,100,157,74,576,151
15,Portage Park,12675,479,8574,471,0,47,6,47,13,51,6,46,49,50,44,52,112,86,198,111,80,60,351,125,513,139,2291,304,2128,314,1362,236,1421,251,4101,350,0,47,9,48,9,46,50,62,203,106,147,67,211,84,739,166,799,175,883,177,1051,187
16,Irving Park,9760,457,7597,452,7,46,0,47,0,47,12,50,32,52,0,47,71,64,73,63,75,59,677,200,615,159,1623,260,1550,243,1043,214,1819,272,2163,262,8,47,0,47,23,48,56,55,49,48,43,50,65,54,257,89,332,109,342,111,988,184
17,Dunning,11475,366,7462,386,0,40,0,40,24,48,21,42,70,67,46,49,125,74,142,65,97,59,549,153,1058,199,2059,270,1783,252,884,180,604,140,4013,307,4,39,0,40,20,43,56,46,170,73,158,62,149,58,552,117,1037,170,976,190,891,187
18,Montclare,2630,230,1878,228,0,23,0,23,0,23,0,23,21,24,14,28,28,26,12,25,0,23,99,55,167,100,432,127,582,160,387,141,136,100,752,159,0,23,0,23,0,23,0,23,0,23,26,29,31,28,221,108,105,53,152,85,217,87
19,Belmont Cragin,10475,514,8289,484,0,52,0,52,17,56,45,72,14,54,91,76,128,77,94,61,104,69,464,132,694,167,2629,326,1963,289,1048,229,998,237,2186,275,0,52,0,52,7,51,80,77,74,88,57,56,126,79,408,121,385,118,381,106,668,164
20,Hermosa,3110,282,2520,263,0,29,0,29,0,29,0,29,21,33,0,29,6,29,0,29,78,62,42,38,244,88,698,166,588,145,397,134,446,140,590,156,0,29,0,29,0,29,23,39,32,42,31,41,45,32,187,99,52,44,96,83,124,59
21,Avondale,5774,391,4413,369,0,38,0,38,51,59,0,38,8,39,13,41,35,46,18,41,58,61,219,93,180,82,995,206,1259,239,727,171,850,210,1361,204,0,38,0,38,0,38,13,42,33,44,27,42,31,40,195,88,251,102,291,106,520,143
22,Logan Square,11139,516,9101,475,0,57,0,57,0,57,8,58,17,60,32,74,49,61,46,66,71,75,211,101,616,152,1833,260,1910,246,1537,218,2771,281,2038,268,20,64,12,57,0,57,9,58,82,70,28,58,91,74,87,75,234,89,334,113,1141,220
23,Humboldt Park,5910,422,4607,397,0,51,0,51,0,51,0,51,28,52,36,55,90,73,59,65,74,67,580,176,589,159,1500,244,734,175,417,133,500,153,1303,213,0,51,12,53,13,50,23,51,86,65,20,53,124,74,161,82,259,117,257,114,348,113
24,West Town,14909,572,12417,549,0,62,0,62,0,62,0,62,0,62,11,62,74,79,36,66,69,80,167,94,456,148,1784,235,2544,283,2496,306,4780,389,2492,296,0,62,19,64,29,70,85,73,31,66,67,65,95,94,198,91,351,128,270,123,1347,209
25,Austin,12818,537,9672,510,0,61,0,61,21,64,0,61,101,81,113,94,128,85,295,118,324,125,1023,201,1288,233,2512,304,2199,303,1019,211,649,178,3146,355,0,61,12,61,12,61,22,64,123,84,124,83,243,114,501,156,504,158,562,162,1043,207
26,West Garfield Park,1486,192,963,171,0,35,0,35,0,35,22,41,7,35,12,40,34,44,71,53,40,40,130,68,110,62,232,85,172,84,74,59,59,48,523,115,0,35,0,35,0,35,0,35,6,35,7,35,40,49,103,55,51,49,103,66,213,75
27,East Garfield Park,1857,223,1334,190,0,38,0,38,0,38,0,38,25,47,3,37,27,38,11,37,35,47,161,79,260,106,309,90,274,104,133,74,96,65,523,116,0,38,0,38,43,51,6,36,24,44,17,42,75,56,68,49,48,44,60,45,182,82
28,Near West Side,10251,474,8976,461,0,52,0,52,0,52,27,57,16,57,22,53,44,70,33,59,3,51,260,107,361,110,1942,270,2521,308,1667,261,2080,267,1275,204,0,52,0,52,14,53,4,51,6,52,24,54,32,60,61,54,98,87,148,93,888,171
29,North Lawndale,2612,263,1920,239,0,43,0,43,10,45,0,43,42,56,18,44,50,51,31,42,50,47,221,88,306,109,626,150,304,93,128,77,134,75,692,137,0,43,0,43,34,48,43,58,44,48,60,59,46,50,61,56,107,58,124,65,173,76
30,South Lawndale,5915,415,3885,372,0,48,0,48,0,48,29,59,37,50,28,48,92,67,64,64,125,81,577,159,584,159,1395,250,601,154,228,111,125,84,2030,262,0,48,0,48,7,48,65,63,163,80,220,114,165,80,455,139,435,130,204,93,316,103
31,Lower West Side,3286,312,2156,272,0,42,0,42,0,42,0,42,17,44,52,64,24,47,10,38,14,43,226,90,155,81,466,121,525,146,324,123,343,113,1130,189,0,42,0,42,21,45,50,64,60,53,38,50,45,45,267,102,183,93,164,78,302,93
32,Loop,6257,474,4805,456,0,30,0,30,0,30,0,30,0,30,0,30,0,30,16,36,14,34,96,67,147,96,1007,261,1027,227,901,233,1597,339,1452,272,0,30,0,30,0,30,20,41,0,30,0,30,0,30,0,30,80,84,155,87,1197,251
33,Near South Side,5711,452,5057,483,0,24,0,24,0,24,0,24,29,50,7,24,0,24,0,24,0,24,13,28,162,91,857,241,1187,313,890,241,1912,325,654,213,0,24,0,24,0,24,0,24,0,24,0,24,0,24,9,26,42,69,64,67,539,196
34,Armour Square,1884,236,978,218,0,27,0,27,12,29,0,27,0,27,8,27,0,27,2,26,0,27,162,103,150,107,384,132,96,57,102,65,62,51,906,184,0,27,28,40,5,26,0,27,23,28,45,36,93,63,268,125,128,60,101,67,215,82
35,Douglas,1875,186,1622,178,0,35,0,35,13,39,0,35,0,35,14,39,0,35,40,48,32,51,81,58,228,94,434,110,258,92,255,89,267,91,253,87,0,35,4,34,0,35,8,36,20,37,10,37,17,36,0,35,5,34,43,42,146,76
36,Oakland,612,125,517,120,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,16,0,19,79,56,42,32,56,40,118,68,87,55,132,65,95,61,0,19,0,19,5,17,0,19,12,25,0,19,19,30,26,41,0,19,0,19,33,38
37,Fuller Park,378,83,224,62,0,16,0,16,0,16,0,16,3,13,0,16,0,16,5,13,0,16,44,27,108,60,25,22,19,20,0,16,20,24,154,57,0,16,0,16,0,16,0,16,9,18,61,38,13,16,13,19,4,13,4,13,50,30
38,Grand Boulevard,2767,261,2260,249,0,43,0,43,0,43,10,43,0,43,7,43,5,41,16,43,38,52,138,85,227,94,558,127,555,144,294,114,412,122,507,123,0,43,0,43,20,45,10,44,0,43,46,54,20,44,77,61,35,45,130,82,169,84
39,Kenwood,2855,256,2150,241,0,31,0,31,0,31,0,31,11,34,4,30,16,36,0,31,8,32,225,124,173,82,470,160,339,92,264,102,640,137,705,149,28,40,26,38,0,31,13,34,30,47,5,30,24,37,0,31,66,49,29,38,484,130
40,Washington Park,833,147,634,135,0,27,0,27,0,27,0,27,5,26,9,28,4,26,4,25,10,29,53,45,146,77,171,61,144,67,21,34,67,55,199,82,6,23,0,27,0,27,26,43,0,27,0,27,8,27,8,28,33,35,26,33,92,62
41,Hyde Park,4669,300,3093,265,0,38,5,38,5,37,0,38,9,39,0,38,79,60,68,49,52,47,98,63,353,116,722,152,645,150,417,122,640,136,1576,233,36,60,9,39,62,63,2,37,45,48,4,37,11,40,108,70,109,74,87,49,1103,198
42,Woodlawn,2527,270,1976,250,0,36,0,36,0,36,0,36,0,36,14,36,28,55,39,57,32,50,179,84,341,131,574,127,533,153,193,94,43,56,551,126,0,36,0,36,14,40,4,35,0,36,0,36,9,37,164,72,123,65,34,40,203,95
43,South Shore,5185,387,3758,350,0,44,21,49,0,44,19,48,23,46,149,96,75,52,107,75,145,93,370,134,644,171,1057,221,574,163,334,134,240,104,1427,226,0,44,16,48,8,44,98,80,38,51,31,51,139,84,94,60,264,88,144,76,595,157
44,Chatham,5195,340,3272,323,0,37,0,37,23,43,14,36,20,42,40,46,56,54,147,90,134,70,383,123,472,148,961,193,661,190,228,101,133,88,1923,237,0,37,35,66,2,35,28,46,133,74,189,85,136,68,418,123,340,108,276,110,366,121
45,Avalon Park,2612,216,1918,213,0,19,0,19,0,19,18,31,30,46,34,54,63,52,70,68,81,48,195,86,232,93,638,164,304,112,198,83,55,57,694,144,0,19,0,19,0,19,13,23,69,45,63,40,67,46,223,99,117,59,49,39,93,66
46,South Chicago,4472,354,3068,336,0,37,0,37,8,37,0,37,49,60,56,52,119,86,127,65,184,100,554,171,802,197,873,200,166,81,85,56,45,48,1404,232,5,36,18,38,14,41,88,57,88,53,204,106,171,76,251,115,193,93,174,93,198,84
47,Burnside,580,80,407,100,0,11,0,11,0,11,0,11,0,11,27,30,15,18,18,29,13,15,84,51,45,37,160,100,45,55,0,11,0,11,173,76,0,11,0,11,0,11,10,15,6,11,20,31,26,28,11,18,56,55,15,27,29,30
48,Calumet Heights,4377,212,2910,271,0,27,0,27,0,27,20,31,28,31,43,47,54,44,57,42,96,66,456,125,460,148,1015,205,335,127,286,126,60,45,1467,232,10,29,0,27,13,27,56,40,85,85,45,37,167,72,274,99,285,115,222,110,310,129
49,Roseland,8896,368,5806,375,0,41,13,44,0,41,0,41,29,40,153,93,163,82,176,79,251,87,1103,198,1541,243,1479,233,622,150,197,103,79,59,3090,281,3,40,39,58,16,42,112,68,214,92,355,114,238,85,587,134,406,101,470,148,650,158
50,Pullman,1377,124,946,129,0,19,0,19,0,19,31,37,4,17,29,24,19,23,33,27,76,66,229,78,147,58,305,86,34,33,27,28,12,22,431,97,0,19,5,17,4,17,29,27,22,21,71,43,121,63,88,58,73,46,7,18,11,20
51,South Deering,3128,228,2032,207,0,25,0,25,6,25,7,23,56,59,67,56,117,77,170,80,262,122,499,141,539,147,259,101,46,49,4,24,0,25,1096,176,16,24,0,25,12,24,113,64,65,35,149,84,186,73,329,119,91,51,63,54,72,50
52,East Side,4705,276,3007,275,0,29,17,30,0,29,40,33,22,32,63,47,76,59,112,73,134,79,724,169,588,159,812,180,274,100,94,79,51,55,1698,193,0,29,10,31,55,44,112,56,214,74,122,58,173,63,391,120,343,108,72,40,206,87
53,West Pullman,5866,306,4277,335,0,39,13,40,6,38,19,39,49,42,117,77,113,68,202,99,193,84,1016,212,971,218,1237,224,215,79,67,50,59,51,1589,224,0,39,6,38,40,45,61,58,196,94,102,65,184,70,362,115,287,110,145,74,206,91
54,Riverdale,299,85,107,69,0,16,0,16,0,16,0,16,15,24,28,43,0,16,0,16,0,16,29,32,6,21,29,47,0,16,0,16,0,16,192,76,7,19,0,16,0,16,0,16,40,37,99,65,0,16,13,24,0,16,16,29,17,31
55,Hegewisch,2733,224,1602,225,0,19,0,19,0,19,12,23,0,19,22,32,38,52,79,52,91,63,294,110,428,146,432,181,137,81,35,41,34,35,1131,184,0,19,74,83,0,19,98,54,80,54,149,91,250,113,192,83,118,73,56,46,114,57
56,Garfield Ridge,9966,285,6421,349,0,42,0,42,35,54,33,48,58,62,71,61,95,54,136,75,95,69,608,146,1053,224,1861,244,1547,264,476,153,353,113,3545,288,0,42,6,42,48,45,121,65,187,74,274,81,505,135,810,158,771,149,382,113,441,127
57,Archer Heights,2407,203,1761,205,0,27,0,27,0,27,10,30,12,25,7,25,7,24,1,25,42,36,176,77,283,95,608,146,397,124,149,70,69,37,646,122,0,27,0,27,13,24,40,44,63,43,22,31,64,46,81,45,171,63,129,55,63,36
58,Brighton Park,5307,380,3674,342,0,43,0,43,15,47,9,43,16,43,34,68,78,62,69,54,53,48,523,134,555,164,1430,232,556,152,181,89,155,95,1633,216,0,43,35,50,5,43,37,45,66,53,96,53,122,63,464,123,355,104,180,74,273,102
59,McKinley Park,2917,223,1938,226,0,25,0,25,0,25,21,25,19,28,39,48,27,47,17,27,49,37,241,84,332,115,428,115,389,123,216,93,160,77,979,151,0,25,8,26,0,25,21,33,65,46,72,43,110,56,132,58,218,85,202,75,151,73
60,Bridgeport,5732,330,3801,310,0,37,0,37,0,37,14,35,58,50,0,37,88,69,39,44,46,37,342,109,536,139,793,164,742,167,457,124,686,150,1931,219,0,37,0,37,6,37,64,60,17,36,120,59,146,64,331,93,362,97,189,66,696,156
61,New City,5071,337,3529,310,0,47,0,47,5,47,14,47,41,59,109,72,108,70,119,63,136,76,565,147,543,135,962,180,452,121,261,104,214,93,1542,208,11,46,4,46,32,52,25,47,71,53,232,91,127,61,370,117,243,88,251,102,176,73
62,West Elsdon,3690,206,2552,217,0,27,0,27,0,27,0,27,0,27,46,39,59,43,55,58,76,47,208,99,296,103,965,179,492,145,203,90,152,82,1138,169,10,30,0,27,22,33,34,31,34,35,96,46,100,58,312,82,204,72,192,84,134,73
63,Gage Park,5302,315,4117,320,0,41,0,41,8,39,0,41,32,50,73,69,10,42,63,52,157,80,601,158,824,189,1147,206,720,185,335,118,147,88,1185,189,0,41,5,38,9,40,33,39,44,44,107,56,87,61,245,85,295,116,124,62,236,89
64,Clearing,6346,275,4336,288,0,31,8,32,0,31,13,34,60,75,31,37,60,41,54,42,101,54,456,142,616,174,1547,224,699,192,430,133,261,112,2010,226,0,31,0,31,8,32,41,42,150,61,210,74,252,90,551,151,471,159,129,60,198,82
65,West Lawn,7068,295,5247,335,0,34,0,34,0,34,24,39,24,32,21,33,77,67,178,109,102,62,545,168,959,226,1915,258,908,220,386,155,108,65,1821,237,0,34,5,31,12,36,58,60,143,85,178,80,242,88,325,115,476,126,212,107,170,77
66,Chicago Lawn,6869,405,5430,397,0,49,8,48,48,63,32,51,33,52,12,48,121,87,153,72,193,102,908,209,891,176,1980,297,687,175,169,86,195,117,1439,219,0,49,0,49,33,54,18,55,26,51,75,64,189,84,383,118,245,98,190,90,280,108
67,West Englewood,4884,312,3316,273,0,48,0,48,0,48,48,52,39,52,82,61,139,68,318,104,250,96,802,158,634,140,734,165,158,75,105,68,7,46,1568,196,6,48,27,48,39,55,98,75,91,53,136,69,163,71,282,90,286,100,111,62,329,99
68,Englewood,2904,271,1592,218,0,36,0,36,0,36,21,41,8,37,16,37,51,46,154,78,173,81,171,79,410,124,396,127,129,68,43,41,20,47,1312,205,0,36,36,46,32,42,95,62,150,85,149,74,56,51,243,94,203,82,130,77,218,82
69,Greater Grand Crossing,4458,302,2872,274,0,38,0,38,9,39,9,39,12,37,64,53,62,47,56,49,241,94,564,141,615,149,838,160,218,94,138,78,46,55,1586,208,21,49,0,38,54,47,94,68,70,54,142,67,43,44,275,91,368,120,163,71,356,115
70,Ashburn,11000,330,8703,376,0,41,0,41,0,41,12,41,66,56,75,57,102,61,146,72,176,93,937,195,1706,287,3610,366,1438,271,366,145,69,52,2297,247,0,41,0,41,36,46,102,69,106,65,261,115,314,102,708,163,377,117,153,71,240,102
71,Auburn Gresham,8009,393,5397,393,0,46,0,46,0,46,34,63,82,69,143,84,98,64,160,88,486,162,902,182,930,190,1571,254,590,153,272,117,129,78,2612,283,0,46,32,55,45,48,86,70,164,75,246,86,286,103,478,141,424,118,269,87,582,152
72,Beverly,6296,195,4683,227,0,29,0,29,21,34,8,30,26,35,27,36,5,28,105,67,30,33,290,93,385,106,1143,161,945,162,849,176,849,169,1613,171,0,29,3,28,11,32,49,40,0,29,69,41,143,72,320,91,169,60,236,71,613,124
73,Washington Heights,6254,319,4278,331,0,33,23,46,17,33,0,33,43,44,127,71,188,107,210,97,308,111,847,179,819,198,1210,221,251,85,202,108,33,38,1976,245,6,33,0,33,68,46,43,43,129,63,117,52,338,120,480,131,339,97,143,74,313,114
74,Mount Greenwood,5973,203,4284,243,0,25,0,25,0,25,0,25,11,27,8,27,50,43,70,59,63,38,367,109,629,145,1714,228,935,168,219,80,218,133,1689,185,0,25,0,25,0,25,59,50,51,39,119,64,206,87,414,121,333,94,301,100,206,74
75,Morgan Park,6051,293,4198,319,0,31,0,31,8,32,9,33,26,41,85,56,74,48,132,69,141,60,959,228,451,130,1378,241,457,125,332,130,146,94,1853,213,5,28,0,31,8,32,10,33,84,47,187,75,202,79,463,135,293,107,268,103,333,104
76,O'Hare,2827,306,1949,302,0,38,0,38,0,38,0,38,37,45,18,48,8,39,111,99,152,107,300,138,442,210,396,167,265,132,152,87,68,65,878,190,0,38,0,38,0,38,37,48,16,43,43,54,67,71,248,133,155,82,117,106,195,78
77,Edgewater,11363,570,8282,531,0,48,0,48,0,48,24,57,10,48,31,70,83,79,76,69,81,66,718,207,843,185,2545,338,1488,256,1008,214,1375,254,3081,333,52,64,21,52,40,61,20,53,56,60,142,110,54,58,127,90,258,106,485,150,1826,277
