area_id,area_name,b06002001,b06002001_moe,b06002002,b06002002_moe,b06002003,b06002003_moe,b06002004,b06002004_moe,b06002005,b06002005_moe
1,Rogers Park,393,17,306,22,424,25,457,79,489,22
2,West Ridge,391,14,224,26,457,53,469,65,495,23
3,Uptown,439,10,400,23,435,15,580,99,504,26
4,Lincoln Square,326,9,278,13,344,21,400,95,401,31
5,North Center,428,8,386,10,443,15,643,129,619,82
6,Lake View,830,10,769,16,837,15,944,153,1081,75
7,Lincoln Park,498,10,448,16,517,15,624,153,603,37
8,Near North Side,403,18,428,38,378,25,447,140,425,36
9,Edison Park,87,3,82,4,88,14,73,44,102,20
10,Norwood Park,355,11,326,15,409,53,433,114,416,34
11,Jefferson Park,199,10,166,15,221,32,146,60,228,15
12,Forest Glen,121,8,104,5,152,20,117,25,146,18
13,North Park,113,7,71,12,141,14,111,97,135,15
14,Albany Park,314,9,184,19,358,25,420,80,375,19
15,Portage Park,400,13,299,19,471,55,509,49,485,24
16,Irving Park,523,14,415,26,581,38,747,125,641,42
17,Dunning,454,13,353,23,526,54,531,87,532,19
18,Montclare,72,6,52,8,85,38,90,31,91,7
19,Belmont Cragin,528,16,290,15,733,84,868,74,708,21
20,Hermosa,183,9,107,7,247,49,326,18,249,15
21,Avondale,281,10,195,20,337,34,445,72,353,19
22,Logan Square,784,16,621,25,799,39,1414,78,1022,47
23,Humboldt Park,419,17,285,22,683,55,730,72,588,59
24,West Town,920,14,793,21,929,24,1563,170,1264,64
25,Austin,276,17,197,10,473,15,418,50,344,41
27,East Garfield Park,28,2,23,4,60,5,16,1,36,26
28,Near West Side,352,8,324,14,418,24,428,95,385,51
29,North Lawndale,24,8,19,2,55,6,60,27,42,1
30,South Lawndale,274,11,150,14,364,75,319,68,370,15
31,Lower West Side,305,13,208,11,319,34,393,178,423,23
32,Loop,128,5,135,11,129,10,110,44,122,8
33,Near South Side,71,3,65,5,76,5,78,17,73,3
34,Armour Square,81,7,47,11,77,46,65,36,98,6
35,Douglas,137,9,156,11,188,20,153,58,110,6
36,Oakland,36,4,27,4,59,9,44,21,62,31
38,Grand Boulevard,64,6,57,10,100,16,59,9,72,41
39,Kenwood,114,10,105,13,144,25,108,73,124,31
40,Washington Park,31,3,26,6,48,10,42,23,29,80
41,Hyde Park,321,13,312,30,335,24,326,134,338,25
42,Woodlawn,54,6,54,9,52,17,42,8,62,8
43,South Shore,153,12,128,8,241,20,216,48,188,59
44,Chatham,94,7,78,10,139,9,70,29,94,112
46,South Chicago,155,11,117,11,253,37,210,84,213,16
49,Roseland,123,9,94,10,197,13,148,98,119,44
50,Pullman,40,7,34,7,61,9,61,34,50,19
51,South Deering,29,5,18,5,24,27,46,27,42,3
52,East Side,169,14,112,15,187,66,237,44,219,14
53,West Pullman,99,9,73,6,195,7,141,19,153,25
55,Hegewisch,74,7,66,11,81,17,111,38,92,17
56,Garfield Ridge,192,10,159,13,203,43,224,93,245,13
57,Archer Heights,120,13,70,13,122,59,186,101,170,10
58,Brighton Park,249,17,143,10,274,42,376,93,362,11
59,McKinley Park,128,4,77,8,145,38,170,59,176,9
60,Bridgeport,240,13,186,11,251,52,265,122,315,20
61,New City,244,13,165,12,446,50,362,91,341,38
62,West Elsdon,65,3,40,6,89,18,107,20,82,6
63,Gage Park,193,9,104,6,256,87,353,71,274,10
64,Clearing,136,15,100,17,146,44,166,79,191,21
65,West Lawn,186,6,110,8,265,60,279,136,244,11
66,Chicago Lawn,139,8,84,5,274,52,126,64,197,9
67,West Englewood,33,7,29,7,64,3,70,13,46,0
70,Ashburn,133,7,99,8,199,39,116,67,168,14
72,Beverly,165,7,144,10,203,18,142,60,224,44
73,Washington Heights,91,6,71,6,133,8,81,40,78,38
74,Mount Greenwood,38,2,35,3,49,7,12,3,50,11
75,Morgan Park,78,9,73,8,116,7,47,46,100,14
76,O'Hare,120,8,93,33,144,44,140,29,129,20
77,Edgewater,484,17,436,40,517,26,549,112,535,36
