area_id,area_name,b19202001,b19202001_moe
1,Rogers Park,381012,35412
2,West Ridge,488585,75527
3,Uptown,426237,38962
4,Lincoln Square,539494,40880
5,North Center,859474,66391
6,Lake View,2234167,108419
7,Lincoln Park,1338387,93744
8,Near North Side,1311720,143406
9,Edison Park,154293,30150
10,Norwood Park,324377,45182
11,Jefferson Park,172540,21627
12,Forest Glen,143262,55466
13,North Park,109795,44468
14,Albany Park,419855,66933
15,Portage Park,447298,54292
16,Irving Park,594593,68179
17,Dunning,324872,58520
18,Montclare,50483,9374
19,Belmont Cragin,469202,47425
20,Hermosa,170396,43584
21,Avondale,389222,58493
22,Logan Square,1413969,108571
23,Humboldt Park,372407,114141
24,West Town,1898491,107870
25,Austin,517334,72821
26,West Garfield Park,200159,61336
27,East Garfield Park,256191,41358
28,Near West Side,939925,142277
29,North Lawndale,327191,113677
30,South Lawndale,461002,109598
31,Lower West Side,336153,50415
32,Loop,273073,64804
33,Near South Side,141061,31385
34,Armour Square,53038,8700
35,Douglas,249681,81907
36,Oakland,50278,11349
37,Fuller Park,18314,3786
38,Grand Boulevard,351437,65174
39,Kenwood,240380,36818
40,Washington Park,119676,43214
41,Hyde Park,388970,78058
42,Woodlawn,234536,36697
43,South Shore,333049,42373
44,Chatham,207500,44186
45,Avalon Park,66571,11579
46,South Chicago,199349,30151
47,Burnside,13390,2186
48,Calumet Heights,189899,41888
49,Roseland,398114,56351
50,Pullman,99844,28590
51,South Deering,84452,22727
52,East Side,173564,43641
53,West Pullman,235662,39195
54,Riverdale,21812,5137
55,Hegewisch,67138,14638
56,Garfield Ridge,309063,81231
57,Archer Heights,125782,32583
58,Brighton Park,276631,57451
59,McKinley Park,152820,27880
60,Bridgeport,342134,57052
61,New City,434062,87660
62,West Elsdon,121429,45569
63,Gage Park,171664,63795
64,Clearing,238134,43485
65,West Lawn,183309,39992
66,Chicago Lawn,215198,37927
67,West Englewood,374662,92168
68,Englewood,145947,16690
69,Greater Grand Crossing,272312,50689
70,Ashburn,331389,65403
71,Auburn Gresham,270312,32274
72,Beverly,418323,53238
73,Washington Heights,220589,34891
74,Mount Greenwood,220511,40261
75,Morgan Park,236762,33845
76,O'Hare,154261,41028
77,Edgewater,636370,56079
