area_id,area_name,b19061001,b19061001_moe
1,Rogers Park,1178644700,55814857
2,West Ridge,1303150400,98407749
3,Uptown,1667393100,72754362
4,Lincoln Square,1285143200,70645257
5,North Center,1735165300,105667240
6,Lake View,5128754300,176024108
7,Lincoln Park,3989255600,204170631
8,Near North Side,5678287200,289489767
9,Edison Park,372639100,29655197
10,Norwood Park,932709500,50851771
11,Jefferson Park,581308500,36292231
12,Forest Glen,645890000,53347330
13,North Park,387961500,33746037
14,Albany Park,960532400,51207809
15,Portage Park,1266778600,56455563
16,Irving Park,1301809800,59189427
17,Dunning,872076700,41387426
18,Montclare,216018500,31852120
19,Belmont Cragin,951928200,43894194
20,Hermosa,307036500,22685289
21,Avondale,709261300,36860956
22,Logan Square,2055054000,75356901
23,Humboldt Park,571449900,47206826
24,West Town,3269813500,109346345
25,Austin,1122702000,51554924
26,West Garfield Park,143236400,15146762
27,East Garfield Park,207764600,27174221
28,Near West Side,2201129800,117251612
29,North Lawndale,294359500,28718511
30,South Lawndale,560088200,31027760
31,Lower West Side,488796900,28815887
32,Loop,1429483000,119584664
33,Near South Side,1068804700,127658329
34,Armour Square,165507700,20552873
35,Douglas,341691400,28395825
36,Oakland,96176800,15922955
37,Fuller Park,17456000,3951722
38,Grand Boulevard,432887700,59040713
39,Kenwood,476502600,49567116
40,Washington Park,108883100,15122070
41,Hyde Park,802435500,113541222
42,Woodlawn,337509300,31526071
43,South Shore,683393200,45060246
44,Chatham,423000500,32489522
45,Avalon Park,167617300,23072649
46,South Chicago,329139500,30820578
47,Burnside,30015300,8911134
48,Calumet Heights,262530500,35729146
49,Roseland,507207200,34857388
50,Pullman,105500000,10013019
51,South Deering,175941100,17968703
52,East Side,306641600,24228566
53,West Pullman,329759700,28096903
54,Riverdale,36395600,7824142
55,Hegewisch,174779800,27012084
56,Garfield Ridge,689497700,35177656
57,Archer Heights,168393900,14459020
58,Brighton Park,465658600,29979756
59,McKinley Park,217714700,16534275
60,Bridgeport,601703600,36095321
61,New City,402445400,24489496
62,West Elsdon,243137700,15867334
63,Gage Park,380266400,24498248
64,Clearing,459291800,31173525
65,West Lawn,448920900,28123028
66,Chicago Lawn,569353300,37026777
67,West Englewood,243579200,18751655
68,Englewood,220475100,35577524
69,Greater Grand Crossing,383028200,33332835
70,Ashburn,801179300,42811764
71,Auburn Gresham,490244600,34076655
72,Beverly,668717900,40780575
73,Washington Heights,331313600,25217251
74,Mount Greenwood,528565800,29948470
75,Morgan Park,474579700,33702901
76,O'Hare,297450900,29268212
77,Edgewater,1517851900,71306657
