area_id,area_name,b25016001,b25016001_moe,b25016002,b25016002_moe,b25016003,b25016003_moe,b25016004,b25016004_moe,b25016005,b25016005_moe,b25016006,b25016006_moe,b25016007,b25016007_moe,b25016008,b25016008_moe,b25016009,b25016009_moe,b25016010,b25016010_moe,b25016011,b25016011_moe,b25016012,b25016012_moe,b25016013,b25016013_moe,b25016014,b25016014_moe,b25016015,b25016015_moe,b25016016,b25016016_moe,b25016017,b25016017_moe,b25016018,b25016018_moe,b25016019,b25016019_moe
67,West Englewood,10364,339,4884,312,4857,313,4684,316,155,82,18,49,27,63,27,63,0,48,0,48,5480,346,5476,346,5147,346,254,99,75,64,4,47,4,47,0,48,0,48
68,Englewood,9803,383,2904,271,2896,271,2845,267,51,53,0,36,8,37,8,37,0,36,0,36,6899,383,6791,383,6466,380,267,107,58,54,108,84,108,84,0,36,0,36
69,Greater Grand Crossing,12605,368,4458,302,4443,303,4374,304,61,57,8,38,15,47,15,47,0,38,0,38,8147,412,8104,414,7714,412,251,98,139,94,43,55,43,55,0,38,0,38
70,Ashburn,12780,230,11000,330,10932,335,10539,353,327,126,66,55,68,82,68,82,0,41,0,41,1780,314,1752,315,1665,307,69,70,18,43,28,59,0,41,28,59,0,41
71,Auburn Gresham,17173,440,8009,393,8001,393,7824,396,177,83,0,46,8,46,0,46,8,46,0,46,9164,472,9164,472,8659,476,381,147,124,87,0,46,0,46,0,46,0,46
72,Beverly,7705,196,6296,195,6275,197,6225,202,50,40,0,29,21,32,21,32,0,29,0,29,1409,178,1409,178,1388,180,21,43,0,29,0,29,0,29,0,29,0,29
73,Washington Heights,9308,303,6254,319,6233,319,6187,318,46,51,0,33,21,44,21,44,0,33,0,33,3054,345,3024,340,2972,340,52,59,0,33,30,56,30,56,0,33,0,33
74,Mount Greenwood,6589,208,5973,203,5973,203,5931,205,42,36,0,25,0,25,0,25,0,25,0,25,616,147,616,147,591,148,0,25,25,41,0,25,0,25,0,25,0,25
75,Morgan Park,8009,269,6051,293,6040,294,6007,295,13,30,20,35,11,34,11,34,0,31,0,31,1958,277,1949,277,1915,277,34,43,0,31,9,33,9,33,0,31,0,31
76,O'Hare,6108,207,2827,306,2809,305,2660,309,76,79,73,76,18,45,18,45,0,38,0,38,3281,331,3262,332,3189,316,30,49,43,72,19,47,19,47,0,38,0,38
77,Edgewater,29110,543,11363,570,11333,570,11116,563,109,91,108,99,30,56,30,56,0,48,0,48,17747,672,17517,679,16578,687,396,162,543,197,230,133,201,132,29,52,0,48
