area_id,area_name,b25081001,b25081001_moe,b25081002,b25081002_moe,b25081003,b25081003_moe,b25081004,b25081004_moe,b25081005,b25081005_moe,b25081006,b25081006_moe,b25081007,b25081007_moe,b25081008,b25081008_moe
51,South Deering,3128,228,2032,207,255,82,102,54,153,65,9,26,1768,207,1096,176
52,East Side,4705,276,3007,275,457,131,185,89,272,96,77,53,2473,273,1698,193
53,West Pullman,5866,306,4277,335,615,146,375,127,240,89,117,108,3545,338,1589,224
54,Riverdale,299,85,107,69,0,16,0,16,0,16,0,16,107,69,192,76
55,Hegewisch,2733,224,1602,225,297,124,111,75,186,96,0,19,1305,225,1131,184
56,Garfield Ridge,9966,285,6421,349,1521,232,412,120,1109,205,35,50,4865,342,3545,288
57,Archer Heights,2407,203,1761,205,245,80,108,56,137,60,36,41,1480,191,646,122
58,Brighton Park,5307,380,3674,342,393,108,101,56,292,95,25,43,3256,334,1633,216
59,McKinley Park,2917,223,1938,226,283,99,87,61,196,78,37,46,1618,211,979,151
60,Bridgeport,5732,330,3801,310,584,126,181,80,403,102,77,62,3140,288,1931,219
61,New City,5071,337,3529,310,435,114,129,63,306,106,47,64,3047,299,1542,208
62,West Elsdon,3690,206,2552,217,271,90,54,48,217,81,0,27,2281,217,1138,169
63,Gage Park,5302,315,4117,320,405,117,138,66,267,96,32,44,3680,320,1185,189
64,Clearing,6346,275,4336,288,771,162,176,87,595,139,17,33,3548,281,2010,226
65,West Lawn,7068,295,5247,335,687,170,146,83,541,149,13,37,4547,355,1821,237
66,Chicago Lawn,6869,405,5430,397,620,136,212,88,408,107,48,54,4762,390,1439,219
67,West Englewood,4884,312,3316,273,472,116,173,89,299,89,70,66,2774,273,1568,196
68,Englewood,2904,271,1592,218,179,71,92,56,87,49,0,36,1413,213,1312,205
69,Greater Grand Crossing,4458,302,2872,274,324,109,141,69,183,90,12,40,2536,264,1586,208
70,Ashburn,11000,330,8703,376,1376,244,336,127,1040,215,57,64,7270,403,2297,247
71,Auburn Gresham,8009,393,5397,393,857,171,317,104,540,138,22,51,4518,379,2612,283
72,Beverly,6296,195,4683,227,1268,174,203,89,1065,160,3,28,3412,246,1613,171
73,Washington Heights,6254,319,4278,331,614,138,231,95,383,105,0,33,3664,328,1976,245
74,Mount Greenwood,5973,203,4284,243,986,205,210,128,776,180,0,25,3298,256,1689,185
75,Morgan Park,6051,293,4198,319,710,161,233,85,477,136,41,49,3447,300,1853,213
76,O'Hare,2827,306,1949,302,249,119,53,58,196,108,33,64,1667,298,878,190
77,Edgewater,11363,570,8282,531,1733,275,407,147,1326,235,227,156,6322,476,3081,333
