area_id,area_name,b18101001,b18101001_moe,b18101002,b18101002_moe,b18101003,b18101003_moe,b18101004,b18101004_moe,b18101005,b18101005_moe,b18101006,b18101006_moe,b18101007,b18101007_moe,b18101008,b18101008_moe,b18101009,b18101009_moe,b18101010,b18101010_moe,b18101011,b18101011_moe,b18101012,b18101012_moe,b18101013,b18101013_moe,b18101014,b18101014_moe,b18101015,b18101015_moe,b18101016,b18101016_moe,b18101017,b18101017_moe,b18101018,b18101018_moe,b18101019,b18101019_moe,b18101020,b18101020_moe,b18101021,b18101021_moe,b18101022,b18101022_moe,b18101023,b18101023_moe,b18101024,b18101024_moe,b18101025,b18101025_moe,b18101026,b18101026_moe,b18101027,b18101027_moe,b18101028,b18101028_moe,b18101029,b18101029_moe,b18101030,b18101030_moe,b18101031,b18101031_moe,b18101032,b18101032_moe,b18101033,b18101033_moe,b18101034,b18101034_moe,b18101035,b18101035_moe,b18101036,b18101036_moe,b18101037,b18101037_moe,b18101038,b18101038_moe,b18101039,b18101039_moe
11,Jefferson Park,26760,1243,13423,782,927,236,0,29,927,236,2236,399,36,41,2200,395,3105,418,131,87,2974,405,5618,410,676,187,4942,384,767,173,126,81,641,164,770,194,309,110,461,156,13337,715,822,216,0,29,822,216,1817,276,21,44,1796,274,2884,382,79,62,2805,380,5645,375,343,135,5302,359,959,182,144,75,815,171,1210,219,707,175,503,157
12,Forest Glen,18542,646,9116,458,540,140,0,29,540,140,1652,229,116,77,1536,217,1636,251,95,66,1541,235,3938,234,273,108,3665,237,713,141,137,77,576,134,637,132,242,89,395,108,9426,455,653,187,0,29,653,187,1592,216,30,41,1562,217,1423,242,10,29,1413,241,4035,212,352,115,3683,230,757,139,125,71,632,129,966,175,517,146,449,114
13,North Park,18562,1003,9003,632,616,167,0,27,616,167,1522,315,42,48,1480,314,2469,420,82,69,2387,415,3267,293,310,141,2957,287,637,170,111,77,526,157,492,133,173,85,319,104,9559,628,513,146,0,27,513,146,1600,327,116,148,1484,286,2005,289,98,82,1907,261,3626,317,390,160,3236,296,883,168,232,104,651,152,932,206,455,152,477,150
14,Albany Park,53540,2062,28116,1362,2486,445,9,46,2477,445,4450,567,119,75,4331,560,9266,798,347,136,8919,795,10419,661,1190,310,9229,622,830,184,299,110,531,163,665,193,310,135,355,145,25424,1268,2045,362,24,58,2021,357,4372,571,87,81,4285,563,7866,651,220,126,7646,636,8919,579,1063,227,7856,554,1048,218,454,153,594,175,1174,247,646,203,528,160
15,Portage Park,63461,1849,30498,1107,1807,345,6,48,1801,344,5766,667,186,110,5580,661,7489,627,379,147,7110,618,12832,624,1391,259,11441,618,1449,253,439,148,1010,206,1155,206,577,157,578,138,32963,1270,2014,369,55,83,1959,358,5047,566,178,104,4869,553,7670,657,174,107,7496,651,13865,659,1398,271,12467,635,2239,302,624,187,1615,254,2128,272,1143,212,985,191
16,Irving Park,56160,1945,28260,1260,2248,330,83,79,2165,327,3921,478,237,112,3684,458,8464,735,350,156,8114,714,11423,672,1455,306,9968,605,1350,239,428,161,922,178,854,187,424,139,430,139,27900,1219,2338,406,0,47,2338,406,4500,570,397,174,4103,490,7878,612,198,103,7680,611,10747,593,1414,293,9333,530,1302,219,324,137,978,179,1135,208,553,147,582,158
17,Dunning,41997,1248,20862,842,1330,262,47,64,1283,257,3011,408,97,67,2914,400,5321,501,214,110,5107,500,8748,456,610,153,8138,455,1346,232,369,126,977,205,1106,158,399,107,707,130,21135,797,810,204,0,40,810,204,2640,335,50,52,2590,332,4758,500,145,101,4613,488,9021,440,747,172,8274,433,1738,231,391,113,1347,219,2168,222,1234,185,934,165
18,Montclare,12279,836,5948,502,441,157,13,19,428,156,1112,255,53,50,1059,257,1571,273,176,154,1395,240,2123,269,255,117,1868,260,191,76,51,41,140,64,510,153,304,120,206,91,6331,508,487,172,0,23,487,172,976,239,16,24,960,238,1494,272,53,64,1441,264,2390,263,227,95,2163,249,331,112,118,72,213,87,653,167,352,130,301,107
19,Belmont Cragin,77642,2549,38310,1533,3290,461,49,76,3241,459,7695,741,566,201,7129,693,10897,839,653,262,10244,805,14036,755,1754,329,12282,713,1498,231,400,135,1098,198,894,187,566,158,328,114,39332,1500,3179,442,25,63,3154,442,9056,758,382,161,8674,726,9886,700,568,206,9318,673,13877,653,1767,301,12110,634,1941,286,577,155,1364,254,1393,217,916,181,477,136
20,Hermosa,25068,1269,12326,816,834,232,33,60,801,215,2801,382,171,111,2630,367,3377,454,334,148,3043,431,4512,396,549,206,3963,364,532,166,214,103,318,134,270,102,174,92,96,55,12742,843,1176,265,18,38,1158,264,2458,398,64,57,2394,383,3265,447,196,128,3069,431,4780,355,904,218,3876,334,639,177,245,114,394,138,424,139,258,108,166,90
21,Avondale,41526,1885,21521,1188,2016,358,31,62,1985,355,3031,443,168,105,2863,433,7669,759,430,188,7239,747,7638,595,601,190,7037,582,873,206,237,93,636,181,294,104,174,90,120,63,20005,1189,1355,310,0,38,1355,310,3242,525,53,62,3189,524,6637,596,195,103,6442,594,6722,514,437,132,6285,495,1355,266,364,144,991,227,694,151,397,113,297,110
22,Logan Square,73495,1997,37525,1308,2811,379,0,57,2811,379,4563,555,251,115,4312,544,14705,922,423,143,14282,922,13456,681,946,208,12510,663,1437,254,299,127,1138,225,553,151,221,92,332,128,35970,1276,2419,343,18,67,2401,341,4758,511,119,83,4639,505,14518,744,238,104,14280,740,11687,590,1107,203,10580,576,1519,251,487,131,1032,220,1069,211,436,116,633,182
23,Humboldt Park,54341,2208,26310,1347,2642,437,72,98,2570,428,6158,729,579,187,5579,704,7111,670,884,251,6227,638,8466,656,1650,313,6816,587,1291,227,626,159,665,165,642,188,321,142,321,131,28031,1336,2220,401,135,124,2085,380,5365,643,295,116,5070,632,8245,647,458,151,7787,634,9887,605,2483,353,7404,542,1368,211,647,159,721,164,946,197,586,155,360,128
24,West Town,83695,2001,42621,1379,2645,364,45,79,2600,363,4231,501,237,118,3994,488,18797,1015,701,190,18096,1007,14943,696,1105,224,13838,683,1117,199,212,92,905,184,888,206,519,155,369,160,41074,1286,2585,369,25,69,2560,369,3601,471,92,89,3509,454,19251,902,546,189,18705,903,12691,597,1353,249,11338,562,1564,241,514,143,1050,211,1382,220,729,155,653,165
25,Austin,97389,2742,45114,1622,3362,470,129,111,3233,448,10481,828,733,198,9748,804,10835,822,887,234,9948,786,16633,905,3168,422,13465,823,2611,310,866,197,1745,262,1192,202,647,151,545,154,52275,1768,3200,452,50,83,3150,449,9373,795,494,181,8879,769,12963,820,617,183,12346,801,20121,763,4642,466,15479,683,3734,368,1360,238,2374,307,2884,339,1849,282,1035,212
26,West Garfield Park,19358,1315,9268,767,943,240,6,34,937,240,2543,384,197,127,2346,354,2196,359,342,133,1854,331,2911,356,768,184,2143,294,462,123,144,77,318,103,213,72,121,59,92,47,10090,763,804,201,0,35,804,201,2473,355,77,58,2396,343,2524,303,192,92,2332,298,3291,319,831,175,2460,280,550,127,203,76,347,107,448,102,217,71,231,83
27,East Garfield Park,21012,1341,8997,802,894,249,5,37,889,249,2757,398,161,81,2596,392,2089,366,148,90,1941,362,2529,349,549,145,1980,317,504,139,235,100,269,98,224,86,100,65,124,66,12015,810,1032,226,0,38,1032,226,2760,419,164,85,2596,407,2963,337,199,82,2764,331,4220,330,945,177,3275,313,415,99,177,76,238,73,625,136,393,118,232,86
28,Near West Side,53295,1645,26522,1135,1580,266,0,52,1580,266,2615,389,145,77,2470,372,12078,808,304,144,11774,785,8586,626,1099,264,7487,564,1198,208,305,121,893,181,465,127,243,101,222,88,26773,1043,1324,247,0,52,1324,247,2482,366,95,86,2387,340,12418,773,444,150,11974,766,8707,509,1267,233,7440,478,1000,163,412,112,588,134,842,182,614,157,228,94
29,North Lawndale,35623,1845,15583,1059,1643,267,10,44,1633,264,4398,544,468,137,3930,520,3986,497,376,136,3610,461,4503,481,1185,251,3318,409,701,156,266,91,435,131,352,103,178,75,174,79,20040,1185,1420,312,0,43,1420,312,4885,551,145,78,4740,535,5011,471,329,123,4682,444,6779,469,1323,218,5456,456,973,178,410,111,563,141,972,177,617,146,355,105
30,South Lawndale,62390,2266,32064,1408,3122,451,20,57,3102,450,6335,618,380,145,5955,600,10949,871,390,142,10559,859,9937,609,1180,238,8757,577,1124,216,303,119,821,186,597,149,276,104,321,111,30326,1344,3189,441,0,48,3189,441,7062,697,255,120,6807,675,8705,629,377,153,8328,616,9394,527,1183,217,8211,513,1130,204,448,132,682,167,846,191,498,133,348,137
31,Lower West Side,36577,1700,19564,1120,1416,292,24,53,1392,292,3148,415,195,100,2953,410,7340,724,129,81,7211,719,6441,537,574,167,5867,511,727,190,243,104,484,162,492,139,201,93,291,104,17013,973,1526,302,0,42,1526,302,3129,437,80,72,3049,416,5465,496,102,94,5363,484,5420,440,566,144,4854,420,558,135,128,63,430,121,915,181,603,151,312,114
32,Loop,25786,1427,12552,1076,413,178,0,30,413,178,263,160,31,41,232,152,6312,848,138,76,6174,850,4628,552,378,194,4250,541,524,158,42,44,482,154,412,136,234,96,178,102,13234,906,640,275,0,30,640,275,213,145,14,35,199,143,6907,787,82,56,6825,787,4384,401,143,94,4241,393,547,152,143,103,404,132,543,160,161,78,382,154
33,Near South Side,20076,1151,9413,905,838,293,0,24,838,293,481,163,32,39,449,156,3653,656,281,219,3372,569,3822,467,241,127,3581,484,362,136,129,94,233,92,257,189,71,65,186,177,10663,689,480,165,0,24,480,165,760,208,7,25,753,207,3774,501,28,25,3746,498,4535,408,330,140,4205,397,633,169,241,149,392,124,481,237,396,233,85,51
34,Armour Square,13710,850,6594,505,311,100,0,27,311,100,908,232,14,32,894,232,1768,338,11,25,1757,338,2426,277,136,70,2290,277,425,130,89,57,336,121,756,163,371,123,385,120,7116,563,232,99,0,27,232,99,908,269,5,26,903,269,1488,270,70,94,1418,232,2778,316,215,103,2563,304,806,179,228,126,578,147,904,186,424,116,480,144
35,Douglas,18357,845,8244,572,532,154,16,41,516,153,1045,216,31,41,1014,213,3147,413,144,72,3003,406,2646,298,576,154,2070,270,425,125,111,63,314,110,449,109,218,89,231,76,10113,575,463,124,0,35,463,124,1011,218,0,35,1011,218,3510,405,206,106,3304,400,3601,278,589,130,3012,273,695,141,258,95,437,111,833,155,434,110,399,113
36,Oakland,6260,469,2380,315,270,131,0,19,270,131,596,148,26,28,570,142,467,151,13,26,454,150,795,175,235,109,560,140,152,68,34,31,118,64,100,56,84,52,16,29,3880,335,238,105,0,19,238,105,751,215,49,48,702,202,1023,210,43,44,980,212,1443,186,348,115,1095,189,289,90,145,69,144,70,136,71,81,62,55,46
37,Fuller Park,2924,543,1445,292,62,43,0,16,62,43,423,165,60,57,363,139,314,138,4,13,310,138,403,115,126,54,277,102,150,61,111,56,39,31,93,50,72,45,21,25,1479,349,145,98,0,16,145,98,211,100,33,31,178,89,319,135,3,13,316,135,576,125,146,56,430,119,132,57,99,53,33,20,96,39,55,30,41,24
38,Grand Boulevard,22964,1171,10050,680,929,208,36,48,893,208,2229,396,35,48,2194,393,2155,323,184,103,1971,305,3572,353,726,171,2846,324,632,152,298,113,334,115,533,135,324,112,209,83,12914,767,1013,256,32,54,981,247,2060,352,55,60,2005,347,3416,356,154,105,3262,344,4755,344,953,187,3802,307,932,161,570,135,362,95,738,135,434,101,304,86
39,Kenwood,17937,907,8082,589,592,173,20,44,572,172,1390,285,44,49,1346,286,2199,372,131,92,2068,367,2855,303,469,163,2386,288,603,145,179,101,424,103,443,131,252,96,191,93,9855,635,575,168,0,31,575,168,1137,242,0,31,1137,242,2752,378,82,53,2670,375,3845,348,487,141,3358,324,859,204,252,97,607,159,687,151,422,128,265,81
40,Washington Park,11141,835,4908,483,576,154,0,27,576,154,1415,252,56,43,1359,240,986,242,134,92,852,205,1411,225,488,128,923,190,303,112,205,97,98,58,217,77,140,64,77,57,6233,520,416,138,0,27,416,138,1352,263,60,54,1292,264,1764,236,116,76,1648,221,2219,247,556,130,1663,234,219,68,73,46,146,57,263,103,181,75,82,69
41,Hyde Park,26427,1183,12695,858,678,176,0,38,678,176,1271,273,17,40,1254,271,5168,586,153,89,5015,589,4188,414,366,119,3822,405,664,151,245,104,419,109,726,163,401,132,325,101,13732,692,558,173,0,38,558,173,1039,217,6,38,1033,217,5540,545,215,94,5325,537,4680,344,497,159,4183,322,1055,179,218,90,837,158,860,171,470,149,390,116
42,Woodlawn,24291,1269,10858,762,884,205,32,46,852,203,2101,364,67,51,2034,364,2931,380,237,110,2694,363,3813,441,739,176,3074,371,755,160,218,84,537,140,374,124,201,86,173,91,13433,784,682,188,0,36,682,188,2320,336,75,58,2245,329,3736,375,219,90,3517,373,5066,381,1074,215,3992,354,842,172,396,133,446,123,787,160,466,111,321,117
43,South Shore,46965,2020,20672,1127,1699,365,76,79,1623,360,4061,579,160,92,3901,565,4828,562,432,189,4396,533,8011,616,1523,296,6488,580,1229,236,331,115,898,195,844,187,430,144,414,129,26293,1431,1477,332,0,44,1477,332,3925,575,107,79,3818,565,6172,673,395,170,5777,659,11226,646,2516,345,8710,601,1920,274,800,186,1120,208,1573,255,1053,210,520,158
44,Chatham,33244,1627,14040,947,1025,287,0,37,1025,287,3144,494,112,90,3032,497,3011,490,287,148,2724,474,5223,462,1011,233,4212,433,806,187,126,82,680,178,831,200,316,111,515,169,19204,1145,1244,279,0,37,1244,279,2866,452,121,97,2745,437,3966,463,300,134,3666,449,7652,600,1602,271,6050,565,1459,217,494,148,965,199,2017,268,1205,241,812,164
45,Avalon Park,9617,760,4380,490,163,96,42,49,121,79,769,192,74,56,695,163,1003,301,36,40,967,294,1791,273,331,129,1460,237,419,122,56,44,363,115,235,88,124,72,111,57,5237,460,192,92,0,19,192,92,792,207,38,33,754,204,834,200,19,33,815,198,2206,211,257,119,1949,207,625,123,123,59,502,124,588,128,301,102,287,94
46,South Chicago,29402,1591,13414,946,981,300,0,37,981,300,3244,420,320,120,2924,393,2874,431,284,120,2590,415,4849,483,838,213,4011,449,905,188,387,125,518,146,561,144,251,101,310,112,15988,991,1129,256,21,41,1108,255,2926,415,79,64,2847,406,3689,463,162,84,3527,454,5892,452,1079,213,4813,416,1335,194,444,135,891,175,1017,197,737,174,280,102
47,Burnside,3508,686,1618,405,47,53,0,11,47,53,572,279,38,51,534,259,392,214,47,44,345,214,467,136,58,42,409,141,87,42,38,29,49,35,53,37,19,20,34,31,1890,384,147,91,51,48,96,80,282,153,23,35,259,144,500,162,10,17,490,164,651,109,91,56,560,105,163,59,85,49,78,42,147,60,74,47,73,54
48,Calumet Heights,14382,814,6292,539,328,141,0,27,328,141,1127,226,109,64,1018,225,1181,236,66,63,1115,223,2463,278,222,98,2241,273,595,155,121,88,474,133,598,146,173,69,425,136,8090,561,296,114,0,27,296,114,1261,291,87,63,1174,277,1070,233,85,72,985,216,3336,286,593,187,2743,302,1242,214,389,142,853,170,885,171,510,136,375,123
49,Roseland,45004,1655,20619,1031,1347,278,0,41,1347,278,4108,491,247,100,3861,474,4520,483,428,145,4092,475,7735,564,1509,271,6226,514,1649,221,651,160,998,175,1260,186,677,151,583,129,24385,1012,1123,235,0,41,1123,235,4373,486,126,63,4247,486,5108,497,275,112,4833,480,9169,500,1873,276,7296,486,2508,256,888,187,1620,208,2104,236,1479,211,625,125
50,Pullman,7262,584,2915,341,272,122,24,41,248,113,560,153,59,77,501,152,670,186,86,54,584,180,1116,178,161,75,955,172,181,66,51,34,130,55,116,51,30,26,86,46,4347,410,349,125,0,19,349,125,520,179,0,19,520,179,982,187,124,69,858,175,1694,191,198,76,1496,192,428,111,96,52,332,101,374,100,158,67,216,81
51,South Deering,16438,1030,7059,599,377,149,0,25,377,149,1669,334,91,69,1578,327,1707,342,141,74,1566,340,2622,292,502,151,2120,273,396,122,128,63,268,107,288,92,162,71,126,61,9379,803,494,192,0,25,494,192,1941,380,22,38,1919,377,1945,353,99,79,1846,347,3669,327,516,142,3153,368,793,153,345,117,448,125,537,117,306,89,231,81
52,East Side,23517,1386,11224,755,861,218,11,33,850,218,2693,414,89,84,2604,404,2685,420,89,57,2596,411,3990,357,407,110,3583,346,497,117,138,71,359,102,498,124,252,96,246,87,12293,871,1148,275,0,29,1148,275,2873,440,79,71,2794,425,2674,390,38,58,2636,387,4098,335,382,101,3716,338,584,142,157,78,427,122,916,185,592,141,324,119
53,West Pullman,30810,1644,13937,956,1174,292,27,52,1147,291,3517,536,319,178,3198,535,2916,434,172,105,2744,423,4694,464,832,208,3862,428,927,166,295,93,632,149,709,162,322,127,387,115,16873,1020,910,241,0,39,910,241,3354,530,117,76,3237,526,3998,486,246,123,3752,495,6225,445,1275,242,4950,420,1526,218,535,149,991,177,860,168,455,124,405,125
54,Riverdale,6820,725,2574,436,238,109,0,16,238,109,1244,303,66,57,1178,308,371,161,49,61,322,163,557,152,112,73,445,138,50,59,50,59,0,16,114,67,114,67,0,16,4246,526,346,144,0,16,346,144,1179,256,88,69,1091,263,1132,217,34,38,1098,214,1246,182,327,111,919,186,233,95,140,77,93,77,110,65,96,72,14,23
55,Hegewisch,10155,927,5234,594,474,251,0,19,474,251,1249,285,46,44,1203,283,957,298,135,119,822,274,2004,275,302,145,1702,244,208,85,0,19,208,85,342,130,207,102,135,80,4921,494,221,126,0,19,221,126,978,321,0,19,978,321,1014,233,57,47,957,218,1833,295,187,89,1646,281,470,147,138,97,332,125,405,137,225,105,180,93
56,Garfield Ridge,33848,1075,16649,763,949,218,10,42,939,215,2953,396,91,66,2862,393,3501,428,89,66,3412,426,7091,429,659,182,6432,407,1187,187,277,96,910,180,968,167,489,126,479,115,17199,673,1069,257,0,42,1069,257,2880,318,68,65,2812,316,3582,416,92,85,3490,415,6820,362,685,170,6135,369,1382,186,403,124,979,152,1466,193,837,174,629,126
57,Archer Heights,13434,778,6590,465,666,177,0,27,666,177,1264,187,68,49,1196,189,1795,271,31,42,1764,268,2433,229,223,81,2210,234,282,96,41,39,241,89,150,65,49,34,101,56,6844,515,810,212,24,46,786,208,1296,261,26,34,1270,256,1778,247,2,26,1776,247,2157,206,181,83,1976,202,392,98,73,49,319,89,411,111,218,81,193,77
58,Brighton Park,44098,1805,22665,1145,2067,352,12,44,2055,351,5542,609,154,115,5388,587,6513,594,242,117,6271,582,7560,482,688,170,6872,468,621,149,163,76,458,130,362,102,218,85,144,67,21433,1029,2169,345,0,43,2169,345,4799,519,46,48,4753,518,5560,503,195,105,5365,493,7135,466,530,142,6605,454,880,176,330,116,550,147,890,157,577,125,313,103
59,McKinley Park,16434,925,8491,554,732,184,8,26,724,183,1830,334,48,44,1782,328,2215,293,48,50,2167,298,3132,278,321,125,2811,261,242,82,82,47,160,69,340,101,172,68,168,77,7943,581,545,158,7,25,538,157,1467,266,10,26,1457,265,2150,313,110,78,2040,307,3084,282,286,103,2798,277,304,96,136,68,168,71,393,99,250,80,143,61
60,Bridgeport,32423,1332,16187,772,761,177,0,37,761,177,2571,376,62,66,2509,366,4939,488,70,58,4869,483,6570,395,611,134,5959,392,882,162,224,77,658,148,464,145,238,100,226,104,16236,830,869,209,0,37,869,209,2698,391,53,58,2645,381,4436,432,78,63,4358,432,6321,395,664,149,5657,393,1041,182,340,119,701,156,871,156,545,131,326,97
61,New City,42050,1893,21218,1258,2323,376,27,52,2296,373,4683,482,291,117,4392,469,5969,659,306,128,5663,651,7092,530,980,186,6112,476,726,156,242,99,484,132,425,122,182,77,243,101,20832,1086,1915,307,17,48,1898,307,4903,521,212,102,4691,494,5913,511,182,85,5731,509,6750,411,1094,208,5656,390,742,151,289,96,453,128,609,135,377,112,232,83
62,West Elsdon,18980,1098,9470,684,789,251,5,27,784,250,2006,338,97,67,1909,335,2543,328,101,67,2442,319,3441,286,143,73,3298,283,379,107,76,49,303,103,312,105,131,64,181,83,9510,657,700,198,0,27,700,198,1936,362,56,52,1880,365,2549,305,68,47,2481,301,3284,239,151,71,3133,236,461,121,99,67,362,112,580,140,407,118,173,81
63,Gage Park,39492,1743,19992,1125,1500,306,0,41,1500,306,4975,498,87,59,4888,496,6225,636,126,79,6099,640,6300,433,423,128,5877,410,575,147,141,72,434,131,417,126,199,80,218,94,19500,1034,1947,328,11,42,1936,329,4658,502,94,68,4564,501,5340,495,143,71,5197,495,6316,417,459,133,5857,412,593,143,195,81,398,120,646,164,349,107,297,123
64,Clearing,22716,982,11119,697,920,279,30,55,890,280,2144,348,58,51,2086,342,2758,399,85,66,2673,397,4225,327,333,101,3892,325,465,118,88,51,377,114,607,136,186,83,421,123,11597,628,734,237,0,31,734,237,1742,279,0,31,1742,279,3094,362,102,64,2992,361,4103,301,421,128,3682,312,924,180,193,80,731,165,1000,172,555,146,445,121
65,West Lawn,32950,1269,17019,913,1348,310,35,58,1313,300,4096,519,132,68,3964,510,4683,580,176,112,4507,562,5813,378,479,150,5334,370,624,157,82,53,542,148,455,134,144,68,311,125,15931,750,1301,256,0,34,1301,256,3549,433,90,76,3459,430,4042,433,88,67,3954,422,5350,351,462,136,4888,353,626,156,241,98,385,126,1063,196,565,143,498,157
66,Chicago Lawn,54793,2225,25277,1296,2786,442,0,49,2786,442,6317,606,269,133,6048,594,6503,680,321,135,6182,657,8158,572,1067,228,7091,557,1088,195,308,108,780,173,425,110,204,82,221,86,29516,1397,2891,440,0,49,2891,440,6706,676,218,114,6488,660,7368,595,407,128,6961,593,10513,536,1559,246,8954,528,1279,218,415,117,864,195,759,177,429,138,330,112
67,West Englewood,35288,1619,16378,946,1348,255,0,48,1348,255,3903,449,352,120,3551,438,4458,519,341,115,4117,498,5036,449,1167,223,3869,392,1040,177,287,94,753,158,593,128,295,83,298,104,18910,969,1234,242,0,48,1234,242,3540,449,125,77,3415,434,4533,437,329,125,4204,425,6890,433,1383,217,5507,396,1600,198,728,145,872,156,1113,161,733,134,380,105
68,Englewood,28732,1514,12321,809,1112,239,0,36,1112,239,3122,443,174,94,2948,429,2915,420,362,131,2553,379,3980,430,1041,209,2939,363,743,172,327,127,416,125,449,138,272,106,177,82,16411,1044,1324,268,0,36,1324,268,3224,442,143,75,3081,419,3807,434,214,81,3593,423,5816,428,1268,213,4548,396,1120,194,444,117,676,168,1120,179,696,138,424,128
69,Greater Grand Crossing,32491,1521,14214,884,1313,266,0,38,1313,266,2975,478,242,102,2733,462,3110,391,147,78,2963,385,5378,531,1193,245,4185,456,741,172,207,111,534,138,697,143,383,111,314,108,18277,1006,1168,249,0,38,1168,249,3703,460,112,80,3591,453,3690,422,181,89,3509,415,7058,448,1409,221,5649,455,1266,192,457,130,809,155,1392,200,734,144,658,148
70,Ashburn,42430,1613,20951,1026,1368,285,47,63,1321,280,4668,572,168,79,4500,571,4968,567,169,94,4799,561,8116,482,830,222,7286,470,1066,196,361,127,705,164,765,167,435,131,330,124,21479,971,1400,294,0,41,1400,294,4167,458,39,63,4128,459,4737,517,122,74,4615,514,8958,438,800,193,8158,442,1072,178,336,112,736,168,1145,210,634,165,511,148
