area_id,area_name,b19121001,b19121001_moe,b19121002,b19121002_moe,b19121003,b19121003_moe,b19121004,b19121004_moe,b19121005,b19121005_moe
49,Roseland,610348,54355,282192,116125,524944,66799,965872,125327,1162663,256778
50,Pullman,120861,24300,41715,47110,87752,19178,219533,48853,262876,40985
51,South Deering,154393,21714,82488,27207,127171,19536,245801,52054,333595,80595
52,East Side,277751,34785,128322,47203,209973,50781,378653,64013,607208,109135
53,West Pullman,347663,51070,190093,37107,257316,61973,522743,85056,810953,201510
54,Riverdale,18920,8696,9076,5620,24145,20877,28036,10187,27981,23738
55,Hegewisch,110716,18513,66667,26445,81792,25930,192665,37753,190139,133853
56,Garfield Ridge,709732,88214,295822,57117,573599,80125,845336,109063,1280911,187911
57,Archer Heights,259640,21235,140343,62988,200740,49598,310281,49183,465070,92646
58,Brighton Park,369081,30035,170353,114234,279472,17972,518952,71663,796852,86037
59,McKinley Park,176303,25491,127670,79294,119398,17450,205588,31845,307336,62466
60,Bridgeport,521534,47244,220847,70048,366708,67409,646054,50592,692939,88888
61,New City,470844,46457,247320,75913,460121,156206,689217,96031,845419,134941
62,West Elsdon,201893,30889,57281,31115,151997,16486,268764,55664,338257,65871
63,Gage Park,315166,36043,143763,68192,231673,25417,363961,56614,555107,83284
64,Clearing,417329,32698,225144,66676,311531,40649,549481,56691,743362,137919
65,West Lawn,314177,29932,160396,124233,224265,31148,368439,44367,524964,70045
66,Chicago Lawn,426898,33629,163565,37352,327513,33029,631389,85199,924515,132073
67,West Englewood,353159,38011,209564,58167,322557,43191,545385,89055,758590,274489
68,Englewood,171558,29903,70129,23026,180007,44296,391742,68645,619500,259971
69,Greater Grand Crossing,256217,31029,131073,87379,207764,34063,520227,64498,693895,486906
70,Ashburn,584912,36489,209907,110000,393209,54855,700433,56889,915283,129934
71,Auburn Gresham,549874,45124,296157,53775,516692,90219,924365,170031,1117666,271243
72,Beverly,749540,51511,453919,83707,605858,92700,927393,86947,1023303,175706
73,Washington Heights,411868,29911,208410,45632,359421,40804,608412,89686,728522,99797
74,Mount Greenwood,399210,21800,217737,60048,310208,23189,489719,41103,562201,61908
75,Morgan Park,492394,47422,162480,57605,358296,42671,664678,65675,728102,154566
76,O'Hare,176838,29017,77000,52016,172260,21663,206987,20308,343671,281723
77,Edgewater,548021,81850,258378,57921,430036,100437,709079,136175,806441,218639
