area_id,area_name,b19001001,b19001001_moe,b19001002,b19001002_moe,b19001003,b19001003_moe,b19001004,b19001004_moe,b19001005,b19001005_moe,b19001006,b19001006_moe,b19001007,b19001007_moe,b19001008,b19001008_moe,b19001009,b19001009_moe,b19001010,b19001010_moe,b19001011,b19001011_moe,b19001012,b19001012_moe,b19001013,b19001013_moe,b19001014,b19001014_moe,b19001015,b19001015_moe,b19001016,b19001016_moe,b19001017,b19001017_moe
16,Irving Park,20177,401,1077,240,1081,243,1072,234,1007,211,1456,252,1307,251,821,195,1069,228,1042,215,1355,236,1950,307,2602,341,1442,253,799,174,939,191,1158,201
17,Dunning,15141,266,910,193,704,171,714,176,760,171,538,147,645,161,661,158,718,173,639,158,1104,203,1848,262,2410,306,1644,227,843,200,651,169,352,116
18,Montclare,4425,173,437,140,168,82,343,114,238,89,350,139,227,113,308,112,236,113,98,59,440,141,381,123,483,132,354,124,164,90,83,62,115,76
19,Belmont Cragin,21570,412,1453,268,1336,258,1540,275,1440,271,1519,269,1401,275,1480,282,1326,247,1077,247,2198,321,2123,313,2196,308,1330,258,644,170,433,137,74,67
20,Hermosa,7070,219,501,159,388,137,509,156,418,135,592,176,528,152,512,157,362,117,325,130,722,185,852,199,731,186,259,110,194,97,161,92,16,29
21,Avondale,13801,329,980,225,761,178,645,180,893,213,750,183,941,212,801,206,870,212,959,229,1323,254,1569,255,1270,236,850,194,637,179,338,121,214,90
22,Logan Square,29492,477,1965,276,1824,276,1282,227,1539,265,1769,287,1543,257,1367,250,1577,251,1133,215,2474,329,2613,310,3012,350,2403,284,1491,224,1852,235,1648,207
23,Humboldt Park,16778,419,3378,383,1265,237,1492,283,1128,224,1178,234,937,191,857,199,824,197,644,168,1172,229,1507,262,1286,231,426,134,292,119,259,109,133,82
24,West Town,37287,534,2780,318,1493,254,1515,252,1786,273,1152,219,1273,240,1231,219,1528,250,1298,236,2612,322,3546,347,4521,408,3373,359,2594,307,3027,324,3558,321
25,Austin,32428,573,4946,494,2757,369,3005,387,2555,337,2142,334,2145,322,1746,286,1410,251,1237,232,2367,321,2307,318,2719,347,1342,258,791,179,575,172,384,126
26,West Garfield Park,5714,265,1488,211,420,115,557,145,435,130,336,106,338,106,278,97,300,116,142,68,358,107,409,123,440,121,131,67,73,59,0,35,9,36
27,East Garfield Park,6896,277,1864,236,608,140,539,138,427,116,472,139,477,132,346,111,291,112,90,53,410,132,354,110,589,147,204,90,90,50,107,63,28,52
28,Near West Side,25665,497,3943,367,1243,207,832,181,875,170,888,192,505,132,628,176,615,154,555,145,1558,252,2417,345,3160,367,2474,318,1689,256,1984,258,2299,311
29,North Lawndale,10852,381,2708,301,1195,210,989,181,788,164,697,163,479,124,552,146,450,133,296,100,603,134,792,179,752,165,295,112,52,54,90,63,114,79
30,South Lawndale,16454,435,1355,236,1472,248,1734,264,1821,298,1106,213,1302,233,1439,264,1062,216,808,190,1456,249,1042,196,1102,224,339,118,253,102,83,72,80,73
31,Lower West Side,12255,332,1212,213,912,205,1169,214,877,177,903,196,849,187,849,185,865,176,605,151,994,205,1041,210,935,191,474,139,274,112,192,86,104,56
32,Loop,14557,598,1491,368,588,326,226,90,311,151,429,184,239,119,430,181,297,126,418,178,938,231,1617,343,1833,460,1517,326,1096,255,1216,280,1911,353
33,Near South Side,11517,470,1253,360,301,137,344,138,263,119,484,260,355,210,381,189,443,251,377,224,744,264,1014,261,1481,284,1232,342,542,182,959,183,1344,311
34,Armour Square,5359,184,1222,205,861,176,521,146,226,95,252,98,198,102,279,99,185,76,169,76,310,101,330,121,354,128,196,109,130,81,97,68,29,35
35,Douglas,9023,275,1945,237,836,179,472,127,549,142,401,124,477,130,441,123,365,128,320,118,767,172,784,169,721,172,386,123,154,65,243,94,162,66
36,Oakland,2743,141,693,149,303,86,281,109,308,116,63,48,118,68,107,73,118,69,40,30,43,36,203,69,121,67,103,65,61,50,136,76,45,38
37,Fuller Park,1146,113,368,91,189,77,123,57,27,26,115,71,25,21,66,49,54,34,54,47,18,17,31,29,63,37,13,17,0,16,0,16,0,16
38,Grand Boulevard,9878,323,2000,257,987,170,738,160,662,168,538,142,454,126,389,124,322,120,206,94,704,160,687,173,866,162,582,154,189,96,308,101,246,100
39,Kenwood,9116,306,1425,239,777,195,764,174,396,126,464,140,388,124,527,155,500,148,221,88,537,164,660,172,777,180,524,160,247,81,355,119,554,116
40,Washington Park,4142,214,1182,186,404,126,334,109,260,89,275,99,197,80,215,87,127,60,200,75,168,76,242,85,311,95,140,71,28,31,30,42,29,39
41,Hyde Park,12539,327,1730,243,578,151,586,153,770,182,896,189,404,126,604,158,398,119,509,146,963,199,1382,232,1003,178,774,157,313,90,785,158,844,154
42,Woodlawn,10302,343,2146,258,980,173,872,180,909,197,620,171,681,154,343,112,643,163,236,83,520,146,644,144,698,153,392,127,322,134,173,98,123,85
43,South Shore,21700,578,4861,478,1914,335,1329,247,1423,290,1253,271,1283,265,1297,273,1138,269,763,212,1477,291,1854,319,1549,292,831,196,325,117,265,109,138,91
44,Chatham,14098,418,2367,320,1242,248,1407,263,972,220,980,233,728,183,678,175,626,178,647,199,1151,246,1082,242,1064,218,471,141,289,101,296,114,98,65
45,Avalon Park,3871,220,406,143,248,114,260,98,241,105,137,77,276,109,197,85,156,86,170,88,252,82,357,114,443,149,398,138,165,89,127,66,38,35
46,South Chicago,10770,408,1703,242,1167,226,900,238,804,176,734,189,688,189,440,134,602,183,531,171,669,175,806,184,801,182,395,127,248,137,204,129,78,62
47,Burnside,1056,98,162,76,183,67,154,69,11,20,67,53,105,60,45,44,11,17,12,19,72,53,121,69,43,35,0,11,29,40,21,26,20,22
48,Calumet Heights,5586,174,352,134,193,80,290,110,261,94,352,115,214,80,148,64,342,136,318,146,575,150,569,151,845,178,488,157,175,91,304,150,160,82
49,Roseland,15524,379,1694,246,1124,211,1100,202,1336,259,1091,209,884,186,898,203,734,180,869,197,1415,246,1384,233,1416,228,746,180,436,122,235,90,162,97
50,Pullman,2984,134,352,114,333,104,128,55,156,76,159,67,189,77,78,51,165,79,168,75,291,90,286,93,475,124,142,72,47,37,3,17,12,22
51,South Deering,5332,164,911,185,455,150,383,113,458,148,356,129,226,88,200,81,353,131,153,81,358,107,625,171,500,140,192,86,103,77,42,45,17,37
52,East Side,6900,215,537,152,413,132,613,162,346,109,454,130,561,160,372,114,301,99,304,112,458,130,868,184,664,159,445,135,285,108,198,96,81,73
53,West Pullman,9375,323,1166,211,723,176,709,197,633,166,507,140,542,168,426,144,461,144,308,111,790,182,1074,246,993,239,532,157,192,81,197,99,122,74
54,Riverdale,2322,166,743,172,497,125,141,91,189,98,87,47,116,81,143,70,55,38,60,61,121,75,63,51,107,81,0,16,0,16,0,16,0,16
55,Hegewisch,3694,195,346,175,236,94,157,83,246,134,252,116,257,128,197,112,151,100,169,122,194,96,325,149,518,151,260,111,89,84,212,89,85,86
56,Garfield Ridge,11952,202,502,151,577,169,692,174,443,121,581,137,693,184,334,104,534,131,521,142,1046,196,1274,209,1863,248,1106,225,745,174,810,180,231,85
57,Archer Heights,3740,135,198,85,125,66,154,73,279,103,390,119,211,88,368,118,275,107,146,62,299,91,516,123,358,102,133,59,146,67,115,61,27,36
58,Brighton Park,11572,326,837,176,754,179,806,174,1050,212,1093,211,804,192,852,188,766,179,569,163,996,208,1291,245,880,180,413,146,271,113,133,76,57,67
59,McKinley Park,5185,166,439,120,264,96,414,142,429,115,287,94,331,103,333,122,316,108,220,100,500,153,558,139,586,153,221,80,161,67,106,65,20,29
60,Bridgeport,12140,316,1019,188,876,176,906,179,878,186,679,176,677,166,632,156,456,123,574,150,950,185,1274,219,1433,229,692,164,341,90,422,120,331,102
61,New City,11621,370,1381,211,897,185,898,183,1016,195,982,190,1019,202,714,164,506,131,587,159,835,176,990,177,992,178,402,120,147,79,192,85,63,66
62,West Elsdon,5027,151,285,98,163,71,285,102,295,105,296,102,477,134,300,117,324,106,284,115,484,143,472,128,780,173,413,119,93,51,47,39,29,31
63,Gage Park,9405,238,689,173,519,131,665,158,804,180,886,197,766,181,573,168,487,142,518,144,842,181,1063,215,827,190,461,143,159,81,114,74,32,43
64,Clearing,8389,219,361,135,335,132,614,177,476,156,435,129,297,100,260,97,377,110,353,134,1042,230,812,183,1338,239,842,193,419,143,295,134,133,75
65,West Lawn,9111,215,481,154,477,162,367,131,697,205,492,150,739,200,350,125,766,188,345,134,941,227,954,213,1278,225,665,174,231,98,257,118,71,46
66,Chicago Lawn,15416,427,1979,284,1047,217,1485,263,1031,216,1147,233,1137,220,982,215,729,203,797,212,1156,222,1358,240,1518,279,708,178,150,83,145,68,47,51
67,West Englewood,10364,339,1530,229,1110,190,1284,203,1020,183,820,169,600,144,684,155,486,126,382,116,613,142,767,163,645,138,276,102,87,70,22,50,38,49
68,Englewood,9803,383,2800,308,1179,198,1124,211,774,172,519,140,518,138,398,131,244,82,430,126,514,138,469,131,514,124,143,84,65,54,19,41,93,65
69,Greater Grand Crossing,12605,368,2376,292,901,181,1174,209,1129,211,849,194,806,202,613,170,595,152,365,118,1145,217,825,166,879,194,465,139,156,83,163,74,164,93
70,Ashburn,12780,230,523,164,469,161,521,167,607,172,706,195,420,150,612,172,458,148,372,131,836,193,1631,272,2099,293,1659,260,885,214,787,205,195,127
71,Auburn Gresham,17173,440,2646,348,1530,251,1362,250,1623,280,1284,240,786,187,992,221,835,190,758,184,1501,250,1266,230,1395,246,494,134,322,127,263,106,116,78
72,Beverly,7705,196,278,100,128,71,217,80,207,86,181,76,194,91,167,90,249,96,288,100,457,129,844,169,1290,208,883,180,659,123,843,165,820,142
73,Washington Heights,9308,303,644,166,719,193,647,190,641,183,596,153,697,189,586,167,460,142,630,168,696,183,904,180,883,181,759,171,259,87,132,66,55,50
74,Mount Greenwood,6589,208,174,104,82,50,180,83,219,90,125,68,260,113,174,77,180,97,130,70,260,93,779,166,1335,237,1075,205,577,157,806,174,233,92
75,Morgan Park,8009,269,644,169,361,106,332,126,310,122,579,174,223,108,284,113,408,151,234,99,557,147,782,167,1067,196,1065,242,468,142,447,140,248,79
76,O'Hare,6108,207,462,166,277,164,431,163,381,202,469,182,271,135,291,125,463,177,185,99,479,173,503,163,1170,288,345,160,195,115,145,94,41,62
77,Edgewater,29110,543,3568,407,2173,349,1637,298,1470,276,1767,329,1601,301,1681,314,1243,259,1100,275,1677,311,2895,376,3127,385,1838,309,1283,242,1048,223,1002,199
