area_id,area_name,b13008001,b13008001_moe,b13008002,b13008002_moe,b13008003,b13008003_moe,b13008004,b13008004_moe,b13008005,b13008005_moe,b13008006,b13008006_moe,b13008007,b13008007_moe,b13008008,b13008008_moe,b13008009,b13008009_moe,b13008010,b13008010_moe,b13008011,b13008011_moe,b13008012,b13008012_moe,b13008013,b13008013_moe,b13008014,b13008014_moe,b13008015,b13008015_moe
1,Rogers Park,16991,1121,871,229,530,187,231,128,299,143,341,134,290,129,51,59,16120,1110,5143,522,2631,334,2512,410,10977,973,8911,867,2066,460
2,West Ridge,17441,985,1284,309,1109,296,283,134,826,272,175,99,113,82,62,71,16157,951,7575,569,2756,359,4819,518,8582,786,5425,624,3157,528
3,Uptown,15948,836,655,197,537,179,393,157,144,95,118,90,62,62,56,77,15293,826,5068,495,3083,378,1985,363,10225,763,8287,690,1938,401
4,Lincoln Square,11854,647,623,160,512,137,391,118,121,79,111,88,111,88,0,40,11231,658,4694,415,3125,336,1569,296,6537,571,5327,511,1210,290
5,North Center,10450,539,728,148,722,148,669,144,53,52,6,42,6,42,0,43,9722,539,4049,310,3577,294,472,131,5673,497,5342,495,331,149
6,Lake View,36337,1274,1451,238,1292,218,1140,213,152,78,159,109,139,104,20,73,34886,1293,8866,531,7294,492,1572,267,26020,1274,24227,1244,1793,375
7,Lincoln Park,23062,991,843,173,705,150,634,144,71,62,138,94,109,84,29,65,22219,993,6134,486,5080,454,1054,206,16085,971,14881,955,1204,272
8,Near North Side,26129,1160,832,248,667,219,321,136,346,175,165,123,154,123,11,55,25297,1157,6146,615,4357,534,1789,320,19151,1101,16804,1036,2347,468
9,Edison Park,2898,306,55,43,44,40,44,40,0,25,11,26,0,25,11,26,2843,312,1196,157,1029,145,167,94,1647,297,1642,297,5,17
10,Norwood Park,7888,536,508,170,359,134,278,112,81,80,149,111,74,87,75,78,7380,521,3927,356,2592,317,1335,284,3453,446,2685,391,768,252
11,Jefferson Park,6407,524,350,140,274,124,234,121,40,41,76,70,76,70,0,29,6057,522,3222,345,1712,250,1510,282,2835,399,2008,364,827,216
12,Forest Glen,3919,320,280,98,197,83,187,80,10,33,83,75,83,75,0,29,3639,317,2210,249,1482,216,728,168,1429,251,1256,231,173,107
13,North Park,4535,472,310,123,269,116,43,47,226,109,41,51,41,51,0,27,4225,468,1869,259,864,178,1005,207,2356,391,1543,289,813,279
14,Albany Park,14519,823,810,213,582,191,256,99,326,159,228,113,97,75,131,95,13709,827,6136,510,2158,275,3978,500,7573,661,4513,478,3060,496
15,Portage Park,17008,916,886,233,510,179,253,137,257,121,376,151,277,128,99,90,16122,933,7554,527,3752,385,3802,437,8568,838,6667,716,1901,438
16,Irving Park,14771,745,853,203,618,164,442,135,176,100,235,121,131,89,104,93,13918,734,6428,528,3495,356,2933,433,7490,607,5504,521,1986,342
17,Dunning,10066,602,501,132,389,124,236,101,153,83,112,67,97,62,15,47,9565,607,4824,395,2288,294,2536,364,4741,477,3464,430,1277,251
18,Montclare,3035,376,177,86,107,62,60,54,47,43,70,56,56,51,14,27,2858,369,1381,241,476,140,905,212,1477,310,1076,267,401,157
19,Belmont Cragin,20433,1011,1333,270,708,188,384,141,324,127,625,195,326,135,299,147,19100,997,8357,592,2780,379,5577,502,10743,847,7117,714,3626,509
20,Hermosa,6327,549,394,139,258,121,165,105,93,70,136,73,97,60,39,50,5933,537,2245,271,882,194,1363,233,3688,484,2676,426,1012,245
21,Avondale,11465,835,594,169,388,136,131,80,257,112,206,105,148,94,58,64,10871,840,4184,417,1822,269,2362,363,6687,761,4791,581,1896,492
22,Logan Square,23413,939,1210,207,898,174,700,152,198,96,312,123,285,119,27,64,22203,939,7513,498,4576,371,2937,374,14690,844,12670,784,2020,355
23,Humboldt Park,15696,886,996,251,214,104,169,100,45,57,782,224,749,220,33,60,14700,856,3903,415,2267,314,1636,279,10797,792,9518,758,1279,308
