area_id,area_name,b14001001,b14001001_moe,b14001002,b14001002_moe,b14001003,b14001003_moe,b14001004,b14001004_moe,b14001005,b14001005_moe,b14001006,b14001006_moe,b14001007,b14001007_moe,b14001008,b14001008_moe,b14001009,b14001009_moe,b14001010,b14001010_moe
51,South Deering,16012,1012,4904,675,267,140,284,120,1097,313,1304,259,1012,215,839,227,101,72,11108,688
52,East Side,22393,1282,7219,790,488,181,420,168,1978,344,1762,337,1487,311,914,187,170,102,15174,841
53,West Pullman,29600,1574,9816,977,628,211,430,152,2040,425,2129,388,2657,413,1669,307,263,119,19784,1009
54,Riverdale,6390,682,2880,451,134,86,175,82,667,194,826,181,686,172,342,123,50,42,3510,404
55,Hegewisch,9806,865,2881,465,225,127,147,108,694,285,726,292,615,216,338,127,136,79,6925,705
56,Garfield Ridge,32826,1030,8675,656,598,174,459,156,1883,289,1868,267,1739,265,1471,296,657,184,24151,759
57,Archer Heights,12473,686,3684,401,309,109,151,72,625,148,1101,200,702,177,692,179,104,62,8789,534
58,Brighton Park,41827,1752,13840,1024,812,202,618,173,3207,406,3195,392,3705,475,2137,379,166,86,27987,1157
59,McKinley Park,15751,870,4926,547,525,145,248,101,1031,217,1040,217,1119,224,876,244,87,53,10825,628
60,Bridgeport,31413,1292,9093,771,462,144,491,139,1470,262,1488,294,1788,277,2377,357,1017,284,22320,876
61,New City,39648,1775,12824,940,861,193,843,184,3102,391,2946,370,2902,387,1855,283,315,122,26824,1238
62,West Elsdon,18038,1008,5861,678,299,134,358,130,1421,294,1032,220,1340,307,1109,236,302,151,12177,688
63,Gage Park,37278,1634,12445,845,684,201,750,185,2943,368,2816,384,3498,428,1582,275,172,95,24833,1216
64,Clearing,21630,879,5721,521,394,178,280,114,1172,254,1304,313,1100,240,1268,264,203,122,15909,686
65,West Lawn,31275,1187,9981,805,394,137,560,180,2461,365,2300,351,2480,404,1531,309,255,115,21294,847
66,Chicago Lawn,51567,2048,16245,1160,1191,253,760,225,3837,458,3905,428,4070,519,2196,368,286,133,35322,1441
67,West Englewood,33756,1526,10495,888,730,190,483,140,1801,294,2577,383,3228,389,1554,279,122,78,23261,1044
68,Englewood,27356,1415,8928,796,561,161,369,143,1939,334,1885,284,2394,369,1616,279,164,91,18428,983
69,Greater Grand Crossing,31219,1442,9839,916,661,189,359,131,1834,281,2142,345,2480,350,1792,335,571,178,21380,999
70,Ashburn,41130,1481,12386,985,680,202,435,159,2730,380,3078,436,2618,443,2490,409,355,144,28744,994
71,Auburn Gresham,47807,1798,14447,1104,1242,281,517,142,3043,440,2782,386,4011,508,2455,375,397,140,33360,1199
72,Beverly,20430,793,6576,490,589,136,385,107,1383,212,1387,210,1194,223,1108,222,530,136,13854,550
73,Washington Heights,25232,1076,6720,658,641,177,282,118,1029,229,1323,235,1590,293,1454,298,401,145,18512,826
74,Mount Greenwood,17841,745,5869,512,390,144,143,78,1183,221,1133,289,1125,236,1442,260,453,154,11972,465
75,Morgan Park,21984,1049,6291,710,432,118,197,100,1318,227,1412,275,1419,358,1147,334,366,137,15693,718
76,O'Hare,12732,963,2224,504,161,112,86,72,569,350,299,159,193,158,760,254,156,113,10508,691
77,Edgewater,53590,1634,13490,1000,543,160,285,143,1186,303,1172,325,1376,298,6238,708,2690,410,40100,1255
