area_id,area_name,b19063001,b19063001_moe
1,Rogers Park,65209600,14769604
2,West Ridge,149696500,89495006
3,Uptown,76566300,18652396
4,Lincoln Square,93189100,38823075
5,North Center,109264100,40178015
6,Lake View,295717700,58923001
7,Lincoln Park,324291700,71062906
8,Near North Side,480090000,117763831
9,Edison Park,12260400,7493510
10,Norwood Park,41341000,11908228
11,Jefferson Park,16278400,6092014
12,Forest Glen,41542700,18226523
13,North Park,31060300,18081687
14,Albany Park,50550700,14203939
15,Portage Park,51822500,11265450
16,Irving Park,72634300,17862449
17,Dunning,35503800,16070613
18,Montclare,8860800,4376529
19,Belmont Cragin,42784600,13485107
20,Hermosa,13129800,4986152
21,Avondale,20483000,5412983
22,Logan Square,92681400,18276001
23,Humboldt Park,18012600,6752437
24,West Town,135058800,27830434
25,Austin,38976300,11314133
26,West Garfield Park,3169100,1637511
27,East Garfield Park,4548200,2237136
28,Near West Side,69821900,18355903
29,North Lawndale,6044200,2661639
30,South Lawndale,18767900,6142485
31,Lower West Side,24572500,8015679
32,Loop,61667300,21391472
33,Near South Side,38978900,15715391
34,Armour Square,11602400,10239446
35,Douglas,8496200,7376881
36,Oakland,1582100,869753
37,Fuller Park,979700,912557
38,Grand Boulevard,22794400,21573067
39,Kenwood,22393700,9413028
40,Washington Park,1901800,1195422
41,Hyde Park,41039500,16744624
42,Woodlawn,11296200,5330570
43,South Shore,23478200,11694251
44,Chatham,11513700,6457315
45,Avalon Park,4301900,2990452
46,South Chicago,22222500,8079959
47,Burnside,1191600,1256228
48,Calumet Heights,12685900,10111567
49,Roseland,20317600,6781243
50,Pullman,1869600,1477418
51,South Deering,5451300,3112712
52,East Side,13039500,7204785
53,West Pullman,15100200,5600814
54,Riverdale,241000,213483
55,Hegewisch,3069600,2498413
56,Garfield Ridge,20808300,7453317
57,Archer Heights,3884700,1707964
58,Brighton Park,12977300,4741960
59,McKinley Park,3338200,1775619
60,Bridgeport,18782300,5580450
61,New City,15774400,8736769
62,West Elsdon,7232400,3977770
63,Gage Park,9983400,3935825
64,Clearing,18140500,7344454
65,West Lawn,12084200,4834810
66,Chicago Lawn,22249100,7753658
67,West Englewood,4146100,1339805
68,Englewood,8838300,3622263
69,Greater Grand Crossing,16820700,5863280
70,Ashburn,7497600,3306071
71,Auburn Gresham,12604100,6221613
72,Beverly,26311100,8555209
73,Washington Heights,11008700,6292998
74,Mount Greenwood,12049300,6546735
75,Morgan Park,17877600,7671856
76,O'Hare,12715400,6829866
77,Edgewater,79096800,14419109
