Sex by Occupation and Median Earnings for the Civilian Population
-----------------------------------------------------------------
Universe: Civilian Employed Population 16 Years and Over With Earnings

B24012001 Total:
B24012002  Male:
B24012003   Management, business, science, and arts occupations:
B24012004    Management, business, and financial occupations:
B24012005     Management occupations
B24012006     Business and financial operations occupations
B24012007    Computer, engineering, and science occupations:
B24012008     Computer and mathematical occupations
B24012009     Architecture and engineering occupations
B24012010     Life, physical, and social science occupations
B24012011    Education, legal, community service, arts, and media occupations:
B24012012     Community and social service occupations
B24012013     Legal occupations
B24012014     Education, training, and library occupations
B24012015     Arts, design, entertainment, sports, and media occupations
B24012016    Healthcare practitioners and technical occupations:
B24012017     Health diagnosing and treating practitioners and other technical occupations
B24012018     Health technologists and technicians
B24012019   Service occupations:
B24012020    Healthcare support occupations
B24012021    Protective service occupations:
B24012022     Fire fighting and prevention, and other protective service workers including supervisors
B24012023     Law enforcement workers including supervisors
B24012024    Food preparation and serving related occupations
B24012025    Building and grounds cleaning and maintenance occupations
B24012026    Personal care and service occupations
B24012027   Sales and office occupations:
B24012028    Sales and related occupations
B24012029    Office and administrative support occupations
B24012030   Natural resources, construction, and maintenance occupations:
B24012031    Farming, fishing, and forestry occupations
B24012032    Construction and extraction occupations
B24012033    Installation, maintenance, and repair occupations
B24012034   Production, transportation, and material moving occupations:
B24012035    Production occupations
B24012036    Transportation occupations
B24012037    Material moving occupations
B24012038  Female:
B24012039   Management, business, science, and arts occupations:
B24012040    Management, business, and financial occupations:
B24012041     Management occupations
B24012042     Business and financial operations occupations
B24012043    Computer, engineering, and science occupations:
B24012044     Computer and mathematical occupations
B24012045     Architecture and engineering occupations
B24012046     Life, physical, and social science occupations
B24012047    Education, legal, community service, arts, and media occupations:
B24012048     Community and social service occupations
B24012049     Legal occupations
B24012050     Education, training, and library occupations
B24012051     Arts, design, entertainment, sports, and media occupations
B24012052    Healthcare practitioners and technical occupations:
B24012053     Health diagnosing and treating practitioners and other technical occupations
B24012054     Health technologists and technicians
B24012055   Service occupations:
B24012056    Healthcare support occupations
B24012057    Protective service occupations:
B24012058     Fire fighting and prevention, and other protective service workers including supervisors
B24012059     Law enforcement workers including supervisors
B24012060    Food preparation and serving related occupations
B24012061    Building and grounds cleaning and maintenance occupations
B24012062    Personal care and service occupations
B24012063   Sales and office occupations:
B24012064    Sales and related occupations
B24012065    Office and administrative support occupations
B24012066   Natural resources, construction, and maintenance occupations:
B24012067    Farming, fishing, and forestry occupations
B24012068    Construction and extraction occupations
B24012069    Installation, maintenance, and repair occupations
B24012070   Production, transportation, and material moving occupations:
B24012071    Production occupations
B24012072    Transportation occupations
B24012073    Material moving occupations
