area_id,area_name,b25004001,b25004001_moe,b25004002,b25004002_moe,b25004003,b25004003_moe,b25004004,b25004004_moe,b25004005,b25004005_moe,b25004006,b25004006_moe,b25004007,b25004007_moe,b25004008,b25004008_moe
1,Rogers Park,3931,507,2154,374,49,75,394,173,76,96,261,152,0,48,997,277
2,West Ridge,3237,459,1217,295,58,84,466,199,40,79,97,96,0,51,1359,310
3,Uptown,3003,452,1644,344,153,113,337,153,141,115,119,105,0,48,609,219
4,Lincoln Square,1877,316,741,215,95,96,170,107,23,53,38,62,0,40,810,247
5,North Center,1718,284,348,148,52,58,320,155,37,56,144,108,0,43,817,166
6,Lake View,5383,626,2022,413,574,218,606,234,273,161,710,243,0,66,1198,302
7,Lincoln Park,3725,497,949,275,205,130,368,166,120,93,1020,341,0,51,1063,223
8,Near North Side,10296,818,2061,451,246,184,740,250,573,223,5069,600,120,123,1487,355
9,Edison Park,327,129,63,72,0,25,82,66,0,25,0,25,0,25,182,103
10,Norwood Park,974,242,132,88,0,39,186,125,89,109,56,78,0,39,511,199
11,Jefferson Park,1009,258,162,104,74,80,253,136,0,29,16,38,0,29,504,187
12,Forest Glen,341,147,65,65,0,29,123,108,26,49,0,29,0,29,127,80
13,North Park,534,165,51,52,0,27,48,58,0,27,25,47,0,27,410,149
14,Albany Park,1409,274,487,178,67,79,154,100,0,45,89,83,0,45,612,192
15,Portage Park,2332,368,592,206,0,47,270,134,47,76,87,87,0,47,1336,300
16,Irving Park,2348,363,955,229,134,91,173,100,74,94,202,118,0,47,810,247
17,Dunning,1004,247,96,88,0,40,164,109,34,56,115,91,0,40,595,196
18,Montclare,423,154,61,59,19,35,44,55,30,49,0,23,0,23,269,129
19,Belmont Cragin,2578,384,522,179,211,127,101,87,43,73,94,80,0,52,1607,314
20,Hermosa,852,197,197,103,46,57,84,69,21,33,89,77,0,29,415,138
21,Avondale,1481,270,358,149,53,55,247,115,55,61,73,70,0,38,695,193
22,Logan Square,3272,384,771,212,122,93,315,132,93,93,298,133,0,57,1673,280
23,Humboldt Park,3704,370,769,187,147,92,363,144,158,103,0,51,0,51,2267,301
24,West Town,4032,445,975,244,224,123,413,162,52,84,177,100,0,62,2191,330
25,Austin,6178,501,2376,321,163,103,497,161,154,116,71,81,0,61,2917,360
26,West Garfield Park,2304,240,331,114,39,47,174,81,15,41,42,49,0,35,1703,220
27,East Garfield Park,2078,246,326,129,30,46,102,74,18,41,56,62,0,38,1546,225
28,Near West Side,3393,425,1502,299,114,100,368,175,108,95,333,139,0,52,968,220
29,North Lawndale,4214,348,562,145,127,76,181,95,47,53,91,65,0,43,3206,313
30,South Lawndale,4293,377,853,186,184,97,73,61,119,86,157,82,0,48,2907,339
31,Lower West Side,2068,281,393,135,60,58,121,73,25,48,29,49,0,42,1440,244
32,Loop,3025,522,905,324,186,140,576,213,106,92,939,271,0,30,313,169
33,Near South Side,2125,470,582,298,0,24,751,363,11,25,311,200,0,24,470,206
34,Armour Square,380,143,95,73,7,25,73,83,0,27,0,27,0,27,205,88
35,Douglas,1743,242,734,169,125,78,119,77,0,35,57,56,0,35,708,156
36,Oakland,334,121,175,89,0,19,15,28,13,26,0,19,0,19,131,77
37,Fuller Park,416,108,98,64,18,30,0,16,0,16,0,16,0,16,300,96
38,Grand Boulevard,2355,271,527,147,47,60,329,120,81,61,12,46,0,43,1359,224
39,Kenwood,1519,261,542,188,44,45,101,74,89,80,119,90,0,31,624,172
40,Washington Park,1485,188,466,124,18,39,155,82,22,44,0,27,0,27,824,162
41,Hyde Park,2285,323,987,240,66,71,178,104,0,38,126,88,0,38,928,209
42,Woodlawn,3692,321,1106,199,119,76,291,117,33,50,59,62,0,36,2084,260
43,South Shore,6929,538,3108,417,140,104,450,167,32,68,69,72,0,44,3130,409
44,Chatham,2946,391,751,203,146,125,253,121,10,38,82,67,0,37,1704,327
45,Avalon Park,535,191,193,113,6,19,65,65,23,36,0,19,0,19,248,129
46,South Chicago,3690,382,645,193,65,87,322,121,68,61,41,54,0,37,2549,342
47,Burnside,208,81,21,35,0,11,0,11,0,11,0,11,0,11,187,77
48,Calumet Heights,565,161,25,33,0,27,49,59,0,27,0,27,0,27,491,151
49,Roseland,2787,338,598,182,0,41,175,98,114,91,7,41,0,41,1893,302
50,Pullman,534,133,130,70,23,39,25,43,24,40,0,19,0,19,332,116
51,South Deering,580,148,113,78,26,46,38,39,0,25,18,37,0,25,385,130
52,East Side,976,201,120,80,0,29,79,65,51,62,24,48,0,29,702,177
53,West Pullman,2322,301,337,146,12,42,250,124,0,39,0,39,0,39,1723,273
54,Riverdale,1022,153,45,52,46,54,0,16,0,16,0,16,0,16,931,157
55,Hegewisch,351,173,124,117,0,19,50,57,0,19,0,19,0,19,177,129
56,Garfield Ridge,780,185,83,67,0,42,191,122,30,56,9,41,0,42,467,161
57,Archer Heights,472,125,45,42,12,32,94,69,27,35,16,37,0,27,278,100
58,Brighton Park,2238,296,510,165,61,67,251,115,14,46,74,68,0,43,1328,236
59,McKinley Park,524,132,115,68,22,36,89,67,15,33,18,36,0,25,265,105
60,Bridgeport,1934,280,538,165,94,74,249,114,32,47,65,66,0,37,956,217
61,New City,4264,360,587,163,75,70,321,126,41,57,24,48,0,47,3216,334
62,West Elsdon,313,121,52,61,0,27,51,60,0,27,9,26,0,27,201,99
63,Gage Park,1027,202,209,100,59,64,146,94,14,44,0,41,0,41,599,165
64,Clearing,785,215,146,84,0,31,224,128,0,31,42,52,0,31,373,151
65,West Lawn,618,186,90,77,0,34,334,144,120,83,0,34,0,34,74,67
66,Chicago Lawn,3628,399,1332,278,132,92,1131,249,335,138,36,59,0,49,662,179
67,West Englewood,3352,317,437,131,38,57,390,133,76,69,0,48,0,48,2411,285
68,Englewood,4950,356,1260,225,19,45,808,168,178,91,14,37,0,36,2671,295
69,Greater Grand Crossing,3686,339,1128,211,6,38,419,144,31,50,20,48,0,38,2082,283
70,Ashburn,668,200,121,102,0,41,302,149,141,98,0,41,0,41,104,84
71,Auburn Gresham,3545,398,1266,264,97,89,330,132,126,95,31,55,0,46,1695,305
72,Beverly,611,179,133,90,0,29,191,106,54,64,9,30,0,29,224,109
73,Washington Heights,1301,277,156,94,115,102,292,149,176,124,7,34,0,33,555,183
74,Mount Greenwood,530,168,76,71,56,66,299,142,44,47,21,38,0,25,34,34
75,Morgan Park,1095,237,188,109,60,71,193,122,92,91,13,36,0,31,549,182
76,O'Hare,527,196,138,106,0,38,119,102,0,38,0,38,0,38,270,135
77,Edgewater,3202,480,1794,386,141,111,235,141,0,48,76,87,0,48,956,265
