area_id,area_name,b19080001,b19080001_moe,b19080002,b19080002_moe,b19080003,b19080003_moe,b19080004,b19080004_moe,b19080005,b19080005_moe
1,Rogers Park,182725,17050,359907,25704,596146,35921,1015909,79334,1796648,178538
2,West Ridge,294017,29258,562702,33646,843888,41490,1352183,79317,2420105,275202
3,Uptown,196465,22539,399894,24579,724769,41255,1248238,69057,2248002,123373
4,Lincoln Square,210939,26451,382660,35015,578986,37566,890329,71658,1720247,214129
5,North Center,97392,20616,137222,21261,213160,40993,288216,27953,438125,62865
6,Lake View,154596,18703,283141,28341,417888,30263,630514,68815,1192006,155950
7,Lincoln Park,53159,14714,89500,15801,143868,26042,230197,86314,371448,90196
8,Near North Side,20233,6050,55696,19580,115802,17872,184552,28238,336441,68186
9,Edison Park,68375,28169,118356,30276,189000,17080,280000,34323,453750,136859
10,Norwood Park,264877,53027,438178,34048,648740,45797,979898,59471,1481170,187079
11,Jefferson Park,115870,15743,210840,35784,353817,29090,532082,40841,792894,58491
12,Forest Glen,22203,7385,49429,13581,80538,16962,139800,11197,235667,82967
13,North Park,41725,6949,83687,17423,134436,19376,208796,25136,335082,64171
14,Albany Park,187802,16903,361939,34461,570936,60463,912630,54690,1580210,218515
15,Portage Park,319339,21419,564792,42955,855686,47486,1262944,50135,2009548,202525
16,Irving Park,315447,19520,538767,34315,812577,53842,1337818,81600,2386653,170538
17,Dunning,279699,27221,539175,43379,797535,54579,1158659,42711,1697966,182747
18,Montclare,38023,6513,69825,9417,109147,10364,173655,21684,298925,81562
19,Belmont Cragin,355051,21254,595307,33058,877500,49278,1323613,83443,2115605,115477
20,Hermosa,119381,10274,201005,19272,308867,30572,443795,32721,739553,97914
21,Avondale,218289,20466,388068,32907,549466,41853,825153,69275,1419780,180838
22,Logan Square,393636,30739,692337,39590,1101928,55606,1762341,113010,2924060,271745
23,Humboldt Park,194867,31230,398645,33210,627326,48985,1013573,61428,1702292,189474
24,West Town,366045,41446,748511,73085,1159716,62881,1892901,111583,3191801,287662
25,Austin,332264,25150,606619,33667,974805,47881,1556794,80123,2771682,180631
26,West Garfield Park,93236,16909,192740,19267,342909,49797,540307,63640,832591,94988
27,East Garfield Park,112229,23239,213385,28410,343786,57207,637640,122203,1033882,168717
28,Near West Side,155981,19522,318095,45325,633693,56741,1118961,104544,1912877,200450
29,North Lawndale,129567,20851,256895,49078,477704,49643,863456,100314,1353273,508688
30,South Lawndale,298031,29280,471525,37030,698679,41721,1036522,59037,1780740,290625
31,Lower West Side,166839,18696,281594,23085,442029,32666,678194,53897,1143555,122480
32,Loop,29043,6757,64448,8302,94536,13161,141106,17388,219527,45795
33,Near South Side,14395,6004,26895,3699,70867,22496,128000,22646,203708,85162
34,Armour Square,43867,8367,79575,13631,165409,30461,281198,31170,528682,66583
35,Douglas,89284,19493,186693,19347,301646,47609,544651,63136,955802,193713
36,Oakland,28939,3917,50309,7942,93431,20723,171446,32101,340653,60391
37,Fuller Park,16827,5707,26663,4647,40708,23873,79310,12821,164763,49766
38,Grand Boulevard,143910,35413,313880,43893,532757,64383,986036,111607,1907427,407238
39,Kenwood,66684,22434,145221,19272,232576,29274,392543,56126,874621,197171
40,Washington Park,48801,11238,106143,24450,204963,29962,372457,54951,657871,204205
41,Hyde Park,92563,24199,226333,23804,366255,31783,594867,52460,1192721,239770
42,Woodlawn,97751,13207,187179,17002,343998,29201,587329,74594,1092973,125911
43,South Shore,164781,20489,347088,28462,605289,42457,997657,90125,1786934,178910
44,Chatham,128690,13933,253457,26620,426791,37644,692336,49979,1218815,140713
45,Avalon Park,33638,6320,68485,8294,114454,22663,187769,27894,285319,40884
46,South Chicago,121328,14435,225388,20369,359142,34230,629444,62036,1120360,155973
47,Burnside,11464,2172,17103,2666,32531,5651,64350,17306,132048,72285
48,Calumet Heights,115872,23580,212320,26538,337263,46495,476687,33127,727413,155025
49,Roseland,243147,21657,432667,37405,682874,46194,1042670,80956,1844391,170155
50,Pullman,41376,10150,90065,20848,151715,19969,216237,11424,313911,28617
51,South Deering,46577,7999,100512,18003,176836,16125,266761,23147,452284,33873
52,East Side,112324,14679,213165,23977,306202,30201,507842,58128,856145,111208
