area_id,area_name,b992510001,b992510001_moe,b992510002,b992510002_moe,b992510003,b992510003_moe
1,Rogers Park,27912,-1,303,-1,27609,-1
2,West Ridge,27639,-1,499,-1,27140,-1
3,Uptown,32444,-1,490,-1,31954,-1
4,Lincoln Square,19499,-1,285,-1,19214,-1
5,North Center,16442,-1,303,-1,16139,-1
6,Lake View,57951,-1,648,-1,57303,-1
7,Lincoln Park,35919,-1,524,-1,35395,-1
8,Near North Side,61054,-1,1664,-1,59390,-1
9,Edison Park,4935,-1,41,-1,4894,-1
10,Norwood Park,15620,-1,370,-1,15250,-1
11,Jefferson Park,10952,-1,229,-1,10723,-1
12,Forest Glen,7134,-1,75,-1,7059,-1
13,North Park,6970,-1,108,-1,6862,-1
14,Albany Park,18213,-1,273,-1,17940,-1
15,Portage Park,24837,-1,520,-1,24317,-1
16,Irving Park,22525,-1,720,-1,21805,-1
17,Dunning,16145,-1,291,-1,15854,-1
18,Montclare,4848,-1,87,-1,4761,-1
19,Belmont Cragin,24148,-1,740,-1,23408,-1
20,Hermosa,7922,-1,173,-1,7749,-1
21,Avondale,15282,-1,287,-1,14995,-1
22,Logan Square,32764,-1,655,-1,32109,-1
23,Humboldt Park,20482,-1,1125,-1,19357,-1
24,West Town,41319,-1,930,-1,40389,-1
25,Austin,38606,-1,2356,-1,36250,-1
26,West Garfield Park,8018,-1,694,-1,7324,-1
27,East Garfield Park,8974,-1,477,-1,8497,-1
28,Near West Side,29058,-1,648,-1,28410,-1
29,North Lawndale,15066,-1,923,-1,14143,-1
30,South Lawndale,20747,-1,1281,-1,19466,-1
31,Lower West Side,14323,-1,444,-1,13879,-1
32,Loop,17582,-1,396,-1,17186,-1
33,Near South Side,13642,-1,409,-1,13233,-1
34,Armour Square,5739,-1,103,-1,5636,-1
35,Douglas,10766,-1,259,-1,10507,-1
36,Oakland,3077,-1,115,-1,2962,-1
37,Fuller Park,1562,-1,172,-1,1390,-1
38,Grand Boulevard,12233,-1,898,-1,11335,-1
39,Kenwood,10635,-1,283,-1,10352,-1
40,Washington Park,5627,-1,485,-1,5142,-1
41,Hyde Park,14824,-1,480,-1,14344,-1
42,Woodlawn,13994,-1,1233,-1,12761,-1
43,South Shore,28629,-1,1830,-1,26799,-1
44,Chatham,17044,-1,1068,-1,15976,-1
45,Avalon Park,4406,-1,173,-1,4233,-1
46,South Chicago,14460,-1,1219,-1,13241,-1
47,Burnside,1264,-1,28,-1,1236,-1
48,Calumet Heights,6151,-1,112,-1,6039,-1
49,Roseland,18311,-1,833,-1,17478,-1
50,Pullman,3518,-1,163,-1,3355,-1
51,South Deering,5912,-1,189,-1,5723,-1
52,East Side,7876,-1,411,-1,7465,-1
53,West Pullman,11697,-1,899,-1,10798,-1
54,Riverdale,3344,-1,80,-1,3264,-1
55,Hegewisch,4045,-1,133,-1,3912,-1
56,Garfield Ridge,12732,-1,344,-1,12388,-1
57,Archer Heights,4212,-1,79,-1,4133,-1
58,Brighton Park,13810,-1,616,-1,13194,-1
59,McKinley Park,5709,-1,122,-1,5587,-1
60,Bridgeport,14074,-1,433,-1,13641,-1
61,New City,15885,-1,1907,-1,13978,-1
62,West Elsdon,5340,-1,135,-1,5205,-1
63,Gage Park,10432,-1,330,-1,10102,-1
64,Clearing,9174,-1,228,-1,8946,-1
65,West Lawn,9729,-1,172,-1,9557,-1
66,Chicago Lawn,19044,-1,628,-1,18416,-1
67,West Englewood,13716,-1,1633,-1,12083,-1
68,Englewood,14753,-1,2108,-1,12645,-1
69,Greater Grand Crossing,16291,-1,1539,-1,14752,-1
70,Ashburn,13448,-1,278,-1,13170,-1
71,Auburn Gresham,20718,-1,1602,-1,19116,-1
72,Beverly,8316,-1,131,-1,8185,-1
73,Washington Heights,10609,-1,570,-1,10039,-1
74,Mount Greenwood,7119,-1,219,-1,6900,-1
75,Morgan Park,9104,-1,489,-1,8615,-1
76,O'Hare,6635,-1,119,-1,6516,-1
77,Edgewater,32312,-1,549,-1,31763,-1
