area_id,area_name,b992706001,b992706001_moe,b992706002,b992706002_moe,b992706003,b992706003_moe
1,Rogers Park,56493,-1,2551,-1,53942,-1
2,West Ridge,72744,-1,3850,-1,68894,-1
3,Uptown,53670,-1,2089,-1,51581,-1
4,Lincoln Square,38116,-1,1593,-1,36523,-1
5,North Center,33402,-1,1193,-1,32209,-1
6,Lake View,96425,-1,2628,-1,93797,-1
7,Lincoln Park,64028,-1,2820,-1,61208,-1
8,Near North Side,80315,-1,3364,-1,76951,-1
9,Edison Park,11135,-1,618,-1,10517,-1
10,Norwood Park,36933,-1,1102,-1,35831,-1
11,Jefferson Park,26760,-1,1086,-1,25674,-1
12,Forest Glen,18542,-1,581,-1,17961,-1
13,North Park,18562,-1,979,-1,17583,-1
14,Albany Park,53540,-1,1991,-1,51549,-1
15,Portage Park,63461,-1,2562,-1,60899,-1
16,Irving Park,56160,-1,2537,-1,53623,-1
17,Dunning,41997,-1,1716,-1,40281,-1
18,Montclare,12279,-1,464,-1,11815,-1
19,Belmont Cragin,77642,-1,3738,-1,73904,-1
20,Hermosa,25068,-1,1300,-1,23768,-1
21,Avondale,41526,-1,1045,-1,40481,-1
22,Logan Square,73495,-1,2336,-1,71159,-1
23,Humboldt Park,54341,-1,3689,-1,50652,-1
24,West Town,83695,-1,3574,-1,80121,-1
25,Austin,97389,-1,6074,-1,91315,-1
26,West Garfield Park,19358,-1,1103,-1,18255,-1
27,East Garfield Park,21012,-1,1022,-1,19990,-1
28,Near West Side,53295,-1,3376,-1,49919,-1
29,North Lawndale,35623,-1,1977,-1,33646,-1
30,South Lawndale,62390,-1,2946,-1,59444,-1
31,Lower West Side,36577,-1,812,-1,35765,-1
32,Loop,25786,-1,1476,-1,24310,-1
33,Near South Side,20076,-1,748,-1,19328,-1
34,Armour Square,13710,-1,815,-1,12895,-1
35,Douglas,18357,-1,1129,-1,17228,-1
36,Oakland,6260,-1,487,-1,5773,-1
37,Fuller Park,2924,-1,205,-1,2719,-1
38,Grand Boulevard,22964,-1,1155,-1,21809,-1
39,Kenwood,17937,-1,1237,-1,16700,-1
40,Washington Park,11141,-1,764,-1,10377,-1
41,Hyde Park,26427,-1,1693,-1,24734,-1
42,Woodlawn,24291,-1,2323,-1,21968,-1
43,South Shore,46965,-1,2930,-1,44035,-1
44,Chatham,33244,-1,2402,-1,30842,-1
45,Avalon Park,9617,-1,658,-1,8959,-1
46,South Chicago,29402,-1,1337,-1,28065,-1
47,Burnside,3508,-1,154,-1,3354,-1
48,Calumet Heights,14382,-1,1035,-1,13347,-1
49,Roseland,45004,-1,3086,-1,41918,-1
50,Pullman,7262,-1,392,-1,6870,-1
51,South Deering,16438,-1,822,-1,15616,-1
52,East Side,23517,-1,1111,-1,22406,-1
53,West Pullman,30810,-1,2427,-1,28383,-1
54,Riverdale,6820,-1,272,-1,6548,-1
55,Hegewisch,10155,-1,606,-1,9549,-1
56,Garfield Ridge,33848,-1,1601,-1,32247,-1
57,Archer Heights,13434,-1,723,-1,12711,-1
58,Brighton Park,44098,-1,2150,-1,41948,-1
59,McKinley Park,16434,-1,921,-1,15513,-1
60,Bridgeport,32423,-1,1172,-1,31251,-1
61,New City,42050,-1,2505,-1,39545,-1
62,West Elsdon,18980,-1,987,-1,17993,-1
63,Gage Park,39492,-1,1280,-1,38212,-1
64,Clearing,22716,-1,840,-1,21876,-1
65,West Lawn,32950,-1,1813,-1,31137,-1
66,Chicago Lawn,54793,-1,2205,-1,52588,-1
67,West Englewood,35288,-1,2340,-1,32948,-1
68,Englewood,28732,-1,2062,-1,26670,-1
69,Greater Grand Crossing,32491,-1,2803,-1,29688,-1
70,Ashburn,42430,-1,2083,-1,40347,-1
71,Auburn Gresham,49600,-1,3380,-1,46220,-1
72,Beverly,21226,-1,999,-1,20227,-1
73,Washington Heights,25828,-1,2260,-1,23568,-1
74,Mount Greenwood,18467,-1,822,-1,17645,-1
75,Morgan Park,22372,-1,975,-1,21397,-1
76,O'Hare,13676,-1,559,-1,13117,-1
77,Edgewater,54610,-1,2459,-1,52151,-1
