area_id,area_name,b25013001,b25013001_moe,b25013002,b25013002_moe,b25013003,b25013003_moe,b25013004,b25013004_moe,b25013005,b25013005_moe,b25013006,b25013006_moe,b25013007,b25013007_moe,b25013008,b25013008_moe,b25013009,b25013009_moe,b25013010,b25013010_moe,b25013011,b25013011_moe
1,Rogers Park,23981,550,6995,461,389,140,543,170,1476,275,4587,385,16986,651,2901,392,3415,424,4614,489,6056,491
2,West Ridge,24402,485,12314,533,1494,284,2057,338,2658,344,6105,427,12088,626,2461,419,2652,422,3871,458,3104,390
3,Uptown,29441,501,9490,491,219,100,393,145,1028,208,7850,490,19951,640,2636,423,3586,435,5024,492,8705,568
4,Lincoln Square,17622,376,7020,447,563,165,887,213,1092,210,4478,371,10602,509,1088,263,1177,261,2457,362,5880,440
5,North Center,14724,323,7758,369,257,89,769,158,1142,184,5590,332,6966,392,240,87,720,182,1231,222,4775,360
6,Lake View,52568,659,19687,707,275,99,796,181,1797,272,16819,672,32881,782,889,227,1913,272,6102,592,23977,813
7,Lincoln Park,32194,546,14662,578,114,75,274,119,1030,196,13244,577,17532,621,843,188,860,228,2959,376,12870,622
8,Near North Side,50758,883,22765,857,110,79,943,214,3206,432,18506,813,27993,973,984,257,1776,348,4267,579,20966,932
9,Edison Park,4608,141,3676,182,196,73,680,156,1240,173,1560,202,932,170,93,64,120,79,378,122,341,123
10,Norwood Park,14646,262,11624,364,1002,174,2908,329,3700,357,4014,367,3022,325,381,145,934,225,1041,254,666,163
11,Jefferson Park,9943,274,6535,336,841,201,1571,257,1831,276,2292,281,3408,328,380,126,1028,220,1277,252,723,169
12,Forest Glen,6793,159,5964,202,304,119,775,166,1256,203,3629,244,829,185,7,29,293,120,274,124,255,106
13,North Park,6436,188,3405,243,326,104,420,140,964,188,1695,191,3031,263,611,173,473,134,924,206,1023,210
14,Albany Park,16804,326,6138,382,1006,215,868,167,1214,227,3050,299,10666,433,3611,390,2275,355,2554,364,2226,303
15,Portage Park,22505,401,12675,479,2082,273,3579,358,3484,367,3530,334,9830,524,1789,302,2887,377,3035,413,2119,330
16,Irving Park,20177,401,9760,457,1392,231,1594,248,2356,304,4418,351,10417,507,2305,367,2432,328,2760,356,2920,348
17,Dunning,15141,266,11475,366,1779,236,3695,333,3029,302,2972,310,3666,344,518,170,1297,243,1068,231,783,205
18,Montclare,4425,173,2630,230,526,150,847,193,741,190,516,145,1795,219,346,121,609,166,561,154,279,119
19,Belmont Cragin,21570,412,10475,514,3607,386,2880,335,2491,326,1497,236,11095,541,4170,449,3482,394,2397,339,1046,224
20,Hermosa,7070,219,3110,282,1163,218,911,177,637,164,399,133,3960,302,1524,246,1218,222,1015,210,203,90
21,Avondale,13801,329,5774,391,1304,213,1263,247,1306,242,1901,265,8027,430,1600,301,2828,344,1907,304,1692,253
22,Logan Square,29492,477,11139,516,1258,218,1606,270,1800,272,6475,382,18353,602,2575,321,3763,398,4041,426,7974,463
23,Humboldt Park,16778,419,5910,422,2103,281,1478,241,1491,261,838,174,10868,499,3439,388,3681,399,2721,364,1027,203
24,West Town,37287,534,14909,572,1376,228,1229,213,1688,226,10616,509,22378,612,2960,341,2656,330,4601,418,12161,550
25,Austin,32428,573,12818,537,2368,299,3474,363,4496,405,2480,300,19610,673,4845,462,7196,549,6334,525,1235,241
26,West Garfield Park,5714,265,1486,192,361,110,359,101,558,134,208,81,4228,294,1142,177,1609,231,1220,199,257,99
27,East Garfield Park,6896,277,1857,223,203,71,366,112,716,162,572,140,5039,306,1368,214,1552,233,1661,233,458,133
28,Near West Side,25665,497,10251,474,218,93,514,144,1027,200,8492,461,15414,552,2024,244,2103,278,3507,352,7780,497
29,North Lawndale,10852,381,2612,263,617,126,550,128,873,172,572,137,8240,399,2394,281,2768,310,2488,295,590,157
30,South Lawndale,16454,435,5915,415,3343,348,1425,251,690,156,457,128,10539,500,5877,459,2658,334,1405,238,599,162
31,Lower West Side,12255,332,3286,312,1378,228,670,148,577,155,661,139,8969,386,3097,324,2160,292,1766,246,1946,260
32,Loop,14557,598,6257,474,73,77,259,117,653,192,5272,479,8300,652,254,127,276,128,1577,365,6193,641
33,Near South Side,11517,470,5711,452,53,47,109,69,495,157,5054,463,5806,473,740,310,950,298,1161,299,2955,435
34,Armour Square,5359,184,1884,236,473,126,632,176,218,89,561,144,3475,227,1284,187,992,193,609,166,590,149
35,Douglas,9023,275,1875,186,43,40,176,81,538,135,1118,164,7148,281,1068,171,1278,205,2356,260,2446,258
36,Oakland,2743,141,612,125,0,19,46,32,236,96,330,95,2131,173,425,100,478,116,961,162,267,86
37,Fuller Park,1146,113,378,83,76,40,101,56,136,53,65,39,768,111,258,78,255,92,169,88,86,49
38,Grand Boulevard,9878,323,2767,261,164,71,242,86,696,143,1665,229,7111,330,1531,217,1851,228,2745,283,984,199
39,Kenwood,9116,306,2855,256,143,85,142,65,425,120,2145,253,6261,340,716,144,1075,171,2129,311,2341,283
40,Washington Park,4142,214,833,147,96,57,75,55,253,76,409,116,3309,216,961,175,889,157,1184,176,275,89
41,Hyde Park,12539,327,4669,300,7,38,202,85,630,170,3830,284,7870,371,328,129,737,173,1966,296,4839,325
42,Woodlawn,10302,343,2527,270,187,87,386,121,803,168,1151,203,7775,366,1317,208,1889,249,3030,320,1539,224
43,South Shore,21700,578,5185,387,414,132,800,192,1619,247,2352,293,16515,598,2504,354,4043,462,6840,531,3128,400
44,Chatham,14098,418,5195,340,581,148,815,161,1827,263,1972,268,8903,460,1537,272,2252,329,3869,430,1245,272
45,Avalon Park,3871,220,2612,216,176,85,447,130,1137,204,852,168,1259,207,126,71,365,139,631,180,137,82
46,South Chicago,10770,408,4472,354,842,190,983,213,1820,275,827,206,6298,413,1658,257,1719,266,2027,305,894,222
47,Burnside,1056,98,580,80,96,51,115,55,333,94,36,36,476,118,123,71,97,58,201,90,55,64
48,Calumet Heights,5586,174,4377,212,374,118,710,157,1729,245,1564,236,1209,204,132,87,241,115,537,140,299,126
49,Roseland,15524,379,8896,368,1248,192,2038,242,3196,323,2414,265,6628,428,1112,221,2052,283,2738,340,726,198
50,Pullman,2984,134,1377,124,180,63,208,72,519,112,470,118,1607,162,211,103,328,113,856,151,212,88
51,South Deering,5332,164,3128,228,566,138,996,170,1179,242,387,117,2204,245,553,164,864,177,667,172,120,67
52,East Side,6900,215,4705,276,1483,238,1551,222,988,186,683,172,2195,247,718,186,657,179,609,157,211,89
53,West Pullman,9375,323,5866,306,916,162,1341,235,2480,304,1129,194,3509,343,927,196,1017,224,1284,237,281,131
54,Riverdale,2322,166,299,85,78,59,84,60,90,67,47,42,2023,176,387,124,596,161,831,182,209,107
55,Hegewisch,3694,195,2733,224,458,143,758,185,884,209,633,160,961,226,292,150,296,128,254,158,119,71
56,Garfield Ridge,11952,202,9966,285,1557,221,3319,328,2874,302,2216,274,1986,268,545,170,739,194,438,145,264,117
57,Archer Heights,3740,135,2407,203,854,154,740,143,571,128,242,82,1333,193,450,135,486,138,279,101,118,67
58,Brighton Park,11572,326,5307,380,2050,269,1754,255,778,168,725,156,6265,397,2927,346,1925,282,943,205,470,153
59,McKinley Park,5185,166,2917,223,961,161,997,161,456,119,503,123,2268,227,530,146,903,174,451,126,384,112
60,Bridgeport,12140,316,5732,330,1058,175,1935,234,1209,193,1530,205,6408,374,1313,229,1704,256,1779,255,1612,249
61,New City,11621,370,5071,337,1863,233,1371,204,1166,176,671,156,6550,395,2602,314,2131,275,1470,228,347,123
62,West Elsdon,5027,151,3690,206,1232,194,1104,181,831,174,523,144,1337,207,440,141,426,143,331,120,140,77
63,Gage Park,9405,238,5302,315,2588,293,1490,225,932,187,292,97,4103,316,2039,283,1085,221,721,173,258,114
64,Clearing,8389,219,6346,275,1127,228,2206,278,1804,262,1209,217,2043,251,329,128,670,183,715,174,329,133
65,West Lawn,9111,215,7068,295,2164,300,2429,314,1738,247,737,161,2043,287,676,187,637,202,480,155,250,106
66,Chicago Lawn,15416,427,6869,405,1897,257,1971,292,2160,284,841,176,8547,494,2376,321,2983,347,2632,339,556,182
67,West Englewood,10364,339,4884,312,1169,162,1452,217,1652,215,611,143,5480,346,1450,224,1639,232,2107,267,284,108
68,Englewood,9803,383,2904,271,676,147,799,150,1104,202,325,110,6899,383,2135,283,1937,260,2663,292,164,78
69,Greater Grand Crossing,12605,368,4458,302,559,130,870,161,1650,228,1379,211,8147,412,1453,225,2222,287,3614,370,858,209
70,Ashburn,12780,230,11000,330,1386,224,2916,337,4070,382,2628,327,1780,314,449,172,451,173,638,182,242,149
71,Auburn Gresham,17173,440,8009,393,1371,220,2330,290,2943,310,1365,231,9164,472,1922,300,2990,360,3417,366,835,204
72,Beverly,7705,196,6296,195,139,68,625,139,1444,186,4088,255,1409,178,74,49,270,120,580,160,485,137
73,Washington Heights,9308,303,6254,319,923,172,1722,222,2144,287,1465,236,3054,345,401,148,960,219,1242,247,451,150
74,Mount Greenwood,6589,208,5973,203,211,95,1550,202,2313,292,1899,258,616,147,16,27,168,91,296,113,136,75
75,Morgan Park,8009,269,6051,293,433,116,903,176,2383,286,2332,286,1958,277,222,97,477,145,647,196,612,175
76,O'Hare,6108,207,2827,306,339,143,854,214,874,207,760,242,3281,331,334,192,883,270,1045,236,1019,265
77,Edgewater,29110,543,11363,570,279,107,796,200,2337,323,7951,519,17747,672,1575,290,2717,412,5131,503,8324,608
