Detailed Occupation for the Full-time, Year-round Civilian Employed Male Population
-----------------------------------------------------------------------------------
Universe: Full-time, Year-round Civilian Employed Male Population 16 Years and Over

B24125001 Total:
B24125002  Chief executives
B24125003  General and operations managers
B24125004  Legislators
B24125005  Advertising and promotions managers
B24125006  Marketing and sales managers
B24125007  Public relations and fundraising managers
B24125008  Administrative services managers
B24125009  Computer and information systems managers
B24125010  Financial managers
B24125011  Compensation and benefits managers
B24125012  Human resources managers
B24125013  Training and development managers
B24125014  Industrial production managers
B24125015  Purchasing managers
B24125016  Transportation, storage, and distribution managers
B24125017  Farmers, ranchers, and other agricultural managers
B24125018  Construction managers
B24125019  Education administrators
B24125020  Architectural and engineering managers
B24125021  Food service managers
B24125022  Funeral service managers
B24125023  Gaming managers
B24125024  Lodging managers
B24125025  Medical and health services managers
B24125026  Natural sciences managers
B24125027  Postmasters and mail superintendents
B24125028  Property, real estate, and community association managers
B24125029  Social and community service managers
B24125030  Emergency management directors
B24125031  Managers, all other
B24125032  Agents and business managers of artists, performers, and athletes
B24125033  Buyers and purchasing agents, farm products
B24125034  Wholesale and retail buyers, except farm products
B24125035  Purchasing agents, except wholesale, retail, and farm products
B24125036  Claims adjusters, appraisers, examiners, and investigators
B24125037  Compliance officers
B24125038  Cost estimators
B24125039  Human resources workers
B24125040  Compensation, benefits, and job analysis specialists
B24125041  Training and development specialists
B24125042  Logisticians
B24125043  Management analysts
B24125044  Meeting, convention, and event planners
B24125045  Fundraisers
B24125046  Market research analysts and marketing specialists
B24125047  Business operations specialists, all other
B24125048  Accountants and auditors
B24125049  Appraisers and assessors of real estate
B24125050  Budget analysts
B24125051  Credit analysts
B24125052  Financial analysts
B24125053  Personal financial advisors
B24125054  Insurance underwriters
B24125055  Financial examiners
B24125056  Credit counselors and loan officers
B24125057  Tax examiners and collectors, and revenue agents
B24125058  Tax preparers
B24125059  Financial specialists, all other
B24125060  Computer and information research scientists
B24125061  Computer systems analysts
B24125062  Information security analysts
B24125063  Computer programmers
B24125064  Software developers, applications and systems software
B24125065  Web developers
B24125066  Computer support specialists
B24125067  Database administrators
B24125068  Network and computer systems administrators
B24125069  Computer network architects
B24125070  Computer occupations, all other
B24125071  Actuaries
B24125072  Mathematicians
B24125073  Operations research analysts
B24125074  Statisticians
B24125075  Miscellaneous mathematical science occupations
B24125076  Architects, except naval
B24125077  Surveyors, cartographers, and photogrammetrists
B24125078  Aerospace engineers
B24125079  Agricultural engineers
B24125080  Biomedical engineers
B24125081  Chemical engineers
B24125082  Civil engineers
B24125083  Computer hardware engineers
B24125084  Electrical and electronics engineers
B24125085  Environmental engineers
B24125086  Industrial engineers, including health and safety
B24125087  Marine engineers and naval architects
B24125088  Materials engineers
B24125089  Mechanical engineers
B24125090  Mining and geological engineers, including mining safety engineers
B24125091  Nuclear engineers
B24125092  Petroleum engineers
B24125093  Engineers, all other
B24125094  Drafters
B24125095  Engineering technicians, except drafters
B24125096  Surveying and mapping technicians
B24125097  Agricultural and food scientists
B24125098  Biological scientists
B24125099  Conservation scientists and foresters
B24125100  Medical scientists
B24125101  Life scientists, all other
B24125102  Astronomers and physicists
B24125103  Atmospheric and space scientists
B24125104  Chemists and materials scientists
B24125105  Environmental scientists and geoscientists
B24125106  Physical scientists, all other
B24125107  Economists
B24125108  Survey researchers
B24125109  Psychologists
B24125110  Urban and regional planners
B24125111  Miscellaneous social scientists and related workers, including sociologists
B24125112  Agricultural and food science technicians
B24125113  Biological technicians
B24125114  Chemical technicians
B24125115  Geological and petroleum technicians
B24125116  Nuclear technicians
B24125117  Social science research assistants
B24125118  Miscellaneous life, physical, and social science technicians
B24125119  Counselors
B24125120  Social workers
B24125121  Probation officers and correctional treatment specialists
B24125122  Social and human service assistants
B24125123  Miscellaneous community and social service specialists, including health educators and community health workers
B24125124  Clergy
B24125125  Directors, religious activities and education
B24125126  Religious workers, all other
B24125127  Lawyers
B24125128  Judicial law clerks
B24125129  Judges, magistrates, and other judicial workers
B24125130  Paralegals and legal assistants
B24125131  Miscellaneous legal support workers
B24125132  Postsecondary teachers
B24125133  Preschool and kindergarten teachers
B24125134  Elementary and middle school teachers
B24125135  Secondary school teachers
B24125136  Special education teachers
B24125137  Other teachers and instructors
B24125138  Archivists, curators, and museum technicians
B24125139  Librarians
B24125140  Library technicians
B24125141  Teacher assistants
B24125142  Other education, training, and library workers, except teacher assistants
B24125143  Artists and related workers
B24125144  Designers
B24125145  Actors
B24125146  Producers and directors
B24125147  Athletes, coaches, umpires, and related workers
B24125148  Dancers and choreographers
B24125149  Musicians, singers, and related workers
B24125150  Entertainers and performers, sports and related workers, all other
B24125151  Announcers
B24125152  News analysts, reporters and correspondents
B24125153  Public relations specialists
B24125154  Editors
B24125155  Technical writers
B24125156  Writers and authors
B24125157  Miscellaneous media and communication workers
B24125158  Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators
B24125159  Photographers
B24125160  Television, video, and motion picture camera operators and editors
B24125161  Chiropractors
B24125162  Dentists
B24125163  Dietitians and nutritionists
B24125164  Optometrists
B24125165  Pharmacists
B24125166  Physicians and surgeons
B24125167  Physician assistants
B24125168  Podiatrists
B24125169  Audiologists
B24125170  Occupational therapists
B24125171  Physical therapists
B24125172  Radiation therapists
B24125173  Recreational therapists
B24125174  Respiratory therapists
B24125175  Speech-language pathologists
B24125176  Miscellaneous therapists, including exercise physiologists
B24125177  Veterinarians
B24125178  Registered nurses
B24125179  Nurse anesthetists
B24125180  Nurse midwives
B24125181  Nurse practitioners
B24125182  Health diagnosing and treating practitioners, all other
B24125183  Clinical laboratory technologists and technicians
B24125184  Dental hygienists
B24125185  Diagnostic related technologists and technicians
B24125186  Emergency medical technicians and paramedics
B24125187  Health practitioner support technologists and technicians
B24125188  Licensed practical and licensed vocational nurses
B24125189  Medical records and health information technicians
B24125190  Opticians, dispensing
B24125191  Miscellaneous health technologists and technicians
B24125192  Other healthcare practitioners and technical occupations
B24125498  Taxi drivers and chauffeurs
B24125193  Nursing, psychiatric, and home health aides
B24125194  Occupational therapy assistants and aides
B24125195  Physical therapist assistants and aides
B24125196  Massage therapists
B24125197  Dental assistants
B24125198  Medical assistants
B24125199  Medical transcriptionists
B24125200  Pharmacy aides
B24125201  Veterinary assistants and laboratory animal caretakers
B24125202  Phlebotomists
B24125203  Healthcare support workers, all other, including medical equipment preparers
B24125204  First-line supervisors of correctional officers
B24125205  First-line supervisors of police and detectives
B24125206  First-line supervisors of fire fighting and prevention workers
B24125207  First-line supervisors of protective service workers, all other
B24125208  Firefighters
B24125209  Fire inspectors
B24125210  Bailiffs, correctional officers, and jailers
B24125211  Detectives and criminal investigators
B24125212  Fish and game wardens
B24125213  Parking enforcement workers
B24125214  Police and sheriff's patrol officers
B24125215  Transit and railroad police
B24125216  Animal control workers
B24125217  Private detectives and investigators
B24125218  Security guards and gaming surveillance officers
B24125219  Crossing guards
B24125220  Transportation security screeners
B24125221  Lifeguards and other recreational, and all other protective service workers
B24125222  Chefs and head cooks
B24125223  First-line supervisors of food preparation and serving workers
B24125224  Cooks
B24125225  Food preparation workers
B24125226  Bartenders
B24125227  Combined food preparation and serving workers, including fast food
B24125228  Counter attendants, cafeteria, food concession, and coffee shop
B24125229  Waiters and waitresses
B24125230  Food servers, nonrestaurant
B24125231  Dining room and cafeteria attendants and bartender helpers
B24125232  Dishwashers
B24125233  Hosts and hostesses, restaurant, lounge, and coffee shop
B24125234  Food preparation and serving related workers, all other
B24125235  First-line supervisors of housekeeping and janitorial workers
B24125236  First-line supervisors of landscaping, lawn service, and groundskeeping workers
B24125237  Janitors and building cleaners
B24125238  Maids and housekeeping cleaners
B24125239  Pest control workers
B24125240  Grounds maintenance workers
B24125241  First-line supervisors of gaming workers
B24125242  First-line supervisors of personal service workers
B24125243  Animal trainers
B24125244  Nonfarm animal caretakers
B24125245  Gaming services workers
B24125246  Motion picture projectionists
B24125247  Ushers, lobby attendants, and ticket takers
B24125248  Miscellaneous entertainment attendants and related workers
B24125249  Embalmers and funeral attendants
B24125250  Morticians, undertakers, and funeral directors
B24125251  Barbers
B24125252  Hairdressers, hairstylists, and cosmetologists
B24125253  Miscellaneous personal appearance workers
B24125254  Baggage porters, bellhops, and concierges
B24125255  Tour and travel guides
B24125256  Childcare workers
B24125257  Personal care aides
B24125258  Recreation and fitness workers
B24125259  Residential advisors
B24125260  Personal care and service workers, all other
B24125261  First-line supervisors of retail sales workers
B24125262  First-line supervisors of non-retail sales workers
B24125263  Cashiers
B24125264  Counter and rental clerks
B24125265  Parts salespersons
B24125266  Retail salespersons
B24125267  Advertising sales agents
B24125268  Insurance sales agents
B24125269  Securities, commodities, and financial services sales agents
B24125270  Travel agents
B24125271  Sales representatives, services, all other
B24125272  Sales representatives, wholesale and manufacturing
B24125273  Models, demonstrators, and product promoters
B24125274  Real estate brokers and sales agents
B24125275  Sales engineers
B24125276  Telemarketers
B24125277  Door-to-door sales workers, news and street vendors, and related workers
B24125278  Sales and related workers, all other
B24125279  First-line supervisors of office and administrative support workers
B24125280  Switchboard operators, including answering service
B24125281  Telephone operators
B24125282  Communications equipment operators, all other
B24125283  Bill and account collectors
B24125284  Billing and posting clerks
B24125285  Bookkeeping, accounting, and auditing clerks
B24125286  Gaming cage workers
B24125287  Payroll and timekeeping clerks
B24125288  Procurement clerks
B24125289  Tellers
B24125290  Financial clerks, all other
B24125291  Brokerage clerks
B24125292  Correspondence clerks
B24125293  Court, municipal, and license clerks
B24125294  Credit authorizers, checkers, and clerks
B24125295  Customer service representatives
B24125296  Eligibility interviewers, government programs
B24125297  File clerks
B24125298  Hotel, motel, and resort desk clerks
B24125299  Interviewers, except eligibility and loan
B24125300  Library assistants, clerical
B24125301  Loan interviewers and clerks
B24125302  New accounts clerks
B24125303  Order clerks
B24125304  Human resources assistants, except payroll and timekeeping
B24125305  Receptionists and information clerks
B24125306  Reservation and transportation ticket agents and travel clerks
B24125307  Information and record clerks, all other
B24125308  Cargo and freight agents
B24125309  Couriers and messengers
B24125310  Dispatchers
B24125311  Meter readers, utilities
B24125312  Postal service clerks
B24125313  Postal service mail carriers
B24125314  Postal service mail sorters, processors, and processing machine operators
B24125315  Production, planning, and expediting clerks
B24125316  Shipping, receiving, and traffic clerks
B24125317  Stock clerks and order fillers
B24125318  Weighers, measurers, checkers, and samplers, recordkeeping
B24125319  Secretaries and administrative assistants
B24125320  Computer operators
B24125321  Data entry keyers
B24125322  Word processors and typists
B24125323  Desktop publishers
B24125324  Insurance claims and policy processing clerks
B24125325  Mail clerks and mail machine operators, except postal service
B24125326  Office clerks, general
B24125327  Office machine operators, except computer
B24125328  Proofreaders and copy markers
B24125329  Statistical assistants
B24125330  Office and administrative support workers, all other
B24125331  First-line supervisors of farming, fishing, and forestry workers
B24125332  Agricultural inspectors
B24125333  Animal breeders
B24125334  Graders and sorters, agricultural products
B24125335  Miscellaneous agricultural workers
B24125336  Fishing and hunting workers
B24125337  Forest and conservation workers
B24125338  Logging workers
B24125339  First-line supervisors of construction trades and extraction workers
B24125340  Boilermakers
B24125341  Brickmasons, blockmasons, and stonemasons
B24125342  Carpenters
B24125343  Carpet, floor, and tile installers and finishers
B24125344  Cement masons, concrete finishers, and terrazzo workers
B24125345  Construction laborers
B24125346  Paving, surfacing, and tamping equipment operators
B24125347  Operating engineers and other construction equipment operators, including pile-driver operators
B24125348  Drywall installers, ceiling tile installers, and tapers
B24125349  Electricians
B24125350  Glaziers
B24125351  Insulation workers
B24125352  Painters, construction and maintenance
B24125353  Paperhangers
B24125354  Pipelayers, plumbers, pipefitters, and steamfitters
B24125355  Plasterers and stucco masons
B24125356  Reinforcing iron and rebar workers
B24125357  Roofers
B24125358  Sheet metal workers
B24125359  Structural iron and steel workers
B24125360  Helpers, construction trades
B24125361  Construction and building inspectors
B24125362  Elevator installers and repairers
B24125363  Fence erectors
B24125364  Hazardous materials removal workers
B24125365  Highway maintenance workers
B24125366  Rail-track laying and maintenance equipment operators
B24125367  Septic tank servicers and sewer pipe cleaners
B24125368  Miscellaneous construction and related workers, including solar photovoltaic installers
B24125369  Derrick, rotary drill, and service unit operators, oil, gas, and mining
B24125370  Earth drillers, except oil and gas
B24125371  Explosives workers, ordnance handling experts, and blasters
B24125372  Mining machine operators
B24125373  Roof bolters, mining
B24125374  Roustabouts, oil and gas
B24125375  Helpers--extraction workers
B24125376  Other extraction workers
B24125377  First-line supervisors of mechanics, installers, and repairers
B24125378  Computer, automated teller, and office machine repairers
B24125379  Radio and telecommunications equipment installers and repairers
B24125380  Avionics technicians
B24125381  Electric motor, power tool, and related repairers
B24125382  Electrical and electronics installers and repairers, transportation equipment
B24125383  Electrical and electronics repairers, industrial and utility
B24125384  Electronic equipment installers and repairers, motor vehicles
B24125385  Electronic home entertainment equipment installers and repairers
B24125386  Security and fire alarm systems installers
B24125387  Aircraft mechanics and service technicians
B24125388  Automotive body and related repairers
B24125389  Automotive glass installers and repairers
B24125390  Automotive service technicians and mechanics
B24125391  Bus and truck mechanics and diesel engine specialists
B24125392  Heavy vehicle and mobile equipment service technicians and mechanics
B24125393  Small engine mechanics
B24125394  Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers
B24125395  Control and valve installers and repairers
B24125396  Heating, air conditioning, and refrigeration mechanics and installers
B24125397  Home appliance repairers
B24125398  Industrial and refractory machinery mechanics
B24125399  Maintenance and repair workers, general
B24125400  Maintenance workers, machinery
B24125401  Millwrights
B24125402  Electrical power-line installers and repairers
B24125403  Telecommunications line installers and repairers
B24125404  Precision instrument and equipment repairers
B24125405  Coin, vending, and amusement machine servicers and repairers
B24125406  Commercial divers
B24125407  Locksmiths and safe repairers
B24125408  Manufactured building and mobile home installers
B24125409  Riggers
B24125410  Signal and track switch repairers
B24125411  Helpers--installation, maintenance, and repair workers
B24125412  Other installation, maintenance, and repair workers, including wind turbine service technicians
B24125413  First-line supervisors of production and operating workers
B24125414  Aircraft structure, surfaces, rigging, and systems assemblers
B24125415  Electrical, electronics, and electromechanical assemblers
B24125416  Engine and other machine assemblers
B24125417  Structural metal fabricators and fitters
B24125418  Miscellaneous assemblers and fabricators
B24125419  Bakers
B24125420  Butchers and other meat, poultry, and fish processing workers
B24125421  Food and tobacco roasting, baking, and drying machine operators and tenders
B24125422  Food batchmakers
B24125423  Food cooking machine operators and tenders
B24125424  Food processing workers, all other
B24125425  Computer control programmers and operators
B24125426  Extruding and drawing machine setters, operators, and tenders, metal and plastic
B24125427  Forging machine setters, operators, and tenders, metal and plastic
B24125428  Rolling machine setters, operators, and tenders, metal and plastic
B24125429  Cutting, punching, and press machine setters, operators, and tenders, metal and plastic
B24125430  Drilling and boring machine tool setters, operators, and tenders, metal and plastic
B24125431  Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic
B24125432  Lathe and turning machine tool setters, operators, and tenders, metal and plastic
B24125433  Milling and planing machine setters, operators, and tenders, metal and plastic
B24125434  Machinists
B24125435  Metal furnace operators, tenders, pourers, and casters
B24125436  Model makers and patternmakers, metal and plastic
B24125437  Molders and molding machine setters, operators, and tenders, metal and plastic
B24125438  Multiple machine tool setters, operators, and tenders, metal and plastic
B24125439  Tool and die makers
B24125440  Welding, soldering, and brazing workers
B24125441  Heat treating equipment setters, operators, and tenders, metal and plastic
B24125442  Layout workers, metal and plastic
B24125443  Plating and coating machine setters, operators, and tenders, metal and plastic
B24125444  Tool grinders, filers, and sharpeners
B24125445  Metal workers and plastic workers, all other
B24125446  Prepress technicians and workers
B24125447  Printing workers, except prepress technicians and workers
B24125448  Laundry and dry-cleaning workers
B24125449  Pressers, textile, garment, and related materials
B24125450  Sewing machine operators
B24125451  Shoe and leather workers and repairers
B24125452  Shoe machine operators and tenders
B24125453  Tailors, dressmakers, and sewers
B24125454  Textile bleaching and dyeing machine operators and tenders
B24125455  Textile cutting machine setters, operators, and tenders
B24125456  Textile knitting and weaving machine setters, operators, and tenders
B24125457  Textile winding, twisting, and drawing out machine setters, operators, and tenders
B24125458  Fabric and apparel patternmakers
B24125459  Upholsterers
B24125460  Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers
B24125461  Cabinetmakers and bench carpenters
B24125462  Furniture finishers
B24125463  Sawing machine setters, operators, and tenders, wood
B24125464  Woodworking machine setters, operators, and tenders, except sawing
B24125465  Miscellaneous woodworkers, including model makers and patternmakers
B24125466  Power plant operators, distributors, and dispatchers
B24125467  Stationary engineers and boiler operators
B24125468  Water and wastewater treatment plant and system operators
B24125469  Miscellaneous plant and system operators
B24125470  Chemical processing machine setters, operators, and tenders
B24125471  Crushing, grinding, polishing, mixing, and blending workers
B24125472  Cutting workers
B24125473  Extruding, forming, pressing, and compacting machine setters, operators, and tenders
B24125474  Furnace, kiln, oven, drier, and kettle operators and tenders
B24125475  Inspectors, testers, sorters, samplers, and weighers
B24125476  Jewelers and precious stone and metal workers
B24125477  Medical, dental, and ophthalmic laboratory technicians
B24125478  Packaging and filling machine operators and tenders
B24125479  Painting workers
B24125480  Photographic process workers and processing machine operators
B24125481  Semiconductor processors
B24125482  Adhesive bonding machine operators and tenders
B24125483  Cleaning, washing, and metal pickling equipment operators and tenders
B24125484  Cooling and freezing equipment operators and tenders
B24125485  Etchers and engravers
B24125486  Molders, shapers, and casters, except metal and plastic
B24125487  Paper goods machine setters, operators, and tenders
B24125488  Tire builders
B24125489  Helpers--production workers
B24125490  Production workers, all other
B24125491  Supervisors of transportation and material moving workers
B24125492  Aircraft pilots and flight engineers
B24125493  Air traffic controllers and airfield operations specialists
B24125494  Flight attendants
B24125495  Ambulance drivers and attendants, except emergency medical technicians
B24125496  Bus drivers
B24125497  Driver/sales workers and truck drivers
B24125499  Motor vehicle operators, all other
B24125500  Locomotive engineers and operators
B24125501  Railroad brake, signal, and switch operators
B24125502  Railroad conductors and yardmasters
B24125503  Subway, streetcar, and other rail transportation workers
B24125504  Sailors and marine oilers
B24125505  Ship and boat captains and operators
B24125506  Ship engineers
B24125507  Bridge and lock tenders
B24125508  Parking lot attendants
B24125509  Automotive and watercraft service attendants
B24125510  Transportation inspectors
B24125511  Transportation attendants, except flight attendants
B24125512  Other transportation workers
B24125513  Conveyor operators and tenders
B24125514  Crane and tower operators
B24125515  Dredge, excavating, and loading machine operators
B24125516  Hoist and winch operators
B24125517  Industrial truck and tractor operators
B24125518  Cleaners of vehicles and equipment
B24125519  Laborers and freight, stock, and material movers, hand
B24125520  Machine feeders and offbearers
B24125521  Packers and packagers, hand
B24125522  Pumping station operators
B24125523  Refuse and recyclable material collectors
B24125524  Mine shuttle car operators
B24125525  Tank car, truck, and ship loaders
B24125526  Material moving workers, all other
